date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2019-05-14,-0.006925592697566985,0.001161078877262911,0.014000533077064725,0.015830295186744392,-0.363933164549909,aapl,0.25,0.18059999465942383,0.03684820480863841,0.9810506445219858,1.1115090500498939,-0.7414164421137113,1.0375401871656327,0.9846507606235791,0.3536488717085391,-0.0008438018221298772,0.4759454989834526,0.11921428571428572,0.8167857142857143,0.064,-0.09044285714285714,0.0752142857142857,0.8317857142857142,0.09285714285714286,0.2808,0.4433333333333333,0.35
2019-05-15,-0.0007510293809241952,0.010806552897927313,0.003290009159717222,0.01197919253136237,-0.27333922808016486,aapl,0.5,0.16440000534057617,0.04318615643962287,0.9629202563424231,1.1010012988392555,-0.6258709261351392,1.0248569928085003,0.9747541419729687,0.2908555226304374,-0.003807037487380072,0.4918682635203316,0.134875,0.8375,0.027625,-0.2029125,0.0695,0.82925,0.1015,0.4409375,0.4354166666666665,0.35
2019-05-16,0.019541522017276325,0.003754895544735959,0.015159617249009827,-0.004399729446609935,0.24436893240458546,aapl,0.75,0.15289999961853026,0.14551973448355315,0.9589637266125729,1.1077779255061455,-0.5500258855371901,1.02861227089306,0.9806629382389656,0.2687587377139342,-0.006464088803819182,0.4861885615131758,0.09681818181818182,0.8688181818181818,0.03436363636363637,-0.08302727272727271,0.04790909090909091,0.8242727272727273,0.12772727272727272,0.8124000000000001,0.4295833333333334,0.37
2019-05-17,-0.015691700957629395,-0.008157153396691985,-0.011014625457485105,-0.005681827760158575,-0.004610764303057069,aapl,1.0,0.15960000038146974,0.05215315227526017,0.9558413326781166,1.1154402861163197,-0.601102135632797,1.033467696793706,0.9878672847041378,0.305472996734814,-0.00895222723619101,0.47883412627079436,0.112,0.76,0.128,0.04745000000000002,0.065,0.857,0.078,0.025150000000000006,0.4220833333333333,0.36
2019-05-20,-0.018242061396935516,-0.03431109482654282,-0.034696915389456406,-0.03126986064608139,0.1743721695545195,aapl,0.0,0.16309999465942382,0.05091891857259101,0.9718054423950262,1.155324566757414,-0.8284166172337486,1.0644898049440736,1.0207129585783332,0.4049656108651162,-0.013631571629289647,0.4410653189087397,0.12745454545454546,0.8111818181818182,0.06136363636363637,-0.08904545454545455,0.06436363636363636,0.8458181818181818,0.08972727272727272,0.2903454545454545,0.37625,0.33
2019-05-21,0.009263278708942835,0.019799261055813755,0.02451740736007202,0.019170953278885294,-0.26539470583207947,aapl,0.25,0.14949999809265135,0.028813687698621686,0.9452788544188645,1.1313341082899975,-0.5787468531894107,1.0422464910919258,1.0026496267593468,0.2934034693403284,-0.015133217332705177,0.4668999334058816,0.06484615384615385,0.8749230769230769,0.06030769230769231,-0.0023153846153846124,0.063,0.8316923076923076,0.10553846153846153,0.47019999999999995,0.3629166666666665,0.34
2019-05-22,-0.0030234183938184778,-0.012180815351770291,-0.011640465251804288,-0.020471635580224024,0.048785819043321244,aapl,0.5,0.1475,0.055646198654586115,0.9538729821935118,1.153545929922775,-0.6123629558317771,1.0611890496468583,1.0244160300489675,0.32705018004423947,-0.018306827089882353,0.4438053988412714,0.059,0.853375,0.08762500000000001,-0.004774999999999993,0.045,0.859875,0.09525,0.4835125,0.36125,0.32
2019-05-23,-0.026318642445412155,-0.027839175277722505,-0.025965518564358248,-0.01706967468007714,0.2279468613649045,aapl,0.75,0.16920000076293945,0.07224738917796786,0.9568837634940686,1.1736423920878234,-0.6782144653844787,1.0759615842483141,1.0427005898830646,0.3949498692428845,-0.022042130981343444,0.4260017402298288,0.05308333333333334,0.8945,0.05241666666666667,-0.006000000000000001,0.05791666666666667,0.8344999999999999,0.10758333333333332,0.4971583333333333,0.3429166666666666,0.28
2019-05-24,0.0022246601206632466,0.00886233611950904,0.004555410661466697,-0.003840601287663059,-0.35081043643939036,aapl,1.0,0.15850000381469728,0.016012319567895443,0.9480581679733212,1.177295677860476,-0.5766445445428099,1.076616550336554,1.0473099915440203,0.3459472129060903,-0.024862901167323988,0.4221274209840775,0.0866,0.8309999999999998,0.0824,-0.025499999999999988,0.0652,0.8443999999999999,0.0906,0.4881399999999999,0.34875,0.27
2019-05-28,-0.00710321199208741,-0.008509954194311442,-0.0039748710921884145,-0.004134801855711578,0.17851796564999778,aapl,0.25,0.175,0.028264730019777102,0.9405869615485867,1.1795750249312509,-0.5399761678358938,1.077458294168993,1.0520171914723946,0.35666714252277687,-0.027157188554990302,0.4179110961780597,0.07881818181818182,0.7877272727272726,0.13354545454545455,0.055690909090909096,0.05763636363636364,0.8297272727272728,0.11245454545454546,0.7029454545454545,0.43375,0.23
2019-05-29,-0.013972725383326723,-0.006866328476218153,-0.010735785637646877,-0.004769067301252372,0.019070995627625376,aapl,0.5,0.17899999618530274,0.05515743870765266,0.9337737916689604,1.1841563516731566,-0.5191840847060896,1.0787539848796512,1.0572605528054906,0.38562442794299623,-0.029074323738369903,0.4130089431923065,0.1686,0.72,0.1115,-0.04638,0.0573,0.8423999999999999,0.1001,0.1512,0.4495833333333333,0.25
2019-05-30,0.008672479283395651,-0.0006691406294533353,0.0038068077780983867,0.005186594563198366,-0.255003300422735,aapl,0.75,0.17299999237060548,0.0570308567985203,0.9241327268413039,1.1656740599222144,-0.4575398148899376,1.0695045760248971,1.0521194141001649,0.38562442794299623,-0.029585805238771624,0.4206181836784687,0.12145454545454547,0.8181818181818182,0.06036363636363637,-0.09554545454545454,0.06781818181818182,0.8460909090909091,0.08590909090909092,0.3241,0.4404166666666665,0.24
2019-05-31,-0.00966564344029408,-0.006918430307056411,-0.00950921318386333,-0.018115511341867174,0.2745353089771143,aapl,1.0,0.18709999084472656,0.06581679404461484,0.9348746131828246,1.1749362552372096,-0.46538548347501413,1.0841669813078172,1.0716440528871392,0.41221579152207005,-0.031752566897183795,0.40170497365021546,0.13,0.7718333333333334,0.09816666666666667,-0.15175000000000002,0.0625,0.8436666666666667,0.09366666666666666,0.10454999999999999,0.4375,0.24
2019-06-03,-0.003574814953734906,-0.000393321658846979,-0.02697297601312154,-0.010110265598966883,0.4937397387921727,aapl,0.0,0.1886000061035156,0.10988225891143476,0.9420616830812714,1.168100458939223,-0.4771663111262666,1.0896498834371173,1.0827265242624573,0.4798317112325849,-0.03378946768641849,0.3917196844475013,0.10985714285714286,0.7992142857142858,0.09092857142857144,-0.0768857142857143,0.05235714285714286,0.8600714285714286,0.08792857142857143,0.44390714285714283,0.50125,0.25
2019-06-04,-0.0009111825543733909,0.010735182563883061,0.024960356453619825,0.036583936677699436,-0.23339134223353242,aapl,0.25,0.16969999313354492,0.05307881532998292,0.9130660990968061,1.107387787872465,-0.35281083960849485,1.0468274745749846,1.0451835702378411,0.40968475462039594,-0.030772025930450666,0.44302045608684304,0.08290909090909092,0.8159545454545455,0.10113636363636364,-0.014363636363636358,0.06409090909090909,0.8462272727272727,0.08963636363636364,0.28513181818181815,0.5804166666666666,0.28
2019-06-05,0.05038757532417959,0.028693786406992716,0.037932586265883694,0.016143363985401393,-0.038575303539137185,aapl,0.5,0.1609000015258789,0.06021918040937509,0.9021873616687718,1.0757190661903975,-0.22236719363613486,1.0258934710675798,1.0289643825878603,0.239946766510807,-0.027294046276022596,0.4643949259561502,0.1295,0.7301666666666667,0.14024999999999999,-0.01758333333333334,0.05775,0.8420833333333334,0.10016666666666667,0.56275,0.53125,0.29
2019-06-06,-0.006511813306876335,0.0025947116778521906,0.00557576741878707,0.014681757604589007,-0.24340854588323801,aapl,0.75,0.1593000030517578,0.03469168859209724,0.8959805379451717,1.0444006253179388,-0.17692319481477162,1.0073353155534361,1.0145154399469196,0.22527635961970915,-0.02315800176558743,0.48334957568323994,0.03518333333333334,0.8054833333333333,0.15935,0.17538499999999999,0.0218,0.8750666666666667,0.10308333333333333,0.854135,0.4741666666666665,0.29
2019-06-07,0.018734939051106236,0.03477649703882246,0.019873788071790077,0.026616956285983262,0.36215889870950835,aapl,1.0,0.16299999237060547,0.034427386598182036,0.8791985323900943,1.0058444193170208,-0.03999057047428744,0.978764333619277,0.9889938948792582,0.04728818244364455,-0.01742680373809423,0.5159479145350034,0.03373529411764706,0.8415294117647059,0.12473529411764706,0.1408264705882353,0.019735294117647056,0.8649117647058824,0.1153235294117647,0.9635764705882354,0.4429166666666665,0.32
