date,open,high,low,close,volume,ticker,day,vix,turbulence,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-01-05,43.36000061035156,43.84249877929688,43.26250076293945,41.72875595092773,94640000,aapl,4,0.09220000267028809,0.06769467291892316,0.161,0.839,0.0,-0.11315,0.039,0.877,0.085,0.79105,0.4079166666666666,0.75
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,41.57377243041992,82271200,aapl,0,0.09520000457763672,0.06108203542933137,0.0,1.0,0.0,0.0,0.008,0.934,0.058,0.9637,0.3958333333333333,0.75
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,41.56900024414063,86336000,aapl,1,0.10079999923706057,0.06092027514701795,0.0,0.9468,0.053200000000000004,0.08808,0.0264,0.9189999999999999,0.05500000000000001,0.68498,0.3970833333333333,0.75
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,41.795528411865234,74670800,aapl,3,0.09880000114440918,0.06116601989473645,0.244,0.756,0.0,-0.296525,0.040999999999999995,0.86375,0.09525,0.6360250000000001,0.3791666666666666,0.77
2018-01-12,44.04499816894531,44.34000015258789,43.91249847412109,42.22712326049805,101672400,aapl,4,0.1015999984741211,0.0717710374935865,0.0,1.0,0.0,0.0,0.126,0.874,0.0,-0.8934,0.3716666666666666,0.79
2018-01-16,44.47499847412109,44.84749984741211,44.03499984741211,42.01251220703125,118263600,aapl,1,0.1165999984741211,0.1776564544100284,0.0,0.9316666666666666,0.06833333333333333,0.06743333333333333,0.03,0.8493333333333334,0.12066666666666666,0.7298,0.3783333333333333,0.75
2018-01-17,44.03749847412109,44.8125,43.76750183105469,42.70640563964844,137547200,aapl,2,0.11909999847412109,0.15006734002265054,0.319,0.5,0.181,-0.296,0.07,0.866,0.064,0.1434,0.3779166666666665,0.75
2018-01-18,44.84249877929688,45.025001525878906,44.5625,42.74455261230469,124773600,aapl,3,0.12220000267028809,0.08278594635563585,0.0955,0.9045000000000001,0.0,-0.1909,0.032,0.8865000000000001,0.0815,0.7847500000000001,0.4054166666666666,0.72
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,42.553802490234375,129700400,aapl,4,0.11270000457763672,0.14682261928928167,0.0,0.548,0.452,0.5106,0.06,0.778,0.162,0.7845,0.385,0.8
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,42.20565414428711,108434400,aapl,0,0.11029999732971191,0.06609958007621304,0.0,1.0,0.0,0.0,0.027,0.8845000000000001,0.088,0.49805,0.3958333333333333,0.78
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,42.21519088745117,130756400,aapl,1,0.11100000381469728,0.33305055385395804,0.11375,0.82275,0.0635,0.04137499999999998,0.05025,0.8432499999999999,0.10600000000000001,0.66105,0.3983333333333334,0.78
2018-01-24,44.3125,44.32500076293945,43.29999923706055,41.54277038574219,204420400,aapl,2,0.11470000267028808,0.053710934040774864,0.2836666666666667,0.5866666666666667,0.12966666666666668,-0.2032333333333333,0.07433333333333333,0.84,0.08566666666666667,0.3312,0.3975,0.78
2018-01-25,43.62749862670898,43.73749923706055,42.63249969482422,40.80118942260742,166116000,aapl,3,0.11579999923706057,0.05981650819146303,0.16833333333333333,0.677,0.15466666666666667,0.05460000000000002,0.024999999999999998,0.8756666666666666,0.09966666666666667,0.6332333333333334,0.3870833333333333,0.77
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,40.050071716308594,202561600,aapl,0,0.13840000152587892,0.12603573698770296,0.0,0.94225,0.05775,0.1147,0.013749999999999998,0.902,0.08399999999999999,0.7951,0.4125,0.62
2018-01-30,41.38249969482422,41.84249877929688,41.17499923706055,39.81400680541992,184192800,aapl,1,0.1478999996185303,0.1675075515065746,0.31,0.69,0.0,-0.2023,0.028,0.859,0.113,0.9728,0.40125,0.61
2018-01-31,41.71749877929688,42.11000061035156,41.625,39.92368316650391,129915600,aapl,2,0.13539999961853028,0.17187603580059155,0.0,0.9279999999999999,0.072,0.0663,0.053500000000000006,0.8625,0.08399999999999999,0.50205,0.3983333333333334,0.61
2018-02-01,41.79249954223633,42.15499877929688,41.68999862670898,40.00714492797852,188923200,aapl,3,0.1347000026702881,0.06635849628559112,0.0,0.8705,0.1295,0.21075,0.041499999999999995,0.8825000000000001,0.0765,0.86775,0.4095833333333333,0.58
2018-02-02,41.5,41.70000076293945,40.025001525878906,38.27123260498047,346375200,aapl,4,0.17309999465942383,0.22420859523800402,0.0,0.9285,0.0715,0.064,0.03,0.8915,0.0785,0.9857499999999999,0.41,0.17
2018-02-05,39.775001525878906,40.970001220703125,39.0,37.31504821777344,290954000,aapl,0,0.3731999969482422,0.33777951806751927,0.065,0.935,0.0,-0.064,0.0175,0.8525,0.13,0.97775,0.4129166666666666,0.18
2018-02-06,38.70750045776367,40.93000030517578,38.5,38.87451171875,272975200,aapl,1,0.2997999954223633,0.16269907190229066,0.0484,0.9208000000000001,0.0308,-0.048780000000000004,0.0526,0.8808,0.06639999999999999,0.21642,0.4320833333333334,0.18
2018-02-07,40.772499084472656,40.84999847412109,39.76750183105469,38.04231643676758,206434400,aapl,2,0.2772999954223633,0.08106635055677462,0.09254545454545454,0.8621818181818182,0.04527272727272727,-0.07601818181818182,0.04845454545454546,0.8507272727272728,0.10090909090909092,0.8597272727272728,0.4058333333333334,0.16
2018-02-08,40.0724983215332,40.25,38.75749969482422,36.99552154541016,217562000,aapl,3,0.3345999908447266,0.22318017668176424,0.04033333333333333,0.9209999999999999,0.03866666666666667,-0.0043,0.03833333333333333,0.8685,0.09333333333333334,0.75395,0.4116666666666665,0.1
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,37.44803237915039,282690400,aapl,4,0.2905999946594238,0.0933600638463759,0.0,0.8975,0.1025,0.10115,0.0305,0.8605,0.10999999999999999,0.98485,0.4141666666666665,0.1
2018-02-13,40.48749923706055,41.1875,40.41249847412109,39.346641540527344,130196800,aapl,1,0.24969999313354488,0.056704688691064944,0.0,0.732,0.268,0.296,0.092,0.798,0.11,0.9568,0.40625,0.1
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,40.07210159301758,162579600,aapl,2,0.1926000022888184,0.08592577329150865,0.1,0.9,0.0,-0.125,0.0195,0.8614999999999999,0.1195,0.86975,0.3845833333333333,0.15
2018-02-15,42.4474983215332,43.272499084472656,42.25,41.41764831542969,204588800,aapl,3,0.191299991607666,0.13217025468087568,0.03375,0.8875,0.07875,0.13935,0.03875,0.8382499999999999,0.123,0.9832,0.3958333333333333,0.18
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,41.283573150634766,160704400,aapl,4,0.19459999084472657,0.05325896213430911,0.208,0.792,0.0,-0.2732,0.08,0.895,0.025,-0.5719,0.4,0.18
2018-02-21,43.20750045776367,43.52999877929688,42.75249862670898,40.95796203613281,149886400,aapl,2,0.20020000457763673,0.0557371462565888,0.15075,0.7905,0.05875,-0.022500000000000006,0.037000000000000005,0.903,0.060000000000000005,0.11552500000000002,0.39,0.15
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,41.300331115722656,123967600,aapl,3,0.18719999313354488,0.043574381393314515,0.0,0.56,0.44,0.6705,0.028,0.881,0.091,0.9652,0.3920833333333333,0.18
2018-02-23,43.41749954223633,43.91249847412109,43.3849983215332,42.01859664916992,135249600,aapl,4,0.16489999771118163,0.04822613166830227,0.04566666666666667,0.8943333333333333,0.06,0.0593,0.012000000000000002,0.8636666666666667,0.12433333333333334,0.9963333333333333,0.3970833333333333,0.18
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,42.84939956665039,152648800,aapl,0,0.15800000190734864,0.08360078944420363,0.0,1.0,0.0,0.0,0.036,0.891,0.073,0.5401,0.40625,0.2
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,42.71052932739258,155712400,aapl,1,0.1859000015258789,0.10935162283174737,0.0,1.0,0.0,0.0,0.0165,0.9075,0.0755,0.97485,0.4020833333333333,0.17
2018-02-28,44.81499862670898,45.15499877929688,44.51250076293945,42.64589309692383,151128400,aapl,2,0.19850000381469726,0.07323480297144547,0.0935,0.9065,0.0,-0.1591,0.047,0.8075000000000001,0.14550000000000002,0.7163,0.395,0.15
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,41.89889526367188,195208000,aapl,3,0.22469999313354488,0.17390284425811386,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3929166666666666,0.08
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,42.33463668823242,113605600,aapl,0,0.18729999542236328,0.0436014353296065,0.0,0.741,0.259,0.5423,0.045,0.815,0.14,0.9698,0.3908333333333333,0.14
2018-03-06,44.477500915527344,44.5625,44.032501220703125,42.29872512817383,95154000,aapl,1,0.1836000061035156,0.06412529167812264,0.0772,0.738,0.1848,0.12502000000000002,0.0304,0.9183999999999999,0.0512,0.4144,0.38875,0.26
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,41.90607070922852,126814000,aapl,2,0.17760000228881836,0.06745432478028333,0.052,0.8007500000000001,0.14725,0.17240000000000003,0.021,0.883,0.096,0.9862,0.3808333333333333,0.23
2018-03-08,43.869998931884766,44.27999877929688,43.76750183105469,42.36336898803711,95096400,aapl,3,0.16540000915527345,0.057849535995742656,0.0,0.6466666666666666,0.35333333333333333,0.5416666666666666,0.057,0.82,0.123,0.9317333333333333,0.38125,0.25
2018-03-09,44.4900016784668,45.0,44.34749984741211,43.09122085571289,128740800,aapl,4,0.14640000343322754,0.05719485605147254,0.08714285714285715,0.879857142857143,0.033,-0.06905714285714284,0.041,0.8472857142857143,0.11185714285714285,0.9168714285714286,0.395,0.44
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,43.50779724121094,128828400,aapl,0,0.15779999732971192,0.0693053027777056,0.026000000000000002,0.8916000000000001,0.0824,0.11055999999999999,0.0322,0.9006000000000001,0.0672,0.40915999999999997,0.3845833333333333,0.4
2018-03-13,45.647499084472656,45.875,44.810001373291016,43.08882522583008,126774000,aapl,1,0.16350000381469726,0.06939518742841261,0.063,0.937,0.0,-0.100475,0.05575,0.84475,0.0995,0.555325,0.3816666666666666,0.36
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,42.722503662109375,117473600,aapl,2,0.1722999954223633,0.03436468940191362,0.0,0.8260000000000001,0.174,0.270675,0.04,0.87675,0.08325,0.5369,0.3720833333333334,0.29
2018-03-15,44.625,45.060001373291016,44.51750183105469,42.77278137207031,90975200,aapl,3,0.16590000152587892,0.04626866432905092,0.0,0.7364999999999999,0.2635,0.38915,0.065,0.8485,0.0865,0.005300000000000027,0.3708333333333333,0.21
2018-03-16,44.66249847412109,44.77999877929688,44.40499877929688,42.62194061279297,157618800,aapl,4,0.15800000190734864,0.03963843985168287,0.219,0.571,0.21,-0.0258,0.091,0.841,0.069,-0.6059,0.3733333333333333,0.19
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,41.97071838378906,133787200,aapl,0,0.19020000457763672,0.05468921412213104,0.1605,0.8395,0.0,-0.29145,0.08549999999999999,0.8214999999999999,0.093,0.006500000000000006,0.39125,0.14
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,41.95635223388672,78597600,aapl,1,0.18200000762939453,0.037003295296518954,0.0,1.0,0.0,0.0,0.118,0.824,0.058,-0.5994,0.38375,0.16
