date,open,high,low,close,volume,ticker,day,vix,turbulence,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,50.34068298339844,63755200,aapl,2,0.19350000381469726,0.03926128098136251,0.0,1.0,0.0,0.0,0.066,0.848,0.086,0.836,0.2225,0.18
2019-08-29,52.125,52.33000183105469,51.665000915527344,51.19305038452149,83962000,aapl,3,0.17879999160766602,0.03372053611360418,0.0,0.853,0.147,0.1935,0.052500000000000005,0.8405,0.10700000000000001,0.9777,0.2225,0.26
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,51.12691116333008,84573600,aapl,4,0.18979999542236328,0.020008018429115898,0.1055,0.78575,0.10875,-0.09989999999999999,0.04475,0.86325,0.092,0.23345,0.5220833333333333,0.23
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,50.38232803344727,80092000,aapl,1,0.1965999984741211,0.03647176333887488,0.175,0.649,0.175,0.0,0.088,0.861,0.05,-0.9686,0.6095833333333334,0.25
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,51.23713684082031,76752400,aapl,2,0.17329999923706055,0.042728225469552045,0.14275,0.6387499999999999,0.2185,0.1405,0.0575,0.83375,0.1085,0.446575,0.6620833333333332,0.28
2019-09-05,53.0,53.49250030517578,52.87749862670898,52.23889923095703,95654800,aapl,3,0.16270000457763673,0.03749176446472663,0.0,0.9,0.1,0.1806,0.0315,0.8995,0.0695,0.8389,0.6820833333333333,0.39
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,52.45688629150391,109237600,aapl,0,0.15270000457763672,0.1487077017111941,0.0,0.69,0.31,0.5423,0.063,0.807,0.13,0.9959,0.20625,0.45
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,53.076568603515625,127111600,aapl,1,0.15199999809265136,0.18447473825719138,0.0,1.0,0.0,0.0,0.077,0.851,0.07200000000000001,-0.38395,0.3516666666666666,0.55
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,54.76414108276367,177158400,aapl,2,0.14609999656677247,0.07098059493669112,0.183,0.817,0.0,-0.35105000000000003,0.0755,0.842,0.08299999999999999,0.007799999999999974,0.31875,0.57
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,54.64167785644531,128906800,aapl,3,0.1422000026702881,0.07265692752228732,0.0,1.0,0.0,0.0,0.036000000000000004,0.8586666666666667,0.10566666666666667,0.9745333333333334,0.2391666666666666,0.65
