date,open,high,low,close,volume,ticker,day,vix,turbulence,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,42.78604888916016,124496800,aapl,2,0.20799999237060546,0.06373308259802327,0.0,1.0,0.0,0.0,0.0035,0.9795,0.017,0.42955,0.4570833333333333,0.13
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,41.6993408203125,94496000,aapl,4,0.21520000457763672,0.047065757288315996,0.268,0.732,0.0,-0.296,0.0,0.952,0.048,0.25,0.61375,0.09
2018-11-26,43.560001373291016,43.73749923706055,42.56499862670898,42.26326370239258,179994000,aapl,0,0.18899999618530278,0.05327461197817104,0.0,1.0,0.0,0.0,0.045,0.887,0.0675,0.3967,0.5033333333333334,0.17
2018-11-27,42.87749862670898,43.692501068115234,42.720001220703125,42.17129898071289,165549600,aapl,1,0.19020000457763672,0.041676919891903565,0.18857142857142858,0.6962857142857144,0.1152857142857143,-0.12280000000000002,0.07785714285714286,0.8394285714285715,0.08242857142857142,0.3091857142857143,0.45,0.19
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,43.79289627075195,184250000,aapl,2,0.18489999771118165,0.1470498819669533,0.057999999999999996,0.8403333333333333,0.10166666666666667,0.07331666666666667,0.0325,0.8853333333333334,0.08216666666666667,0.9358833333333334,0.4054166666666666,0.21
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,43.45647430419922,167080000,aapl,3,0.18790000915527344,0.05765232126324142,0.0325,0.9675,0.0,-0.0129,0.04725,0.8875,0.06525,0.44335,0.3954166666666666,0.23
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,43.22170639038086,158126000,aapl,4,0.18069999694824218,0.12538578535907272,0.0,1.0,0.0,0.0,0.0205,0.877,0.10250000000000001,0.878,0.4070833333333333,0.22
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,44.731971740722656,163210000,aapl,0,0.16440000534057617,0.11254099214461277,0.047428571428571424,0.838,0.11457142857142857,0.12128571428571429,0.041,0.8572857142857142,0.10171428571428572,0.8923857142857143,0.4433333333333333,0.2
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,42.76427459716797,165377200,aapl,1,0.20739999771118164,0.08897187419898464,0.0,0.943,0.057,0.06363333333333333,0.024999999999999998,0.8565,0.11866666666666666,0.8715833333333333,0.4425,0.2
2018-12-06,42.93999862670898,43.69499969482422,42.60499954223633,42.28747177124024,172393600,aapl,3,0.21190000534057618,0.07182998524199627,0.305,0.6485000000000001,0.0465,-0.5326500000000001,0.0305,0.9159999999999999,0.053500000000000006,0.7419,0.4420833333333334,0.15
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,40.77962493896485,169126400,aapl,4,0.2322999954223633,0.04511299665071162,0.0,0.9158,0.0842,0.12498000000000001,0.0254,0.8859999999999999,0.0888,0.9027200000000001,0.4458333333333333,0.11
2018-12-11,42.915000915527344,42.9474983215332,41.75,40.81351089477539,189126800,aapl,1,0.2176000022888184,0.03259897551905016,0.08309090909090909,0.8402727272727273,0.07672727272727274,-0.016836363636363635,0.05490909090909091,0.8781818181818182,0.0669090909090909,0.4797545454545455,0.4595833333333333,0.08
2018-12-12,42.59999847412109,42.97999954223633,42.255001068115234,40.92726135253906,142510800,aapl,2,0.21459999084472656,0.05000564691892776,0.081,0.794,0.125,0.148,0.038,0.838,0.124,0.9975499999999999,0.4425,0.1
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,41.37501907348633,127594400,aapl,3,0.20649999618530276,0.046088513993582964,0.0,0.854,0.146,0.2553,0.0505,0.8115,0.138,0.9641500000000001,0.44375,0.11
2018-12-14,42.25,42.27000045776367,41.31999969482422,40.05110549926758,162814800,aapl,4,0.21629999160766603,0.3335043453166879,0.14466666666666667,0.8130000000000001,0.042333333333333334,-0.25910000000000005,0.058666666666666666,0.859,0.08266666666666667,0.37623333333333336,0.45375,0.08
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,39.67838287353516,177151600,aapl,0,0.24520000457763672,0.08452859098290189,0.371,0.629,0.0,-0.6486,0.105,0.852,0.043,-0.7845,0.425,0.1
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,40.19390869140625,135366000,aapl,1,0.25579999923706054,0.09680105662118331,0.1095,0.8905000000000001,0.0,-0.21075,0.025,0.8714999999999999,0.104,0.9102,0.425,0.08
2018-12-19,41.5,41.86249923706055,39.772499084472656,38.94019317626953,196189200,aapl,2,0.25579999923706054,0.061034825711355184,0.0,1.0,0.0,0.0,0.04275,0.86425,0.09325,0.981325,0.43,0.08
2018-12-20,40.09999847412109,40.52750015258789,38.82500076293945,37.95756912231445,259092000,aapl,3,0.283799991607666,0.07756048907535479,0.0,0.8805000000000001,0.1195,0.20031666666666667,0.0415,0.8816666666666667,0.07683333333333334,0.5027,0.4316666666666666,0.05
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,36.48115921020508,382978400,aapl,4,0.3011000061035156,0.18149676472753024,0.0,1.0,0.0,0.0,0.015,0.886,0.099,0.976,0.45125,0.03
2018-12-24,37.03749847412109,37.88750076293945,36.647499084472656,35.537254333496094,148676800,aapl,0,0.3606999969482422,0.09684253866629398,0.0865,0.7655000000000001,0.14800000000000002,-0.012200000000000003,0.032,0.9025,0.0655,0.72115,0.40375,0.02
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,37.792964935302734,212468400,aapl,3,0.29959999084472655,0.04712611100474859,0.0,1.0,0.0,0.0,0.0625,0.8685,0.069,-0.10820000000000002,0.43,0.08
2018-12-28,39.375,39.630001068115234,38.63750076293945,37.81233978271485,169165600,aapl,4,0.2834000015258789,0.015085556743559957,0.0,0.7203333333333334,0.2796666666666667,0.41273333333333334,0.05366666666666667,0.8236666666666667,0.12266666666666666,0.9793,0.3904166666666666,0.12
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,38.17779922485352,140014000,aapl,0,0.25420000076293947,0.027018082674478555,0.0,1.0,0.0,0.0,0.015,0.889,0.096,0.9524,0.4316666666666666,0.12
