date,open,high,low,close,volume,ticker,day,vix,turbulence,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-04-10,43.25,43.5,42.88249969482422,41.47990036010742,113634400,aapl,1,0.2046999931335449,0.05327642161997875,0.0,0.9046666666666666,0.09533333333333333,0.11333333333333334,0.05133333333333332,0.8213333333333334,0.127,0.8634333333333334,0.42125,0.14
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,41.28596878051758,89726400,aapl,2,0.20239999771118164,0.028265645015502123,0.077,0.7913333333333333,0.13166666666666668,-0.023866666666666658,0.084,0.8683333333333333,0.04733333333333334,-0.5260666666666667,0.40625,0.18
2018-04-12,43.352500915527344,43.75,43.2599983215332,41.6929817199707,91557200,aapl,3,0.18489999771118165,0.061401850541703426,0.044333333333333336,0.8551666666666667,0.10066666666666667,0.06703333333333333,0.07133333333333333,0.8461666666666666,0.0825,0.0020333333333333314,0.3958333333333333,0.22
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,41.83424377441406,100497200,aapl,4,0.17409999847412108,0.06083434132073208,0.0,0.942125,0.057874999999999996,0.10073750000000001,0.048875,0.8538749999999999,0.09725,0.42955,0.41,0.23
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,42.09521865844727,86313600,aapl,0,0.16559999465942382,0.05801123632598688,0.0965,0.9035,0.0,-0.180025,0.0935,0.8405,0.066,-0.008575,0.39875,0.25
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,42.67462158203125,106421600,aapl,1,0.1525,0.08362471776819612,0.10172727272727272,0.8644545454545455,0.03381818181818182,-0.12427272727272727,0.05272727272727273,0.8544545454545454,0.09299999999999999,0.3770272727272727,0.3970833333333333,0.28
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,42.57884216308594,83018000,aapl,2,0.15600000381469728,0.21614128894486745,0.0,0.9364000000000001,0.0636,0.0843,0.0432,0.8676,0.08940000000000001,0.619,0.3883333333333333,0.32
2018-04-19,43.43999862670898,43.84749984741211,43.165000915527344,41.372161865234375,139235200,aapl,3,0.15960000038146974,0.36402736687570975,0.18200000000000002,0.7413333333333334,0.07666666666666667,-0.09966666666666667,0.04566666666666666,0.8969999999999999,0.057333333333333326,0.08916666666666666,0.3854166666666666,0.32
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,39.677059173583984,261964400,aapl,4,0.168799991607666,0.09411977108073552,0.0,1.0,0.0,0.0,0.036,0.884,0.08,0.8807,0.3870833333333333,0.38
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,39.562137603759766,146062000,aapl,0,0.1634000015258789,0.09748626122164028,0.0,0.7826666666666666,0.21733333333333335,0.4066,0.026333333333333334,0.8863333333333333,0.08700000000000001,0.9848333333333333,0.4133333333333333,0.4
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,39.01145553588867,134768000,aapl,1,0.1802000045776367,0.251944545904334,0.0,1.0,0.0,0.0,0.016,0.909,0.076,0.9704,0.4125,0.32
2018-04-25,40.65499877929688,41.35499954223633,40.602500915527344,39.18144607543945,113528400,aapl,2,0.1784000015258789,0.09273879726012328,0.17200000000000001,0.775,0.053,-0.17085,0.036000000000000004,0.88975,0.07425,0.55665,0.4095833333333333,0.38
2018-04-26,41.02999877929688,41.432498931884766,40.84249877929688,39.31792068481445,111852000,aapl,3,0.16239999771118163,0.1682411620937929,0.04075,0.817,0.14225,0.185825,0.05325,0.857,0.08925,0.427,0.4029166666666666,0.42
2018-04-30,40.532501220703125,41.81499862670898,40.459999084472656,39.5669174194336,169709600,aapl,0,0.1593000030517578,0.21923277805616784,0.0,1.0,0.0,0.0,0.0225,0.8775,0.1005,0.93945,0.4183333333333333,0.42
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,40.48629760742188,214277600,aapl,1,0.15489999771118165,0.08735009341045094,0.0,1.0,0.0,0.0,0.0,0.962,0.038,0.3818,0.4504166666666666,0.38
2018-05-02,43.807498931884766,44.4375,43.45000076293945,42.2747802734375,266157600,aapl,2,0.15970000267028808,0.12960794314202667,0.040363636363636365,0.8264545454545454,0.13318181818181818,0.11012727272727273,0.06354545454545454,0.8533636363636364,0.08309090909090909,0.3397909090909091,0.43125,0.39
2018-05-03,43.970001220703125,44.375,43.61000061035156,42.35140228271485,136272800,aapl,3,0.15899999618530272,0.045914949419220974,0.08070588235294117,0.8367058823529412,0.08258823529411764,0.003964705882352944,0.07776470588235294,0.8381764705882353,0.08423529411764706,0.1583764705882353,0.4116666666666665,0.32
2018-05-04,44.5625,46.0625,44.54249954223633,44.01298904418945,224805200,aapl,4,0.1477000045776367,0.06818860308659137,0.09233333333333334,0.9076666666666666,0.0,-0.11686666666666667,0.06633333333333334,0.8290000000000001,0.10433333333333333,-0.18456666666666663,0.4158333333333333,0.4
2018-05-07,46.29499816894531,46.91749954223633,46.1875,44.331424713134766,169805600,aapl,0,0.1475,0.04172408816735858,0.113,0.673,0.21366666666666667,0.005966666666666666,0.09466666666666666,0.7856666666666667,0.11966666666666666,-0.24863333333333335,0.4254166666666665,0.41
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,44.54450225830078,113611200,aapl,1,0.14710000038146973,0.04618664802090249,0.0,0.954,0.046,0.050575,0.05325,0.834,0.1125,0.6072,0.4116666666666665,0.49
2018-05-09,46.63750076293945,46.84999847412109,46.30500030517578,44.85814666748047,92844800,aapl,2,0.13420000076293945,0.08830963464476778,0.12366666666666666,0.8763333333333333,0.0,-0.20473333333333332,0.06166666666666667,0.84,0.09766666666666667,0.6284666666666666,0.4054166666666666,0.49
2018-05-10,46.935001373291016,47.59249877929688,46.91249847412109,45.49980163574219,111957200,aapl,3,0.1322999954223633,0.02707104603210318,0.11075,0.75375,0.1355,0.02755000000000002,0.0605,0.85075,0.08875,0.47930000000000006,0.4183333333333333,0.53
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,45.326751708984375,104848800,aapl,4,0.12649999618530272,0.05373249292795465,0.0,0.8846666666666666,0.11533333333333333,0.19063333333333332,0.042333333333333334,0.8879999999999999,0.06966666666666667,0.2472,0.4179166666666665,0.54
2018-05-14,47.25249862670898,47.38249969482422,46.96500015258789,45.22099304199219,83115200,aapl,0,0.1293000030517578,0.049315528018481915,0.18466666666666667,0.8153333333333332,0.0,-0.2488,0.11133333333333334,0.8035,0.08516666666666667,-0.00739999999999998,0.40625,0.54
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,44.810001373291016,94780800,aapl,1,0.1463000011444092,0.036657352168006585,0.0392,0.9608000000000001,0.0,-0.059199999999999996,0.047,0.89,0.0634,0.49188,0.39375,0.55
2018-05-16,46.51750183105469,47.1150016784668,46.5,45.22820663452149,76732400,aapl,2,0.13420000076293945,0.05095362497041775,0.1686,0.7827999999999999,0.0486,-0.14185999999999999,0.09319999999999999,0.8382,0.0686,0.18974000000000002,0.3870833333333333,0.53
2018-05-17,47.0,47.227500915527344,46.59000015258789,44.94219970703125,69176000,aapl,3,0.1343000030517578,0.09485319229429853,0.0715,0.8362499999999999,0.09225,-0.038275,0.07300000000000001,0.84075,0.086,0.35167499999999996,0.3904166666666666,0.53
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,44.77876281738281,73190800,aapl,4,0.13420000076293945,0.06651375353666077,0.0955,0.8185,0.086,-0.0386,0.033,0.8734999999999999,0.0935,0.9805,0.3816666666666666,0.52
2018-05-21,47.0,47.317501068115234,46.727500915527344,45.09602355957031,73603200,aapl,0,0.13079999923706057,0.030197938332873386,0.05075,0.8645,0.08474999999999999,0.019199999999999995,0.0545,0.8315,0.114,0.498575,0.4195833333333333,0.56
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,44.98305892944336,60962800,aapl,1,0.13220000267028809,0.04715016793744961,0.12177777777777779,0.8160000000000001,0.06222222222222223,-0.06668888888888888,0.04811111111111111,0.842111111111111,0.10966666666666666,0.7157,0.4166666666666666,0.59
2018-05-23,46.587501525878906,47.125,46.43999862670898,45.27146911621094,80233600,aapl,2,0.12579999923706056,0.027720587887300033,0.0655,0.8618333333333333,0.07266666666666666,-0.020049999999999995,0.0545,0.8738333333333334,0.0715,0.4038333333333333,0.4104166666666666,0.54
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,45.22099304199219,92936000,aapl,3,0.12529999732971192,0.021503882459033508,0.23575000000000002,0.76425,0.0,-0.39427500000000004,0.1235,0.783,0.0935,-0.4727,0.40625,0.48
2018-05-25,47.057498931884766,47.41249847412109,46.91249847412109,45.3243522644043,69844000,aapl,4,0.13220000267028809,0.04478871873833453,0.1025,0.59775,0.29975,0.192,0.07275,0.8394999999999999,0.08775,-0.2106,0.4195833333333333,0.44
2018-05-29,46.900001525878906,47.1875,46.71749877929688,45.16091537475586,90056400,aapl,1,0.17020000457763673,0.0660559053795941,0.126,0.8165,0.0575,-0.16235,0.0735,0.835,0.091,0.009500000000000008,0.3970833333333333,0.34
2018-05-30,46.93000030517578,47.0,46.69499969482422,45.06477355957031,74762000,aapl,2,0.149399995803833,0.06032123659624871,0.0,0.7335,0.2665,0.36845000000000006,0.0305,0.8975,0.0725,0.8787499999999999,0.4041666666666665,0.42
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,44.913360595703125,109931200,aapl,3,0.15430000305175778,0.050543474724343534,0.0,0.878,0.122,0.21200000000000002,0.02625,0.89825,0.0755,0.95465,0.4025,0.43
2018-06-01,46.997501373291016,47.56499862670898,46.9375,45.72331619262695,93770000,aapl,4,0.13460000038146971,0.0361142954831467,0.0,0.599,0.40099999999999997,0.64795,0.027999999999999997,0.8600000000000001,0.1125,0.99565,0.40875,0.52
