date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-06-27,0.012241052336919411,0.004020800969861238,0.008162624892992465,-0.0014639105589864254,0.02914624814808775,aapl,0.5,0.17909999847412109,0.036542421167978664,-29832.325578285767,-32183.71064385411,-0.39009463768569624,-30942.92086775492,-29786.976043257262,0.11946830115371396,-37932.88966698728,0.510869491215617,0.0,1.0,0.0,0.0,0.026500000000000003,0.8985000000000001,0.0745,0.90165,0.40875,0.36
2018-06-28,-0.006100467797265252,-0.005713328024369746,-0.0012497730210545566,0.007276261464184142,-0.31322942579285196,aapl,0.75,0.16850000381469726,0.19819147084688998,5996.206061417384,6476.270719888579,-0.37086805306207427,6222.453372607257,6000.849409862478,0.12932854608354308,-1703.134634417819,0.5252086333042026,0.1708,0.7828,0.046400000000000004,-0.13404,0.0324,0.885,0.08199999999999999,0.25232,0.4070833333333333,0.39
2018-06-29,0.01189563883765321,0.005262852114306327,-0.004842216402998756,-0.00210242258570581,0.30938313408426055,aapl,1.0,0.1609000015258789,0.18021997218711652,-20706.19505989112,-22401.078809881856,-0.3624732295666056,-21528.086957138927,-20793.02206903687,0.07452275695293116,-23432.462782108465,0.5206140217470436,0.0805,0.8285,0.091,0.0386,0.0345,0.888,0.0775,0.7803,0.4179166666666665,0.34
2018-07-02,-0.01325882253976074,0.0005876414814727227,0.0027882264317158345,0.011182497210331377,-0.22018058114936867,aapl,0.0,0.15600000381469728,0.0578403874835065,3891.0746552246937,4203.534605819273,-0.25873466641695203,4048.121406334182,3916.2646383210304,0.068302120394739,-585.4809091952902,0.5425876355196487,0.05616666666666666,0.9105,0.03333333333333333,-0.07074166666666667,0.05841666666666667,0.8789166666666667,0.06283333333333334,0.1658333333333333,0.3995833333333333,0.35
2018-07-03,0.021597137437340264,0.0034703357495662335,0.000654209564853403,-0.017416361974554873,-0.21298494752217834,aapl,0.25,0.16139999389648438,0.03587004446779885,-2493.911568810749,-2690.423807144518,-0.32573701751359646,-2597.4645881832002,-2517.8504452050443,0.030614950247862073,-366.2361997637382,0.504883917105249,0.0,0.7666666666666666,0.23333333333333336,0.28236666666666665,0.053,0.883,0.06333333333333334,-0.16249999999999998,0.4045833333333333,0.32
2018-07-05,-0.013472489854355452,-0.008193632940344697,0.004031848753587086,0.00804695379661502,0.18985582021956593,aapl,0.75,0.14970000267028807,0.04752930911648564,5401.142404588576,5793.907065596944,-0.287767456600964,5620.050050523588,5455.869592513263,0.030614950247862094,-1716.1405132751631,0.5205311908264882,0.0,1.0,0.0,0.0,0.051500000000000004,0.8795,0.069,0.23819999999999997,0.40125,0.33
2018-07-06,0.0008636708779752311,0.0108362693738977,0.004992392962011927,0.013861960133902285,0.05305886462461307,aapl,1.0,0.1336999988555908,0.02331985270853207,3141.663419818463,3347.6133470691284,-0.09599855383231322,3262.2484961023542,3171.8453138302043,0.08412220749721247,-315.45676735835167,0.5462889418199769,0.04533333333333334,0.8146666666666667,0.13966666666666666,0.1661,0.06,0.8636666666666667,0.07633333333333334,0.4358666666666666,0.3941666666666665,0.4
2018-07-09,0.022004108895186114,0.011940774226274264,0.022138262262830777,0.013885197602818922,0.12990414750760637,aapl,0.0,0.12689999580383302,0.0729295867739961,3138.2463339322007,3338.231656413654,0.2009928918976695,3258.1910660751037,3171.472875628977,0.19131906638529986,153.97614070302367,0.5705279704763504,0.159,0.67575,0.165,-0.002574999999999994,0.046,0.88975,0.0645,0.448625,0.4058333333333334,0.47
2018-07-10,0.006385259703784563,0.0031466652326541666,0.004648650870770599,-0.0012068198411654407,-0.19322656732433718,aapl,0.25,0.12640000343322755,0.028851412720127957,-36122.7680767234,-38375.532144614204,0.23119051282597405,-37499.2236708956,-36543.80275137422,0.2174289627374866,65701.65119885736,0.5677630884040911,0.05257142857142857,0.9194285714285714,0.028,-0.07567142857142858,0.028571428571428574,0.8752857142857142,0.09599999999999999,0.9002571428571429,0.3925,0.45
2018-07-11,-0.01158831018858375,-0.007841907201864506,-0.013513472312573938,-0.012976102660905098,0.18146570383522276,aapl,0.5,0.13630000114440918,0.08860326381784135,-3365.5137333412904,-3554.921268319615,0.014588825165066105,-3487.5376775029185,-3402.624210245278,0.0606336248069724,587.689286568418,0.5387549664350396,0.0,0.945,0.055,0.11055,0.04533333333333334,0.8973333333333334,0.057333333333333326,0.39441666666666664,0.3979166666666666,0.41
