Date,Open,High,Low,Close,Adj Close,Volume,ticker
2018-04-02,21.06999969482422,25.719999313354492,20.440000534057617,23.6200008392334,23.6200008392334,0,^vix
2018-04-03,23.030000686645508,23.3799991607666,20.920000076293945,21.100000381469727,21.100000381469727,0,^vix
2018-04-04,21.68000030517578,24.510000228881836,19.860000610351562,20.059999465942383,20.059999465942383,0,^vix
2018-04-05,19.760000228881836,20.209999084472656,18.56999969482422,18.940000534057617,18.940000534057617,0,^vix
2018-04-06,20.329999923706055,23.1200008392334,18.600000381469727,21.489999771118164,21.489999771118164,0,^vix
2018-04-09,21.270000457763672,22.020000457763672,20.34000015258789,21.770000457763672,21.770000457763672,0,^vix
2018-04-10,20.510000228881836,21.68000030517578,20.239999771118164,20.469999313354492,20.469999313354492,0,^vix
2018-04-11,20.950000762939453,21.65999984741211,19.639999389648438,20.239999771118164,20.239999771118164,0,^vix
2018-04-12,19.829999923706055,19.920000076293945,18.15999984741211,18.489999771118164,18.489999771118164,0,^vix
2018-04-13,18.270000457763672,18.450000762939453,17.260000228881836,17.40999984741211,17.40999984741211,0,^vix
2018-04-16,17.59000015258789,17.65999984741211,16.3799991607666,16.559999465942383,16.559999465942383,0,^vix
2018-04-17,16.15999984741211,16.270000457763672,14.569999694824219,15.25,15.25,0,^vix
2018-04-18,15.300000190734863,16.899999618530273,14.949999809265137,15.600000381469727,15.600000381469727,0,^vix
2018-04-19,15.550000190734863,16.920000076293945,15.15999984741211,15.960000038146973,15.960000038146973,0,^vix
2018-04-20,16.15999984741211,17.5,15.1899995803833,16.8799991607666,16.8799991607666,0,^vix
2018-04-23,17.290000915527344,17.559999465942383,15.789999961853027,16.34000015258789,16.34000015258789,0,^vix
2018-04-24,16.15999984741211,19.65999984741211,15.369999885559082,18.020000457763672,18.020000457763672,0,^vix
2018-04-25,18.139999389648438,19.84000015258789,17.75,17.84000015258789,17.84000015258789,0,^vix
2018-04-26,18.06999969482422,18.1200008392334,16.239999771118164,16.239999771118164,16.239999771118164,0,^vix
2018-04-27,16.219999313354492,16.770000457763672,15.25,15.40999984741211,15.40999984741211,0,^vix
2018-04-30,15.3100004196167,16.350000381469727,15.130000114440918,15.930000305175781,15.930000305175781,0,^vix
2018-05-01,16.0,16.81999969482422,15.420000076293945,15.489999771118164,15.489999771118164,0,^vix
2018-05-02,15.479999542236328,15.970000267028809,14.75,15.970000267028809,15.970000267028809,0,^vix
2018-05-03,15.779999732971191,18.65999984741211,15.430000305175781,15.899999618530273,15.899999618530273,0,^vix
2018-05-04,15.9399995803833,16.920000076293945,10.90999984741211,14.770000457763672,14.770000457763672,0,^vix
2018-05-07,15.050000190734863,15.270000457763672,14.510000228881836,14.75,14.75,0,^vix
2018-05-08,14.529999732971191,15.5600004196167,14.520000457763672,14.710000038146973,14.710000038146973,0,^vix
2018-05-09,14.539999961853027,14.630000114440918,13.380000114440918,13.420000076293945,13.420000076293945,0,^vix
2018-05-10,13.359999656677246,13.630000114440918,12.920000076293945,13.229999542236328,13.229999542236328,0,^vix
2018-05-11,13.220000267028809,13.4399995803833,12.649999618530273,12.649999618530273,12.649999618530273,0,^vix
2018-05-14,13.09000015258789,13.279999732971191,12.8100004196167,12.930000305175781,12.930000305175781,0,^vix
2018-05-15,13.130000114440918,15.010000228881836,12.5,14.630000114440918,14.630000114440918,0,^vix
2018-05-16,14.380000114440918,14.90999984741211,13.210000038146973,13.420000076293945,13.420000076293945,0,^vix
2018-05-17,13.539999961853027,13.859999656677246,12.649999618530273,13.430000305175781,13.430000305175781,0,^vix
2018-05-18,13.180000305175781,13.869999885559082,13.0600004196167,13.420000076293945,13.420000076293945,0,^vix
2018-05-21,12.989999771118164,13.59000015258789,12.779999732971191,13.079999923706055,13.079999923706055,0,^vix
2018-05-22,13.029999732971191,13.420000076293945,12.770000457763672,13.220000267028809,13.220000267028809,0,^vix
2018-05-23,13.5,14.600000381469727,12.489999771118164,12.579999923706055,12.579999923706055,0,^vix
2018-05-24,12.729999542236328,14.239999771118164,12.529999732971191,12.529999732971191,12.529999732971191,0,^vix
2018-05-25,12.4399995803833,13.520000457763672,12.289999961853027,13.220000267028809,13.220000267028809,0,^vix
2018-05-29,14.390000343322754,18.780000686645508,14.390000343322754,17.020000457763672,17.020000457763672,0,^vix
2018-05-30,16.600000381469727,16.639999389648438,14.649999618530273,14.9399995803833,14.9399995803833,0,^vix
2018-05-31,14.930000305175781,16.290000915527344,14.199999809265137,15.430000305175781,15.430000305175781,0,^vix
2018-06-01,14.920000076293945,14.930000305175781,13.369999885559082,13.460000038146973,13.460000038146973,0,^vix
2018-06-04,13.90999984741211,13.90999984741211,12.6899995803833,12.739999771118164,12.739999771118164,0,^vix
2018-06-05,12.90999984741211,13.34000015258789,12.300000190734863,12.399999618530273,12.399999618530273,0,^vix
2018-06-06,12.100000381469727,12.5600004196167,11.619999885559082,11.640000343322754,11.640000343322754,0,^vix
2018-06-07,11.65999984741211,13.279999732971191,11.220000267028809,12.130000114440918,12.130000114440918,0,^vix
2018-06-08,12.539999961853027,13.3100004196167,12.09000015258789,12.180000305175781,12.180000305175781,0,^vix
2018-06-11,12.520000457763672,12.6899995803833,12.140000343322754,12.350000381469727,12.350000381469727,0,^vix
2018-06-12,12.289999961853027,12.600000381469727,11.880000114440918,12.34000015258789,12.34000015258789,0,^vix
2018-06-13,12.130000114440918,12.949999809265137,11.979999542236328,12.9399995803833,12.9399995803833,0,^vix
2018-06-14,12.979999542236328,13.069999694824219,11.880000114440918,12.119999885559082,12.119999885559082,0,^vix
2018-06-15,12.1899995803833,13.15999984741211,11.930000305175781,11.979999542236328,11.979999542236328,0,^vix
2018-06-18,12.789999961853027,13.739999771118164,12.279999732971191,12.3100004196167,12.3100004196167,0,^vix
2018-06-19,14.609999656677246,14.680000305175781,13.210000038146973,13.350000381469727,13.350000381469727,0,^vix
2018-06-20,12.899999618530273,13.020000457763672,12.25,12.789999961853027,12.789999961853027,0,^vix
2018-06-21,12.539999961853027,15.180000305175781,12.180000305175781,14.640000343322754,14.640000343322754,0,^vix
2018-06-22,14.600000381469727,14.600000381469727,13.109999656677246,13.770000457763672,13.770000457763672,0,^vix
2018-06-25,15.069999694824219,19.610000610351562,14.5600004196167,17.329999923706055,17.329999923706055,0,^vix
2018-06-26,16.709999084472656,17.540000915527344,15.100000381469727,15.920000076293945,15.920000076293945,0,^vix
2018-06-27,16.520000457763672,18.190000534057617,14.760000228881836,17.90999984741211,17.90999984741211,0,^vix
2018-06-28,17.540000915527344,18.989999771118164,16.399999618530273,16.850000381469727,16.850000381469727,0,^vix
2018-06-29,15.729999542236328,16.510000228881836,14.65999984741211,16.09000015258789,16.09000015258789,0,^vix
2018-07-02,17.700000762939453,18.079999923706055,15.539999961853027,15.600000381469727,15.600000381469727,0,^vix
2018-07-03,15.369999885559082,16.450000762939453,14.680000305175781,16.139999389648438,16.139999389648438,0,^vix
2018-07-05,15.619999885559082,16.219999313354492,14.470000267028809,14.970000267028809,14.970000267028809,0,^vix
2018-07-06,14.989999771118164,15.449999809265137,13.34000015258789,13.369999885559082,13.369999885559082,0,^vix
2018-07-09,13.020000457763672,13.220000267028809,12.600000381469727,12.6899995803833,12.6899995803833,0,^vix
2018-07-10,12.520000457763672,13.210000038146973,11.930000305175781,12.640000343322754,12.640000343322754,0,^vix
2018-07-11,14.050000190734863,14.149999618530273,13.09000015258789,13.630000114440918,13.630000114440918,0,^vix
2018-07-12,13.069999694824219,13.329999923706055,12.420000076293945,12.579999923706055,12.579999923706055,0,^vix
2018-07-13,12.390000343322754,12.970000267028809,11.619999885559082,12.180000305175781,12.180000305175781,0,^vix
2018-07-16,12.770000457763672,12.970000267028809,12.460000038146973,12.829999923706055,12.829999923706055,0,^vix
2018-07-17,12.90999984741211,13.180000305175781,11.850000381469727,12.0600004196167,12.0600004196167,0,^vix
2018-07-18,11.869999885559082,12.470000267028809,11.4399995803833,12.100000381469727,12.100000381469727,0,^vix
2018-07-19,12.199999809265137,13.09000015258789,11.789999961853027,12.869999885559082,12.869999885559082,0,^vix
2018-07-20,13.0,13.579999923706055,12.489999771118164,12.859999656677246,12.859999656677246,0,^vix
2018-07-23,13.470000267028809,13.550000190734863,12.579999923706055,12.619999885559082,12.619999885559082,0,^vix
2018-07-24,12.609999656677246,13.210000038146973,11.65999984741211,12.40999984741211,12.40999984741211,0,^vix
2018-07-25,12.369999885559082,12.819999694824219,11.800000190734863,12.289999961853027,12.289999961853027,0,^vix
2018-07-26,12.449999809265137,12.529999732971191,11.779999732971191,12.140000343322754,12.140000343322754,0,^vix
2018-07-27,12.170000076293945,14.260000228881836,11.600000381469727,13.029999732971191,13.029999732971191,0,^vix
2018-07-30,13.630000114440918,14.460000038146973,12.979999542236328,14.260000228881836,14.260000228881836,0,^vix
2018-07-31,13.979999542236328,14.119999885559082,12.8100004196167,12.829999923706055,12.829999923706055,0,^vix
2018-08-01,13.09000015258789,13.630000114440918,12.449999809265137,13.149999618530273,13.149999618530273,0,^vix
2018-08-02,13.569999694824219,14.529999732971191,12.170000076293945,12.1899995803833,12.1899995803833,0,^vix
2018-08-03,12.430000305175781,12.460000038146973,11.069999694824219,11.640000343322754,11.640000343322754,0,^vix
2018-08-06,11.90999984741211,12.149999618530273,11.170000076293945,11.270000457763672,11.270000457763672,0,^vix
2018-08-07,11.119999885559082,11.239999771118164,10.520000457763672,10.930000305175781,10.930000305175781,0,^vix
2018-08-08,10.930000305175781,11.180000305175781,10.520000457763672,10.850000381469727,10.850000381469727,0,^vix
2018-08-09,10.9399995803833,11.3100004196167,10.170000076293945,11.270000457763672,11.270000457763672,0,^vix
2018-08-10,12.34000015258789,13.819999694824219,12.300000190734863,13.15999984741211,13.15999984741211,0,^vix
2018-08-13,14.5,15.020000457763672,12.949999809265137,14.779999732971191,14.779999732971191,0,^vix
2018-08-14,13.930000305175781,14.220000267028809,13.109999656677246,13.3100004196167,13.3100004196167,0,^vix
2018-08-15,13.520000457763672,16.860000610351562,13.4399995803833,14.640000343322754,14.640000343322754,0,^vix
2018-08-16,14.180000305175781,14.359999656677246,12.819999694824219,13.449999809265137,13.449999809265137,0,^vix
2018-08-17,13.180000305175781,13.960000038146973,12.399999618530273,12.640000343322754,12.640000343322754,0,^vix
2018-08-20,12.569999694824219,12.789999961853027,12.260000228881836,12.489999771118164,12.489999771118164,0,^vix
2018-08-21,12.470000267028809,12.890000343322754,12.09000015258789,12.859999656677246,12.859999656677246,0,^vix
2018-08-22,13.09000015258789,13.289999961853027,11.970000267028809,12.25,12.25,0,^vix
2018-08-23,12.029999732971191,12.680000305175781,11.649999618530273,12.40999984741211,12.40999984741211,0,^vix
2018-08-24,12.130000114440918,12.170000076293945,11.829999923706055,11.989999771118164,11.989999771118164,0,^vix
2018-08-27,12.369999885559082,12.479999542236328,12.020000457763672,12.15999984741211,12.15999984741211,0,^vix
2018-08-28,12.010000228881836,12.5,11.869999885559082,12.5,12.5,0,^vix
2018-08-29,12.34000015258789,12.550000190734863,12.09000015258789,12.25,12.25,0,^vix
2018-08-30,12.25,13.949999809265137,12.239999771118164,13.529999732971191,13.529999732971191,0,^vix
2018-08-31,13.539999961853027,14.029999732971191,12.819999694824219,12.859999656677246,12.859999656677246,0,^vix
2018-09-04,13.130000114440918,14.350000381469727,13.119999885559082,13.15999984741211,13.15999984741211,0,^vix
2018-09-05,13.6899995803833,14.300000190734863,13.229999542236328,13.90999984741211,13.90999984741211,0,^vix
2018-09-06,14.210000038146973,15.40999984741211,13.720000267028809,14.649999618530273,14.649999618530273,0,^vix
2018-09-07,14.720000267028809,15.630000114440918,14.3100004196167,14.880000114440918,14.880000114440918,0,^vix
2018-09-10,15.09000015258789,15.199999809265137,13.930000305175781,14.15999984741211,14.15999984741211,0,^vix
2018-09-11,13.960000038146973,14.920000076293945,13.210000038146973,13.220000267028809,13.220000267028809,0,^vix
2018-09-12,13.069999694824219,13.859999656677246,12.90999984741211,13.140000343322754,13.140000343322754,0,^vix
2018-09-13,12.90999984741211,12.90999984741211,12.300000190734863,12.369999885559082,12.369999885559082,0,^vix
2018-09-14,12.130000114440918,13.149999618530273,11.930000305175781,12.069999694824219,12.069999694824219,0,^vix
2018-09-17,12.720000267028809,13.75,12.319999694824219,13.680000305175781,13.680000305175781,0,^vix
2018-09-18,13.479999542236328,13.479999542236328,12.5600004196167,12.789999961853027,12.789999961853027,0,^vix
2018-09-19,12.609999656677246,12.770000457763672,11.65999984741211,11.75,11.75,0,^vix
2018-09-20,11.819999694824219,11.960000038146973,11.3100004196167,11.800000190734863,11.800000190734863,0,^vix
2018-09-21,11.760000228881836,12.029999732971191,11.100000381469727,11.680000305175781,11.680000305175781,0,^vix
2018-09-24,12.460000038146973,12.920000076293945,12.180000305175781,12.199999809265137,12.199999809265137,0,^vix
2018-09-25,12.279999732971191,12.600000381469727,11.800000190734863,12.420000076293945,12.420000076293945,0,^vix
2018-09-26,12.210000038146973,13.130000114440918,11.550000190734863,12.890000343322754,12.890000343322754,0,^vix
2018-09-27,12.770000457763672,13.0,11.9399995803833,12.40999984741211,12.40999984741211,0,^vix
2018-09-28,12.59000015258789,13.220000267028809,12.09000015258789,12.119999885559082,12.119999885559082,0,^vix
2018-10-01,11.989999771118164,12.399999618530273,11.569999694824219,12.0,12.0,0,^vix
2018-10-02,12.470000267028809,12.6899995803833,11.609999656677246,12.050000190734863,12.050000190734863,0,^vix
2018-10-03,11.65999984741211,12.140000343322754,11.34000015258789,11.609999656677246,11.609999656677246,0,^vix
2018-10-04,12.84000015258789,15.84000015258789,12.420000076293945,14.220000267028809,14.220000267028809,0,^vix
2018-10-05,14.289999961853027,17.360000610351562,11.720000267028809,14.819999694824219,14.819999694824219,0,^vix
2018-10-08,16.049999237060547,18.3799991607666,15.6899995803833,15.6899995803833,15.6899995803833,0,^vix
2018-10-09,16.1200008392334,17.489999771118164,15.270000457763672,15.949999809265137,15.949999809265137,0,^vix
2018-10-10,16.030000686645508,22.959999084472656,15.829999923706055,22.959999084472656,22.959999084472656,0,^vix
2018-10-11,23.06999969482422,28.84000015258789,20.649999618530273,24.979999542236328,24.979999542236328,0,^vix
2018-10-12,21.6299991607666,26.799999237060547,20.8799991607666,21.309999465942383,21.309999465942383,0,^vix
2018-10-15,21.969999313354492,22.889999389648438,19.469999313354492,21.299999237060547,21.299999237060547,0,^vix
2018-10-16,20.280000686645508,20.559999465942383,17.549999237060547,17.6200008392334,17.6200008392334,0,^vix
2018-10-17,17.059999465942383,19.549999237060547,17.059999465942383,17.399999618530273,17.399999618530273,0,^vix
2018-10-18,18.020000457763672,21.56999969482422,17.510000228881836,20.059999465942383,20.059999465942383,0,^vix
2018-10-19,19.239999771118164,21.079999923706055,18.389999389648438,19.889999389648438,19.889999389648438,0,^vix
2018-10-22,19.3799991607666,20.889999389648438,18.81999969482422,19.639999389648438,19.639999389648438,0,^vix
2018-10-23,22.18000030517578,24.65999984741211,20.18000030517578,20.709999084472656,20.709999084472656,0,^vix
2018-10-24,21.600000381469727,26.3799991607666,20.399999618530273,25.229999542236328,25.229999542236328,0,^vix
2018-10-25,24.780000686645508,24.780000686645508,22.059999465942383,24.219999313354492,24.219999313354492,0,^vix
2018-10-26,24.510000228881836,27.520000457763672,23.329999923706055,24.15999984741211,24.15999984741211,0,^vix
2018-10-29,24.479999542236328,27.860000610351562,22.010000228881836,24.700000762939453,24.700000762939453,0,^vix
2018-10-30,23.940000534057617,25.549999237060547,23.110000610351562,23.350000381469727,23.350000381469727,0,^vix
2018-10-31,22.719999313354492,22.799999237060547,20.389999389648438,21.229999542236328,21.229999542236328,0,^vix
2018-11-01,20.959999084472656,21.209999084472656,19.030000686645508,19.34000015258789,19.34000015258789,0,^vix
2018-11-02,18.520000457763672,21.610000610351562,18.049999237060547,19.510000228881836,19.510000228881836,0,^vix
2018-11-05,20.579999923706055,20.8700008392334,19.639999389648438,19.959999084472656,19.959999084472656,0,^vix
2018-11-06,19.84000015258789,20.600000381469727,19.690000534057617,19.90999984741211,19.90999984741211,0,^vix
2018-11-07,18.030000686645508,18.049999237060547,16.329999923706055,16.360000610351562,16.360000610351562,0,^vix
2018-11-08,16.18000030517578,17.200000762939453,16.09000015258789,16.719999313354492,16.719999313354492,0,^vix
2018-11-09,16.8700008392334,18.40999984741211,16.84000015258789,17.360000610351562,17.360000610351562,0,^vix
2018-11-12,17.260000228881836,20.709999084472656,17.25,20.450000762939453,20.450000762939453,0,^vix
2018-11-13,19.450000762939453,21.25,19.110000610351562,20.020000457763672,20.020000457763672,0,^vix
2018-11-14,20.520000457763672,22.360000610351562,19.299999237060547,21.25,21.25,0,^vix
2018-11-15,20.40999984741211,22.969999313354492,19.940000534057617,19.979999542236328,19.979999542236328,0,^vix
2018-11-16,20.040000915527344,21.360000610351562,18.100000381469727,18.139999389648438,18.139999389648438,0,^vix
2018-11-19,18.780000686645508,20.989999771118164,18.520000457763672,20.100000381469727,20.100000381469727,0,^vix
2018-11-20,20.760000228881836,23.809999465942383,20.3700008392334,22.479999542236328,22.479999542236328,0,^vix
2018-11-21,21.65999984741211,22.309999465942383,20.110000610351562,20.799999237060547,20.799999237060547,0,^vix
2018-11-23,21.229999542236328,22.649999618530273,20.649999618530273,21.520000457763672,21.520000457763672,0,^vix
2018-11-26,20.780000686645508,20.799999237060547,18.670000076293945,18.899999618530273,18.899999618530273,0,^vix
2018-11-27,19.40999984741211,19.93000030517578,18.700000762939453,19.020000457763672,19.020000457763672,0,^vix
2018-11-28,18.8700008392334,19.3799991607666,18.18000030517578,18.489999771118164,18.489999771118164,0,^vix
2018-11-29,18.649999618530273,20.479999542236328,18.59000015258789,18.790000915527344,18.790000915527344,0,^vix
2018-11-30,19.18000030517578,19.90999984741211,18.030000686645508,18.06999969482422,18.06999969482422,0,^vix
2018-12-03,16.040000915527344,17.280000686645508,15.9399995803833,16.440000534057617,16.440000534057617,0,^vix
2018-12-04,16.84000015258789,21.940000534057617,16.260000228881836,20.739999771118164,20.739999771118164,0,^vix
2018-12-06,23.530000686645508,25.940000534057617,20.940000534057617,21.190000534057617,21.190000534057617,0,^vix
2018-12-07,22.420000076293945,24.709999084472656,19.899999618530273,23.229999542236328,23.229999542236328,0,^vix
2018-12-10,23.950000762939453,25.940000534057617,22.5,22.639999389648438,22.639999389648438,0,^vix
2018-12-11,22.959999084472656,23.600000381469727,21.389999389648438,21.760000228881836,21.760000228881836,0,^vix
2018-12-12,21.90999984741211,21.90999984741211,20.5,21.459999084472656,21.459999084472656,0,^vix
2018-12-13,21.0,21.56999969482422,20.34000015258789,20.649999618530273,20.649999618530273,0,^vix
2018-12-14,21.56999969482422,22.469999313354492,20.950000762939453,21.6299991607666,21.6299991607666,0,^vix
2018-12-17,22.360000610351562,25.8799991607666,21.969999313354492,24.520000457763672,24.520000457763672,0,^vix
2018-12-18,24.68000030517578,26.139999389648438,23.639999389648438,25.579999923706055,25.579999923706055,0,^vix
2018-12-19,25.149999618530273,26.639999389648438,22.5,25.579999923706055,25.579999923706055,0,^vix
2018-12-20,26.09000015258789,30.299999237060547,24.68000030517578,28.3799991607666,28.3799991607666,0,^vix
2018-12-21,28.239999771118164,31.350000381469727,25.709999084472656,30.110000610351562,30.110000610351562,0,^vix
2018-12-24,29.290000915527344,36.099998474121094,29.15999984741211,36.06999969482422,36.06999969482422,0,^vix
2018-12-26,35.5,36.20000076293945,29.59000015258789,30.40999984741211,30.40999984741211,0,^vix
2018-12-27,31.200000762939453,33.79999923706055,29.65999984741211,29.959999084472656,29.959999084472656,0,^vix
2018-12-28,29.969999313354492,31.049999237060547,27.43000030517578,28.34000015258789,28.34000015258789,0,^vix
2018-12-31,27.59000015258789,27.639999389648438,25.329999923706055,25.420000076293945,25.420000076293945,0,^vix
2019-01-02,27.540000915527344,28.530000686645508,23.049999237060547,23.219999313354492,23.219999313354492,0,^vix
2019-01-03,25.68000030517578,26.600000381469727,24.049999237060547,25.450000762939453,25.450000762939453,0,^vix
2019-01-04,24.360000610351562,24.479999542236328,21.190000534057617,21.3799991607666,21.3799991607666,0,^vix
2019-01-07,22.059999465942383,22.709999084472656,20.90999984741211,21.399999618530273,21.399999618530273,0,^vix
2019-01-08,20.959999084472656,22.030000686645508,20.09000015258789,20.469999313354492,20.469999313354492,0,^vix
2019-01-09,20.440000534057617,22.799999237060547,19.479999542236328,19.979999542236328,19.979999542236328,0,^vix
2019-01-10,20.979999542236328,21.31999969482422,19.290000915527344,19.5,19.5,0,^vix
2019-01-11,19.68000030517578,20.15999984741211,18.1200008392334,18.190000534057617,18.190000534057617,0,^vix
2019-01-14,19.84000015258789,20.270000457763672,18.700000762939453,19.06999969482422,19.06999969482422,0,^vix
2019-01-15,18.530000686645508,19.200000762939453,17.979999542236328,18.600000381469727,18.600000381469727,0,^vix
2019-01-16,18.079999923706055,19.040000915527344,17.760000228881836,19.040000915527344,19.040000915527344,0,^vix
2019-01-17,19.510000228881836,19.719999313354492,17.850000381469727,18.059999465942383,18.059999465942383,0,^vix
2019-01-18,17.799999237060547,18.18000030517578,17.170000076293945,17.799999237060547,17.799999237060547,0,^vix
2019-01-22,18.530000686645508,21.149999618530273,18.200000762939453,20.799999237060547,20.799999237060547,0,^vix
2019-01-23,20.850000381469727,22.020000457763672,19.469999313354492,19.520000457763672,19.520000457763672,0,^vix
