,id,ticker,title,category,content,date,provider,url,article_id
4436,225951,GPAGF,Mexico stocks higher at close of trade  S P BMV IPC up 1 38 ,news,"Investing com   Mexico stocks were higher after the close on Tuesday  as gains in the Materials  Financial Services and Telecoms Services sectors led shares higher 
At the close in Mexico  the S P BMV IPC gained 1 38  to hit a new 1 month high 
The best performers of the session on the S P BMV IPC were  Grupo Financiero Inbursa   SAB De CV  MX GFINBURO   which rose 5 32  or 1 710 points to trade at 33 830 at the close  Meanwhile  El Puerto De Liverpool Sab De CV  MX LIVEPOLC1  added 5 16  or 6 41 points to end at 130 71 and Industrias  Penoles  Sab De CV  MX PENOLES  was up 4 15  or 17 00 points to 426 65 in late trade 
The worst performers of the session were Alpek  S A B  De C V   MX ALPEKA   which fell 1 07  or 0 250 points to trade at 23 200 at the close  Banregio Grupo Financiero SAB De CV  MX GFREGIOO  declined 0 77  or 0 83 points to end at 106 88 and Gruma SAB de CV  MX GRUMAB  was down 0 47  or 1 17 points to 248 13 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 160 to 98 and 8 ended unchanged 
Gold Futures for February delivery was up 0 75  or 9 80 to  1319 10 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in February fell 0 13  or 0 08 to hit  60 34 a barrel  while the March Brent oil contract fell 0 02  or 0 01 to trade at  66 48 a barrel 
USD MXN was down 0 01  to 19 5355  while EUR MXN fell 0 05  to 23 5513 
The US Dollar Index Futures was down 0 47  at 91 56 ",2018-01-02,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-spbmv-ipc-up-138-1054606,1054606
4437,225952,GPAGF,Mexico stocks higher at close of trade  S P BMV IPC up 0 49 ,news,"Investing com   Mexico stocks were higher after the close on Wednesday  as gains in the Telecoms Services  Industrials and Financial Services sectors led shares higher 
At the close in Mexico  the S P BMV IPC gained 0 49  
The best performers of the session on the S P BMV IPC were  Grupo LALA SA de CV   MX LALAB   which rose 4 27  or 1 22 points to trade at 29 80 at the close  Meanwhile  Grupo Aeroportuario del Pacifico SAB De CV Class B  MX GAPB  added 2 80  or 5 48 points to end at 200 89 and Alpek  S A B  De C V   MX ALPEKA  was up 2 73  or 0 690 points to 25 920 in late trade 
The worst performers of the session were Gruma SAB de CV  MX GRUMAB   which fell 3 46  or 8 50 points to trade at 237 44 at the close   Fomento Economico Mexicano UBD   MX FMSAUBD  declined 1 43  or 2 63 points to end at 180 81 and  VOLARIS A   MX VOLARA  was down 1 22  or 0 20 points to 16 22 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 164 to 138 and 13 ended unchanged 
Gold Futures for February delivery was down 0 73  or 9 80 to  1327 30 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in February rose 0 55  or 0 35 to hit  64 08 a barrel  while the March Brent oil contract rose 0 04  or 0 03 to trade at  69 47 a barrel 
USD MXN was down 0 02  to 18 7203  while EUR MXN rose 0 02  to 22 8106 
The US Dollar Index Futures was up 0 47  at 90 65 ",2018-01-17,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-spbmv-ipc-up-049-1117424,1117424
4438,225953,GPAGF,Mexico stocks higher at close of trade  S P BMV IPC up 0 97 ,news,"Investing com   Mexico stocks were higher after the close on Wednesday  as gains in the Healthcare  Materials and Financial Services sectors led shares higher 
At the close in Mexico  the S P BMV IPC rose 0 97  to hit a new 3 months high 
The best performers of the session on the S P BMV IPC were Megacable Holdings  S A B  De C V   MX MEGACPO   which rose 3 61  or 3 010 points to trade at 86 380 at the close  Meanwhile  Grupo  Financiero Banorte   MX GFNORTEO  added 3 02  or 3 420 points to end at 116 840 and  Nemak SAB de CV   MX NEMAKA  was up 2 94  or 0 46 points to 16 13 in late trade 
The worst performers of the session were  PINFRA  SAB De CV  MX PINFRA   which fell 1 81  or 3 48 points to trade at 188 30 at the close  Gruma SAB de CV  MX GRUMAB  declined 1 12  or 2 61 points to end at 230 13 and Grupo Aeroportuario Del Sureste  MX ASURB  was down 0 67  or 2 46 points to 364 72 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 171 to 145 and 21 ended unchanged 
Shares in Megacable Holdings  S A B  De C V   MX MEGACPO  rose to all time highs  up 3 61  or 3 010 to 86 380  
Gold Futures for February delivery was up 1 58  or 21 10 to  1357 80 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in March rose 2 19  or 1 41 to hit  65 88 a barrel  while the March Brent oil contract unchanged 0 00  or 0 00 to trade at  70 74 a barrel 
USD MXN was up 0 12  to 18 5266  while EUR MXN rose 0 11  to 22 9827 
The US Dollar Index Futures was down 0 96  at 89 02 ",2018-01-24,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-spbmv-ipc-up-097-1147823,1147823
4439,225954,GPAGF,Mexico stocks higher at close of trade  S P BMV IPC up 0 27 ,news,"Investing com   Mexico stocks were higher after the close on Thursday  as gains in the Consumer Goods   Services  Telecoms Services and Industrials sectors led shares higher 
At the close in Mexico  the S P BMV IPC added 0 27  
The best performers of the session on the S P BMV IPC were Gruma SAB de CV  MX GRUMAB   which rose 2 88  or 6 40 points to trade at 228 70 at the close  Meanwhile  Grupo Carso  S A B  De C V   MX GCARSOA1  added 2 25  or 1 570 points to end at 71 390 and Grupo  Elektra   S A B  De C V   MX ELEKTRA  was up 1 76  or 11 84 points to 684 23 in late trade 
The worst performers of the session were Wal   Mart De Mexico  SAB De CV  MX WALMEX   which fell 0 66  or 0 310 points to trade at 46 330 at the close  Grupo  Financiero Banorte   MX GFNORTEO  declined 0 57  or 0 680 points to end at 118 900 and Gentera SAB de CV  MX GENTERA  was down 0 53  or 0 090 points to 16 780 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 201 to 91 and 13 ended unchanged 
Gold Futures for April delivery was up 0 66  or 8 80 to  1351 90 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in March rose 1 92  or 1 24 to hit  65 97 a barrel  while the April Brent oil contract rose 0 04  or 0 03 to trade at  69 75 a barrel 
USD MXN was up 0 02  to 18 3430  while EUR MXN fell 0 01  to 22 9445 
The US Dollar Index Futures was down 0 53  at 88 48 ",2018-02-01,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-spbmv-ipc-up-027-1185288,1185288
4444,225959,GPAGF,Mexico stocks higher at close of trade  S P BMV IPC up 0 20 ,news,"Investing com   Mexico stocks were higher after the close on Tuesday  as gains in the Materials  Industrials and Telecoms Services sectors led shares higher 
At the close in Mexico  the S P BMV IPC rose 0 20  
The best performers of the session on the S P BMV IPC were  Grupo LALA SA de CV   MX LALAB   which rose 2 35  or 0 66 points to trade at 28 80 at the close  Meanwhile   Alsea   S A B  De C V   MX ALSEA  added 1 50  or 0 920 points to end at 62 130 and Alfa  S A B  De C V   MX ALFAA  was up 1 25  or 0 280 points to 22 600 in late trade 
The worst performers of the session were  Nemak SAB de CV   MX NEMAKA   which fell 7 74  or 1 15 points to trade at 13 70 at the close  Gruma SAB de CV  MX GRUMAB  declined 1 89  or 4 28 points to end at 221 70 and Grupo Bimbo  S A B  De C V   MX BIMBOA  was down 1 35  or 0 600 points to 43 780 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 141 to 137 and 12 ended unchanged 
Shares in Gruma SAB de CV  MX GRUMAB  fell to 52 week lows  down 1 89  or 4 28 to 221 70  
Gold Futures for April delivery was up 0 42  or 5 60 to  1332 00 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in March fell 0 52  or 0 31 to hit  58 98 a barrel  while the April Brent oil contract fell 0 03  or 0 02 to trade at  62 55 a barrel 
USD MXN was down 0 01  to 18 6607  while EUR MXN fell 0 02  to 23 0473 
The US Dollar Index Futures was down 0 46  at 89 60 ",2018-02-13,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-spbmv-ipc-up-020-1241170,1241170
4446,225961,GPAGF,Mexico stocks lower at close of trade  S P BMV IPC down 0 61 ,news,"Investing com   Mexico stocks were lower after the close on Thursday  as losses in the Consumer Staples  Consumer Goods   Services and Financial Services sectors led shares lower 
At the close in Mexico  the S P BMV IPC lost 0 61  
The best performers of the session on the S P BMV IPC were Grupo Financiero Santander Mexico SAB de CV Class B  MX BSMXB   which rose 1 05  or 0 310 points to trade at 29 900 at the close  Meanwhile   GMexico Transportes  SA de CV  MX GMXT  added 0 88  or 0 280 points to end at 32 000 and  Fomento Economico Mexicano UBD   MX FMSAUBD  was up 0 69  or 1 28 points to 185 78 in late trade 
The worst performers of the session were Grupo Televisa SAB Unit  MX TLVACPO   which fell 3 21  or 2 13 points to trade at 64 20 at the close  Cemex SAB de CV  MX CMXCPO  declined 2 77  or 0 360 points to end at 12 630 and Gruma SAB de CV  MX GRUMAB  was down 2 49  or 6 00 points to 235 00 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 183 to 111 and 11 ended unchanged 
Gold Futures for December delivery was up 0 03  or 0 40 to  1203 30 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November fell 2 39  or 1 83 to hit  74 58 a barrel  while the December Brent oil contract fell 1 75  or 1 51 to trade at  84 78 a barrel 
USD MXN was up 0 30  to 19 1053  while EUR MXN rose 0 68  to 21 9985 
The US Dollar Index Futures was down 0 27  at 95 41 ",2018-10-04,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-spbmv-ipc-down-061-1634141,1634141
4458,225973,GPAGF,Mexico stocks higher at close of trade  IPC up 0 31 ,news,"Investing com   Mexico stocks were higher after the close on Monday  as gains in the Consumer Goods   Services  Consumer Staples and Healthcare sectors led shares higher 
At the close in Mexico  the IPC gained 0 31  
The best performers of the session on the IPC were Gruma SAB de CV  MX GRUMAB   which rose 2 55  or 6 78 points to trade at 273 01 at the close  Meanwhile   Nemak SAB de CV   MX NEMAKA  added 2 17  or 0 34 points to end at 15 99 and Industrias  Penoles  Sab De CV  MX PENOLES  was up 1 95  or 8 81 points to 461 12 in late trade 
The worst performers of the session were Alpek  S A B  De C V   MX ALPEKA   which fell 1 63  or 0 310 points to trade at 18 740 at the close  America Movil SAB de CV  MX AMXL  declined 1 49  or 0 240 points to end at 15 920 and Megacable Holdings  S A B  De C V   MX MEGACPO  was down 1 44  or 1 090 points to 74 660 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 144 to 80 and 5 ended unchanged 
Gold Futures for December delivery was down 0 85  or 10 98 to  1273 82 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November fell 2 17  or 1 12 to hit  50 55 a barrel  while the December Brent oil contract fell 1 25  or 0 71 to trade at  56 08 a barrel 
USD MXN was down 0 09  to 18 2334  while EUR MXN fell 0 78  to 21 3967 
The US Dollar Index Futures was up 0 60  at 93 47 ",2017-10-02,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-ipc-up-031-535691,535691
4459,225974,GPAGF,Mexico stocks higher at close of trade  IPC up 1 23 ,news,"Investing com   Mexico stocks were higher after the close on Tuesday  as gains in the Materials  Telecoms Services and Industrials sectors led shares higher 
At the close in Mexico  the IPC gained 1 23  
The best performers of the session on the IPC were Alfa  S A B  De C V   MX ALFAA   which rose 3 28  or 0 660 points to trade at 20 770 at the close  Meanwhile  Grupo Mexico  S A B  De C V   MX GMEXICOB  added 2 81  or 1 690 points to end at 61 840 and Banregio Grupo Financiero SAB De CV  MX GFREGIOO  was up 2 81  or 2 85 points to 104 14 in late trade 
The worst performers of the session were Gentera SAB de CV  MX GENTERA   which fell 2 56  or 0 590 points to trade at 22 420 at the close   Grupo LALA SA de CV   MX LALAB  declined 1 86  or 0 57 points to end at 30 01 and Gruma SAB de CV  MX GRUMAB  was down 1 12  or 2 93 points to 258 07 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 165 to 62 and 12 ended unchanged 
Shares in Gentera SAB de CV  MX GENTERA  fell to 3 years lows  falling 2 56  or 0 590 to 22 420  
Gold Futures for December delivery was down 0 19  or 2 49 to  1278 41 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December rose 1 12  or 0 58 to hit  52 48 a barrel  while the December Brent oil contract rose 1 81  or 1 04 to trade at  58 41 a barrel 
USD MXN was up 0 77  to 19 2206  while EUR MXN rose 0 84  to 22 6074 
The US Dollar Index Futures was up 0 10  at 93 81 ",2017-10-24,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-ipc-up-123-546917,546917
4460,225975,GPAGF,Mexico stocks lower at close of trade  IPC down 0 72 ,news,"Investing com   Mexico stocks were lower after the close on Monday  as losses in the Materials  Consumer Staples and Consumer Goods   Services sectors led shares lower 
At the close in Mexico  the IPC fell 0 72  
The best performers of the session on the IPC were  Alsea   S A B  De C V   MX ALSEA   which rose 2 87  or 1 610 points to trade at 57 690 at the close  Meanwhile   Arca Continental   S A B  De C V   MX AC  added 2 09  or 2 51 points to end at 122 81 and Gruma SAB de CV  MX GRUMAB  was up 1 72  or 4 40 points to 259 93 in late trade 
The worst performers of the session were Industrias  Penoles  Sab De CV  MX PENOLES   which fell 3 92  or 17 31 points to trade at 424 34 at the close   Fomento Economico Mexicano UBD   MX FMSAUBD  declined 2 73  or 4 77 points to end at 170 05 and Coca Cola Femsa SAB De CV  MX KOFL  was down 2 47  or 3 30 points to 130 18 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 134 to 108 and 10 ended unchanged 
Gold Futures for December delivery was up 0 41  or 5 21 to  1277 01 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December rose 0 41  or 0 22 to hit  54 12 a barrel  while the January Brent oil contract rose 0 13  or 0 08 to trade at  60 59 a barrel 
USD MXN was up 0 03  to 19 2418  while EUR MXN fell 0 01  to 22 4134 
The US Dollar Index Futures was down 0 36  at 94 38 ",2017-10-30,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-072-760515,760515
4461,225976,GPAGF,Mexico stocks lower at close of trade  IPC down 0 47 ,news,"Investing com   Mexico stocks were lower after the close on Tuesday  as losses in the Industrials  Telecoms Services and Financial Services sectors led shares lower 
At the close in Mexico  the IPC declined 0 47  to hit a new 3 months low 
The best performers of the session on the IPC were Industrias  Penoles  Sab De CV  MX PENOLES   which rose 5 03  or 21 35 points to trade at 445 69 at the close  Meanwhile  Becle SA  MX CUERVO  added 2 03  or 0 610 points to end at 30 710 and Kimberly   Clark De Mexico A  MX KIMBERA  was up 1 32  or 0 430 points to 33 010 in late trade 
The worst performers of the session were Gruma SAB de CV  MX GRUMAB   which fell 3 39  or 8 80 points to trade at 251 13 at the close  Grupo Televisa SAB Unit  MX TLVACPO  declined 2 40  or 2 06 points to end at 83 93 and Grupo Carso  S A B  De C V   MX GCARSOA1  was down 2 09  or 1 330 points to 62 180 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 134 to 114 and 4 ended unchanged 
Shares in Grupo Carso  S A B  De C V   MX GCARSOA1  fell to 52 week lows  falling 2 09  or 1 330 to 62 180  
Gold Futures for December delivery was down 0 44  or 5 60 to  1272 10 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December rose 0 89  or 0 48 to hit  54 63 a barrel  while the January Brent oil contract fell 0 02  or 0 01 to trade at  61 08 a barrel 
USD MXN was up 0 07  to 19 1611  while EUR MXN rose 0 07  to 22 3127 
The US Dollar Index Futures was up 0 07  at 94 45 ",2017-10-31,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-047-761361,761361
4462,225977,GPAGF,Mexico stocks lower at close of trade  IPC down 0 60 ,news,"Investing com   Mexico stocks were lower after the close on Wednesday  as losses in the Materials  Telecoms Services and Financial Services sectors led shares lower 
At the close in Mexico  the IPC fell 0 60  
The best performers of the session on the IPC were Grupo  Elektra   S A B  De C V   MX ELEKTRA   which rose 5 18  or 39 83 points to trade at 808 73 at the close  Meanwhile   Mexichem   S A B  De C V   MX MEXCHEM  added 1 74  or 0 860 points to end at 50 220 and Gruma SAB de CV  MX GRUMAB  was up 1 73  or 4 34 points to 255 47 in late trade 
The worst performers of the session were Industrias  Penoles  Sab De CV  MX PENOLES   which fell 3 77  or 16 79 points to trade at 428 90 at the close  Grupo Financiero Santander Mexico SAB De CV  MX SANMEXB  declined 2 26  or 0 730 points to end at 31 560 and Grupo Aeroportuario Del Sureste  MX ASURB  was down 1 95  or 6 68 points to 335 24 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 120 to 118 and 5 ended unchanged 
Gold Futures for December delivery was up 0 40  or 5 10 to  1275 60 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December fell 0 18  or 0 10 to hit  54 28 a barrel  while the January Brent oil contract rose 0 02  or 0 01 to trade at  60 49 a barrel 
USD MXN was up 0 10  to 19 0894  while EUR MXN rose 0 10  to 22 1822 
The US Dollar Index Futures was up 0 26  at 94 70 ",2017-11-01,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-060-762184,762184
4463,225978,GPAGF,Mexico stocks lower at close of trade  IPC down 0 11 ,news,"Investing com   Mexico stocks were lower after the close on Thursday  as losses in the Telecoms Services  Industrials and Consumer Goods   Services sectors led shares lower 
At the close in Mexico  the IPC fell 0 11  
The best performers of the session on the IPC were Gruma SAB de CV  MX GRUMAB   which rose 3 43  or 8 69 points to trade at 262 28 at the close  Meanwhile  Alfa  S A B  De C V   MX ALFAA  added 2 00  or 0 480 points to end at 24 470 and El Puerto De Liverpool Sab De CV  MX LIVEPOLC1  was up 1 30  or 1 98 points to 154 68 in late trade 
The worst performers of the session were Bolsa Mexicana De Valores SAB De CV  MX BOLSAA   which fell 1 80  or 0 540 points to trade at 29 420 at the close  Kimberly   Clark De Mexico A  MX KIMBERA  declined 1 52  or 0 540 points to end at 34 960 and Coca Cola Femsa SAB De CV  MX KOFL  was down 1 26  or 1 80 points to 141 16 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 135 to 102 and 5 ended unchanged 
Gold Futures for December delivery was up 0 40  or 5 34 to  1333 34 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in October rose 0 85  or 0 42 to hit  49 72 a barrel  while the November Brent oil contract rose 0 18  or 0 10 to trade at  55 26 a barrel 
USD MXN was down 0 53  to 17 6516  while EUR MXN fell 0 30  to 21 0284 
The US Dollar Index Futures was down 0 32  at 92 09 ",2017-09-14,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-011-529121,529121
4464,225979,GPAGF,Mexico stocks higher at close of trade  IPC up 0 01 ,news,"Investing com   Mexico stocks were higher after the close on Tuesday  as gains in the Materials  Healthcare and Financial Services sectors led shares higher 
At the close in Mexico  the IPC rose 0 01  
The best performers of the session on the IPC were  Mexichem   S A B  De C V   MX MEXCHEM   which rose 1 43  or 0 680 points to trade at 48 190 at the close  Meanwhile   Alsea   S A B  De C V   MX ALSEA  added 1 27  or 0 810 points to end at 64 790 and Gruma SAB de CV  MX GRUMAB  was up 1 18  or 3 08 points to 264 60 in late trade 
The worst performers of the session were  Infraestructura Energetica Nova SAB   MX IENOVA   which fell 1 36  or 1 32 points to trade at 95 61 at the close  Grupo Bimbo  S A B  De C V   MX BIMBOA  declined 1 10  or 0 480 points to end at 43 060 and  VOLARIS A   MX VOLARA  was down 1 04  or 0 22 points to 20 92 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 107 to 102 and 7 ended unchanged 
Gold Futures for December delivery was up 0 28  or 3 73 to  1314 53 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November fell 0 10  or 0 05 to hit  50 30 a barrel  while the November Brent oil contract fell 0 11  or 0 06 to trade at  55 42 a barrel 
USD MXN was up 0 24  to 17 8029  while EUR MXN rose 0 57  to 21 3526 
The US Dollar Index Futures was down 0 22  at 91 61 ",2017-09-19,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-higher-at-close-of-trade-ipc-up-001-530691,530691
4465,225980,GPAGF,Mexico stocks lower at close of trade  IPC down 0 02 ,news,"Investing com   Mexico stocks were lower after the close on Tuesday  as losses in the Consumer Staples  Industrials and Telecoms Services sectors led shares lower 
At the close in Mexico  the IPC fell 0 02  
The best performers of the session on the IPC were Grupo  Elektra   S A B  De C V   MX ELEKTRA   which rose 2 49  or 20 16 points to trade at 828 69 at the close  Meanwhile  Kimberly   Clark De Mexico A  MX KIMBERA  added 2 25  or 0 820 points to end at 37 240 and  Infraestructura Energetica Nova SAB   MX IENOVA  was up 2 16  or 2 17 points to 102 53 in late trade 
The worst performers of the session were Grupo Aeroportuario del Pacifico SAB De CV Class B  MX GAPB   which fell 1 92  or 3 68 points to trade at 188 35 at the close  Industrias  Penoles  Sab De CV  MX PENOLES  declined 1 66  or 7 61 points to end at 451 11 and Gruma SAB de CV  MX GRUMAB  was down 1 48  or 3 92 points to 260 94 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 126 to 97 and 7 ended unchanged 
Gold Futures for December delivery was down 1 02  or 13 42 to  1298 08 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November fell 0 11  or 0 06 to hit  52 16 a barrel  while the December Brent oil contract fell 0 56  or 0 33 to trade at  58 10 a barrel 
USD MXN was up 0 21  to 17 9641  while EUR MXN fell 0 31  to 21 1757 
The US Dollar Index Futures was up 0 43  at 92 84 ",2017-09-26,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-002-533174,533174
4466,225981,GPAGF,Mexico stocks lower at close of trade  IPC down 0 38 ,news,"Investing com   Mexico stocks were lower after the close on Wednesday  as losses in the Financial Services  Telecoms Services and Industrials sectors led shares lower 
At the close in Mexico  the IPC lost 0 38  
The best performers of the session on the IPC were Gruma SAB de CV  MX GRUMAB   which rose 2 32  or 6 06 points to trade at 267 00 at the close  Meanwhile  Industrias  Penoles  Sab De CV  MX PENOLES  added 1 83  or 8 26 points to end at 459 37 and  VOLARIS A   MX VOLARA  was up 1 56  or 0 33 points to 21 46 in late trade 
The worst performers of the session were Grupo  Financiero Banorte   MX GFNORTEO   which fell 2 58  or 3 260 points to trade at 123 030 at the close  Banregio Grupo Financiero SAB De CV  MX GFREGIOO  declined 2 39  or 2 66 points to end at 108 58 and Alfa  S A B  De C V   MX ALFAA  was down 2 05  or 0 490 points to 23 390 
Rising stocks outnumbered declining ones on the Mexico Stock Exchange by 155 to 84 and 6 ended unchanged 
Gold Futures for December delivery was down 1 20  or 15 59 to  1286 11 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November rose 0 29  or 0 15 to hit  52 03 a barrel  while the December Brent oil contract fell 0 93  or 0 54 to trade at  57 38 a barrel 
USD MXN was up 1 31  to 18 1908  while EUR MXN rose 0 94  to 21 3755 
The US Dollar Index Futures was up 0 45  at 93 23 ",2017-09-27,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-038-533776,533776
4467,225982,GPAGF,Mexico stocks lower at close of trade  IPC down 0 34 ,news,"Investing com   Mexico stocks were lower after the close on Wednesday  as losses in the Consumer Goods   Services  Financial Services and Telecoms Services sectors led shares lower 
At the close in Mexico  the IPC fell 0 34  
The best performers of the session on the IPC were Industrias  Penoles  Sab De CV  MX PENOLES   which rose 2 02  or 8 27 points to trade at 417 02 at the close  Meanwhile  Wal   Mart De Mexico  SAB De CV  MX WALMEX  added 1 12  or 0 490 points to end at 44 260 and Cemex SAB de CV  MX CMXCPO  was up 1 03  or 0 160 points to 15 680 in late trade 
The worst performers of the session were  Nemak SAB de CV   MX NEMAKA   which fell 4 51  or 0 63 points to trade at 13 33 at the close  Gentera SAB de CV  MX GENTERA  declined 2 57  or 0 510 points to end at 19 300 and Gruma SAB de CV  MX GRUMAB  was down 2 45  or 6 39 points to 254 56 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 141 to 104 and 11 ended unchanged 
Shares in Nemak SAB de CV  MX NEMAKA  fell to all time lows  losing 4 51  or 0 63 to 13 33  Shares in Wal   Mart De Mexico  SAB De CV  MX WALMEX  rose to 52 week highs  gaining 1 12  or 0 490 to 44 260  
Gold Futures for December delivery was up 0 47  or 6 01 to  1281 81 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in December fell 0 63  or 0 36 to hit  56 84 a barrel  while the January Brent oil contract fell 0 30  or 0 19 to trade at  63 48 a barrel 
USD MXN was up 0 03  to 19 0962  while EUR MXN rose 0 07  to 22 1416 
The US Dollar Index Futures was down 0 04  at 94 77 ",2017-11-08,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-ipc-down-034-840731,840731
4470,225985,GPAGF,Mexico stocks lower at close of trade  S P BMV IPC down 1 92 ,news,"Investing com   Mexico stocks were lower after the close on Thursday  as losses in the Materials  Consumer Staples and Telecoms Services sectors led shares lower 
At the close in Mexico  the S P BMV IPC fell 1 92  to hit a new 3 months low 
The best performers of the session on the S P BMV IPC were Alfa  S A B  De C V   MX ALFAA   which rose 0 46  or 0 110 points to trade at 23 960 at the close  Meanwhile   GMexico Transportes  SA de CV  MX GMXT  added 0 32  or 0 100 points to end at 30 920 and Grupo  Elektra   S A B  De C V   MX ELEKTRA  was up 0 30  or 2 30 points to 779 21 in late trade 
The worst performers of the session were Gruma SAB de CV  MX GRUMAB   which fell 5 19  or 11 80 points to trade at 215 50 at the close  Cemex SAB de CV  MX CMXCPO  declined 4 65  or 0 550 points to end at 11 280 and Genomma Lab Internacional SAB De CV  MX LABB  was down 3 90  or 0 560 points to 13 810 
Falling stocks outnumbered advancing ones on the Mexico Stock Exchange by 184 to 96 and 14 ended unchanged 
Shares in Cemex SAB de CV  MX CMXCPO  fell to 52 week lows  down 4 65  or 0 550 to 11 280  
Gold Futures for December delivery was up 0 13  or 1 60 to  1229 00 a troy ounce  Elsewhere in commodities trading  Crude oil for delivery in November fell 1 49  or 1 04 to hit  68 71 a barrel  while the December Brent oil contract fell 0 86  or 0 69 to trade at  79 36 a barrel 
USD MXN was up 1 46  to 19 1527  while EUR MXN rose 1 08  to 21 9433 
The US Dollar Index Futures was up 0 36  at 95 69 ",2018-10-18,Investing.com,https://www.investing.com/news/stock-market-news/mexico-stocks-lower-at-close-of-trade-spbmv-ipc-down-192-1650504,1650504
