,id,ticker,title,category,content,date,provider,url,article_id
176252,397768,SO,Aden attack exposes splits in Yemen s anti Houthi alliance,news,"By Fawaz Salman and Mohammed Mukashaf ADEN  Reuters    Yemen s southern separatists on Tuesday accused an Islamist party of complicity in last week s deadly attack on Aden  the seat of government  exposing rifts in the Saudi backed coalition battling the Iran aligned Houthi movement  The separatists and Islamist party are united in their wider war on the Houthis  but have rival agendas for Yemen  and frictions between them over Thursday s attack could destabilize the southern port city that is the coalition s sole stronghold  The missile strike killed 36 Security Belt soldiers  who are part of the southern separatists  at a military parade  It was claimed by the Houthis  whom the military alliance led by Saudi Arabia and the United Arab Emirates has battled since 2015  The Aden violence  along with an escalation in Houthi missile and drone attacks on Saudi cities  has complicated U N  peace efforts to end a four year war that has killed tens of thousands of people and pushed Yemen to the brink of famine  The UAE backed separatist Southern  NYSE SO  Transitional Council  STC  said the attack aimed to give Islamist party Islah an upper hand in Aden   This attack was planned to make all of Aden fall into the hands of Islah   STC Vice President Hani Ali Brik said  Islah  an important ally of internationally recognized President Abd Rabbu Mansour Hadi  is tolerated by Saudi Arabia but viewed with suspicion by the UAE   Therefore  do not blame our people if they take to the streets to demand the removal of this government from southern lands   the STC vice president added at a press conference  There was no immediate comment from Islah or Hadi s government  nor was there any response in Islah affiliated media  Islah is viewed by the UAE as an offshoot of the Muslim Brotherhood  which is designated a terrorist group by Abu Dhabi and Riyadh  The attack was the worst violence to hit Aden  a coalition stronghold  since southern separatists clashed with Hadi s government in 2017 in a power struggle  IRAN ACCUSED Saudi and Yemeni officials have publicly accused Iran of being behind the attack and a separate one in Aden that day claimed by militant group Islamic State   Tehran denies any involvement in Yemen  The Western backed  Sunni Muslim coalition intervened in Yemen against the Houthis after they ousted Hadi s government from power in the capital Sanaa in the north in 2014   The government is now based in Aden while the Houthis control most other urban centers  The war has revived old strains between north and south Yemen  formerly separate countries that united into a single state in 1990 under slain former President Ali Abdullah Saleh  Local officials and residents in Aden said many northerners in the city had been expelled to nearby Houthi held territories in recent days in a move condemned by Hadi s prime minister and the United Nations  human rights body  Analysts say the Houthis may have attacked the parade precisely to exploit coalition weaknesses after the UAE in June said it had scaled back its presence in the south and western coast  where it has armed and trained some 90 000 troops   The attack proves that the priority remains  to combat  the Houthi coup  extremism and terrorism   UAE Minister of State for Foreign Affairs Anwar Gargash tweeted on Tuesday  without mentioning the STC accusations against Islah  Western allies  some of which supply arms and intelligence to the coalition  have pressed for an end to a war widely seen in the region as a proxy between Saudi Arabia and Tehran   
The Houthis deny being puppets of Tehran and say their revolution is against corruption ",2019-08-06,Reuters,https://www.investing.com/news/world-news/aden-attack-exposes-splits-in-yemens-antihouthi-alliance-1946787,1946787
176255,397771,SO,Russia summons Japanese ambassador over disputed islands comments,news,"MOSCOW  Reuters    Russia s Ministry of Foreign Affairs said on Tuesday it had summoned the Japanese ambassador in Moscow to complain about what it said was criticism from Tokyo that bordered on  an attempt to interfere in Russia s domestic affairs  
Tokyo earlier this month called a visit by Russian Prime Minister Dmitry Medvedev to one of four islands claimed by both Japan and Russia extremely regrettable and urged Moscow to take constructive steps to advance ties 
Japan claims the islands  which it calls the Northern Territories  while Russia  which controls them  calls them the Southern  NYSE SO  Kuriles 
The Russian foreign ministry said Japan s comments about what it did on its sovereign territory were unacceptable 
It said it had also handed Japan s ambassador a note of protest over what it said were violations of a visa free exchange regime related to the disputed islands ",2019-08-06,Reuters,https://www.investing.com/news/world-news/russia-summons-japanese-ambassador-over-disputed-islands-comments-1946829,1946829
176263,397779,SO,Kansas City Southern  KSU  Up 3 3  Since Last Earnings Report  Can It Continue ,opinion,"It has been about a month since the last earnings report for Kansas City Southern  NYSE KSU   Shares have added about 3 3  in that time frame  underperforming the S P 500 
Will the recent positive trend continue leading up to its next earnings release  or is Kansas City Southern  NYSE SO  due for a pullback  Before we dive into how investors and analysts have reacted as of late  let s take a quick look at the most recent earnings report in order to get a better handle on the important drivers  Kansas City Southern Beats on Revenues in Q4Kansas City Southern s  fourth quarter 2018 earnings  excluding 3 cents from non recurring items  of  1 56 met the Zacks Consensus Estimate  The bottom line  however  rose 13  on a year over year basis The company delivered revenues of  694 million  marginally beating the Zacks Consensus Estimate of  691 9 million  However  the top line improved 5 1  on a year over year basis  Overall carload volumes remained flat year over year In the reported quarter  adjusted operating income increased 4  to  248 million  Kansas City Southern s operating ratio  operating expenses as a percentage of revenues  deteriorated to 64 3  compared with 64  a year ago due to 6  rise in operating expenses  The company aims at an operating ratio of 60 61  by 2021 Segmental DetailsThe Chemical   Petroleum segment generated revenues of  164 million  up 19  year over year  Volumes expanded 16  year over year  Revenues per carload also climbed 3  from the prior year quarter The Industrial   Consumer Products segment generated revenues of  139 5 million  down 5  year over year  Dismal performances across all segmental units hurt results  While business volumes contracted 9   revenues per carload increased 4  year over year The Agriculture   Minerals segment s total revenues were  131 7 million  up 8  year over year  While business volumes inched up 3   revenues per carload were up 5   both on a year over year basis The Energy segment generated revenues of  65 3 million  down 6  year over year  Disappointing performances at the Utility Coal and Frac Sand units hampered the segment s results  While business volumes declined 14  year over year  revenues per carload augmented 9  Intermodal revenues were  98 2 million  up 1  year over year  While business volumes ascended 4   revenues per carload dipped 3  in the quarter under review Revenues at the Automotive segment came in at  59 9 million  down 1  year over year  While business volumes slid 5   revenues per carload increased 4   both on a year over year basis Other revenues totaled  35 4 million  up 36  year over year 
How Have Estimates Been Moving Since Then 
In the past month  investors have witnessed a downward trend in fresh estimates 
VGM Scores
At this time  Kansas City Southern has an average Growth Score of C  though it is lagging a lot on the Momentum Score front with an F  However  the stock was allocated a grade of C on the value side  putting it in the middle 20  for this investment strategy 
Overall  the stock has an aggregate VGM Score of D  If you aren t focused on one strategy  this score is the one you should be interested in 
Outlook
Estimates have been broadly trending downward for the stock  and the magnitude of this revision indicates a downward shift  Notably  Kansas City Southern has a Zacks Rank  3  Hold   We expect an in line return from the stock in the next few months ",2019-02-16,Zacks Investment Research,https://www.investing.com/analysis/kansas-city-southern-ksu-up-33-since-last-earnings-report-can-it-continue-200389135,200389135
176264,397780,SO,Southern Company  SO  Q4 Earnings  Revenue Beat Estimate,opinion,An Earnings Beat  Electric utility firm Southern Company   NYSE SO   reported earnings per share  excluding certain one time items  of 25 cents  ahead of the Zacks Consensus Estimate of 24 cents Estimate Revision Trend   Surprise History  The Zacks Consensus Estimate for the quarter has been unchanged in the last seven days Southern Company has an excellent earnings surprise history  Before posting the earnings beat in Q4  the utility delivered positive surprises in each of the prior four quarters  as shown in the chart below Southern Company  The  Price and EPS Surprise    Revenue Came in Higher than Expected  Revenues of  5 3 billion came above the Zacks Consensus Estimate of  4 9 billion Key Stats  Southern Company s total retail sales edged up 0 7   with residential and commercial sales both improving  However  industrial sales fell 1 4  year over year  This brought about a downward movement in overall electricity sales and usage  Total electricity sales during the fourth quarter was down 0 8  from the same period last year  Meanwhile  total wholesale sales slumped 5 3  year over year The power supplier s operations and maintenance cost increased 2  to  1 7 billion  while the utility s total operating expense for the period   at  4 8 billion   was down 3  from the prior year level Zacks Rank  Currently  Southern Company carries a Zacks Rank  2  Buy   You can see   Check back later for our full write up on this Southern Company earnings report later Zacks  Top 10 Stocks for 2019In addition to the stocks discussed above  would you like to know about our 10 finest buy and holds for the year Who wouldn t  Our annual Top 10s have beaten the market with amazing regularity  In 2018  while the market dropped  5 2   the portfolio scored well into double digits overall with individual stocks rising as high as  61 5   And from 2012 2017  while the market boomed  126 3  Zacks  Top 10s reached an even more sensational  181 9  ,2019-02-19,Zacks Investment Research,https://www.investing.com/analysis/southern-company-so-q4-earnings-revenue-beat-estimate-200390051,200390051
176268,397784,SO,CannTrust fires CEO weeks after Health Canada finds unlicensed cannabis production,news, Reuters     CannTrust  Holding Inc  TO TRST  said on Thursday it fired its Chief Executive Officer Peter Aceto  more than two weeks after Health Canada found the marijuana producer grew cannabis in unlicensed rooms    The investigation into the company s non compliance with Health Canada regulations and ancillary matters uncovered new information that has resulted in a determination by the board to terminate with cause CannTrust CEO Peter Aceto   the company said in a statement    Robert Marcovitch  who is chairing a special committee looking into the company s non compliance with Health Canada  has been appointed interim CEO  CannTrust said  CannTrust also said that Chairman Eric Paul would step down after the board demanded his resignation   The company s U S  listed shares  N CTST   which have fallen more than 60  since the Health Canada disclosure  gained over 7  in extended trade  The management shake up follows a report this week from The Globe and Mail that said Paul and Aceto were aware that cannabis was being cultivated in rooms at a growing facility in Southern  NYSE SO  Ontario that had yet to be licensed by the federal regulator     Marcovitch  most recently president and CEO of winter sports equipment maker K2 Sports  will step down as a member of the special committee  Aceto  who led Tangerine Bank for 10 years before joining CannTrust  had taken over the top role from Paul last year and led the company to a successful secondary listing on the NYSE stock exchange in February  CannTrust disclosed early in the month that Health Canada found that the company was growing cannabis in five unlicensed rooms between October 2018 and March 2019 and inaccurate information was provided to the agency by CannTrust s employees  The regulator then placed a hold on about 5 200 kilograms  11 500 pounds  of dried cannabis harvested in the rooms  while CannTrust also put a voluntary hold on 7 500 kg of cannabis inventory that was produced in the rooms  CannTrust suspended the sale and shipment of all its cannabis products on July 11 while Health Canada visits and reviews its Vaughan  Ontario manufacturing facility  The company also said on Thursday it was preparing to make additional operational changes in the weeks ahead  adding that the financial impact of the Health Canada disclosure was still unknown  Aceto and Paul did not immediately respond to LinkedIn  NYSE LNKD  requests for comments ,2019-07-25,Reuters,https://www.investing.com/news/stock-market-news/canntrust-fires-ceo-weeks-after-health-canada-finds-unlicensed-cannabis-production-1935440,1935440
176269,397785,SO,Sixteen U S  Marines arrested on suspicion of human trafficking,news,"By Steve Gorman
LOS ANGELES  Reuters    Sixteen U S  Marines were arrested on Thursday at their base in Southern  NYSE SO  California on suspicion of drug related offenses and the smuggling of undocumented migrants along the U S  Mexico border  U S  military officials said 
The arrests at Camp Pendleton stemmed from a separate investigation of two other Marines arrested earlier this month on human trafficking charges filed by federal prosecutors in San Diego  a base spokesman said 
Those two Marines  Lance Corporals Byron Darnell Law II and David Javier Salazar Quintero  were also stationed at Camp Pendleton  about 55 miles  88 km  north of San Diego  according to the spokesman  Marine First Lieutenant Cameron Edinburgh 
 Information gained from the previous investigation gave way to this string of arrests   Edinburgh told Reuters 
The Marine Corps said that in addition to the Marines arrested on Thursday  eight others were detained for questioning on unrelated alleged drug offenses 
The 16 taken into custody were all part of the 1st Marine Division at Camp Pendleton  one of the largest Marine Corps bases in the United States 
None one of those arrested or detained on Thursday was serving in support of the military s mission along the border with Mexico  the Marine Corps said 
Unlike Salazar and Law  the Marines faced prosecution under the military justice system but no formal charges have been brought against them as yet  Edinburgh said 
The precise nature of the alleged wrongdoing was not disclosed  but Edinburgh said the troops were suspected of involvement in the smuggling of undocumented immigrants into the United States from Mexico and various unspecified drug related offenses 
The two Marines arrested July 3 on charges of transporting aliens for financial gain were arrested by U S  Border Patrol agents several miles north of the border along a highway in San Diego County 
According to court documents filed in that case  Salazar and Law picked up three undocumented Mexican immigrants by car near the border  guided to a pre arranged location via cellphone instructions  The three migrants were found riding in the back seat of the Marines  car  and they told investigators they had agreed to pay  8 000 to be smuggled into the United States 
Thursday s arrests came a day after the military said a Navy SEAL team was sent back from Iraq because of discipline issues  An official said it was because  in part  they had been drinking alcohol  something that is prohibited ",2019-07-25,Reuters,https://www.investing.com/news/world-news/sixteen-us-marines-arrested-on-suspicion-of-human-trafficking-1935562,1935562
176270,397786,SO,U S  Supreme Court lets Trump use disputed funds for border wall,news,"By Lawrence Hurley WASHINGTON  Reuters    The U S  Supreme Court on Friday handed President Donald Trump a victory by letting his administration redirect  2 5 billion in money approved by Congress for the Pentagon to help build his promised wall along the U S  Mexico border even though lawmakers refused to provide funding  The conservative majority court on a 5 4 vote with the court s liberals in dissent blocked in full a ruling by a federal judge in California barring the Republican president from spending the money on the basis that Congress did not specifically authorize the funds to be spent on the wall project fiercely opposed by Democrats and Mexico s government    Wow  Big VICTORY on the Wall  The United States Supreme Court overturns lower court injunction  allows Southern  NYSE SO  Border Wall to proceed  Big WIN for Border Security and the Rule of Law   Trump tweeted just minutes after the court acted  A brief order explaining the court s decision said the government  made a sufficient showing  that the groups challenging the decision did not have grounds to bring a lawsuit   Today s decision to permit the diversion of military funds for border wall construction will wall off and destroy communities  public lands  and waters in California  New Mexico  and Arizona   said Gloria Smith  an attorney with environmental group the Sierra Club  which sued to block the funds  In a highly unusual move  Trump on Feb  15 declared a national emergency in a bid to fund the wall without congressional approval  an action Democrats said exceeded his powers under the U S  Constitution and usurped the authority of Congress  The administration has said it plans to redirect  6 7 billion from the Departments of Defense and Treasury toward wall construction under the emergency declaration after failing to convince Congress to provide the money  including the  2 5 billion in Pentagon funding  Congress earlier failed to provide  5 7 billion in wall funding demanded by Trump in a showdown in which the president triggered a 35 day partial shutdown of the federal government that ended in January  CAMPAIGN PROMISE The administration said a court decision was needed quickly because it needs to spend the money before the end of September  when the federal government s fiscal year ends  Trump made the border wall a major 2016 campaign promise  The wall is part of his hardline immigration policies that are central to his 2020 re election bid  Trump has said the wall is needed to curb illegal immigration and drug trafficking across the southern border  Democrats have called the wall immoral  ineffective and expensive   The Southern Border Communities Coalition  a group advocating for people living in border areas  joined the Sierra Club in suing to try to block Trump s action  The challengers have said the wall would be disruptive to the environment in part because it could worsen flooding problems and have a negative impact on wildlife  U S  District Judge Haywood Gilliam ruled on May 30 in Oakland  California that the administration s proposal to build parts of the border wall in California  New Mexico and Arizona with money appropriated for the Defense Department to use in the fight against illegal drugs was unlawful  The judge issued an injunction barring use of the Pentagon funds for a border wall  
The administration asked that the injunction barring use of the reprogrammed funds be put on hold pending an appeal but the San Francisco based 9th U S  Circuit Court of Appeals declined to do so ",2019-07-26,Reuters,https://www.investing.com/news/politics-news/us-supreme-court-lets-trump-use-disputed-funds-for-border-wall-1936620,1936620
176271,397787,SO,Trump tells black lawmaker to clean up  disgusting  rat and rodent infested  district,news,"By David Brunnstrom
WASHINGTON  Reuters    President Donald Trump hit out at a prominent African American critic on Saturday  calling him a  brutal bully  who should concentrate on cleaning up his  disgusting  rat and rodent infested  Baltimore district rather than criticizing the work of U S  immigration officers on the Mexican border 
Trump s target in a series of early morning tweets was U S  Representative Elijah Cummings  Democratic chairman of the House of Representatives Oversight Committee  who has called Trump a racist and sharply criticized his immigration policies 
Democratic House Speaker Nancy Pelosi responded to Trump by calling Cummings a champion for civil rights and economic justice and added in a tweet   We all reject racist attacks against him and support his steadfast leadership  
On Thursday  the committee voted 23 16 along party lines to allow Cummings to issue subpoenas to White House officials  including Trump s daughter Ivanka Trump and son in law Jared Kushner  deepening a probe into potential violations of government record keeping laws 
Later Saturday  Trump signaled his anger with Cummings  committee efforts  writing in another tweet that the Democrat  spends all of his time trying to hurt innocent people through  Oversight   
Trump  a Republican  took aim at Cummings  criticism of his administration s Mexican border policies 
 Rep  Elijah Cummings has been a brutal bully  shouting and screaming at the great men   women of Border Patrol about conditions at the Southern  NYSE SO  Border  when actually his Baltimore district is FAR WORSE and more dangerous  His district is considered the Worst in the USA         Trump tweeted 
  T he Border is clean  efficient   well run  just very crowded  Cumming District is a disgusting  rat and rodent infested mess  If he spent more time in Baltimore  maybe he could help clean up this very dangerous   filthy place   he said 
In another tweet  Trump questioned why so much money was spent on Cummings  district  which covers the downtown area of the city of Baltimore  about 40 miles  64 km  northeast of Washington   when it is considered the worst run and most dangerous anywhere in the United States  
 No human being would want to live there  Where is all this money going  How much is stolen  Investigate this corrupt mess immediately   Trump wrote 
 COMPLETELY UNACCEPTABLE 
Last week  Cummings slammed Trump s acting Homeland Security Secretary Kevin McAleenan over conditions of U S  Mexico border facilities that house migrants 
 You feel like you re doing a great job  right   Cummings asked during a congressional hearing   What does that mean  What does that mean  When a child is sitting in their own feces  can t take a shower      None of us would have our children in that position  
Trump s attack follows his broadside two weeks ago against four congresswomen of color  which the Democratic controlled U S  House of Representatives condemned as racist 
Cummings responded to Trump on Twitter 
 Mr  President  I go home to my district daily  Each morning  I wake up  and I go and fight for my neighbors  It is my constitutional duty to conduct oversight of the Executive Branch  But  it is my moral duty to fight for my constituents   he said 
Cummings also highlighted a letter he co signed to the president this week expressing  profound disappointment  at his failure to work to lower drug prices 
Baltimore Mayor Bernard Young called Trump s rhetoric  hurtful and dangerous  
 It s completely unacceptable for the political leader of our country to denigrate a vibrant American City like Baltimore  and to viciously attack U S  Representative Elijah Cummings a patriot and a hero   he tweeted 
Many Democrats running for president came to Cummings  defense on Saturday  with Senator Elizabeth Warren calling Trump s tweets  ugly and racist  They re purposefully designed to turn us against one another  
Cummings represents Maryland s 7th congressional district  which according to 2010 census data was 54 6  black  had a median household income of  51 018  and a college graduation rate of 35 7  




According to the same census  Maryland was the richest state in the United States  with a median household income of  69 272  Real median household income for the United States as a whole was  49 445 in 2010 ",2019-07-27,Reuters,https://www.investing.com/news/stock-market-news/trump-tells-black-critic-to-clean-up-disgusting-rat-and-rodent-infested-district-1936812,1936812
176272,397788,SO, Chems USA  Pleads Guilty to Bitcoin Enabled Dark Web Opioid Conspiracy,news,"A Florida man has pled guilty to participating in a multi million dollar Bitcoin enabled drug dealing conspiracy and money laundering 
According to a July 25 press release from the U S  Attorney s Office of the Southern  NYSE SO  District of New York  the defendant  Richard Castro  pled guilty to money laundering and to conspiracy to distribute three controlled opioid substances over both the dark web and via encrypted emails ",2019-07-29,Cointelegraph,https://www.investing.com/news/cryptocurrency-news/chemsusa-pleads-guilty-to-bitcoinenabled-dark-web-opioid-conspiracy-1937787,1937787
176273,397789,SO,Police seek motive for shooting at California garlic festival,news,"By Steve Gorman  Reuters    Investigators are increasingly convinced that a teen gunman who killed three people at a weekend food festival in California acted on his own  but authorities said on Tuesday they remained largely in the dark about the motives for the shooting  Police and FBI officials said at a news conference two days after the rampage in the northern California town of Gilroy that they still lacked any firm evidence about what spurred the suspect  Santino William Legan  19  to launch his attack  Legan was shot dead by police moments after he began firing with an assault style rifle into a crowd attending the annual Gilroy Garlic Festival  a decades old event celebrating produce farmed in the countryside of California s Santa Clara Valley southeast of San Jose   We continue to try to understand who the shooter is  what motivated him and whether he was aligned with any particular ideology   said Craig Fair  deputy special agent in charge of the FBI office in San Francisco  An examination of material from his computers  cell phone and other digital media will hopefully provide a  holistic picture of  Legan   who he was in touch with  what sentiments and thoughts he shared with others  or cataloged for his own consumption   Fair said  Authorities were initially looking into unconfirmed eyewitness accounts that Legan may have had an accomplice but Gilroy Police Chief Scot Smithee said on Tuesday that was appearing less likely   Our investigation is leading us more and more to believe that there was not a second person involved   Smithee said  although police had yet to rule it out altogether  Surveillance video camera footage from several stores and other locations the gunman frequented in the hours before the attack showed no signs of any companions  he told reporters  Smithee also said that in addition to the weapon used in the shooting  described by police as an  AK47 variant rifle   a shotgun was found in a search of Legan s car  which he left outside the park where the festival was held  He said both weapons were purchased in Nevada  where Legan  originally from Gilroy  had been living with family members   Police said they believe Legan made his way along a creek through a heavily wooded area adjacent to the festival  then cut through a fence to enter the festival grounds  A search of the creek area found a bag of ammunition  Smithee said   WEAPONS OF  MASS DESTRUCTION  The Gilroy slayings added to an epidemic of gun violence in America that has fueled a national debate pitting advocates of tighter controls on weapons against those who oppose further restrictions on the right to bear arms under the Second Amendment of the U S  Constitution  It is illegal to own military style semi automatic rifles in California  Governor Gavin Newsom used a visit to Gilroy after the shooting to decry what he said was the undermining of the state s gun control laws by looser regulations in nearby states and the federal government   You can t put borders up  speaking of borders  to a neighboring state where you can buy this damn stuff legally   he told reporters after visiting survivors and their families on Monday   I have no problem with the Second Amendment  you have a right to bear arms  but not weapons of goddamned mass destruction   Several posts were published on what appeared to be Legan s Instagram account shortly before the attack  including one featuring a photograph of Sunday s festival  One urged people to read  Might is Right   an obscure racist and sexist tract written in the 19th century  The post also railed against housing development in nearby Silicon Valley for what he called  hordes  of white people and Latinos with European ancestry  Legan described himself on his account as having Italian and Iranian ancestry  Cellphone videos of the attack showed people fleeing past tents in panic as rapid fire gunshots were heard  The three people killed on Sunday were identified as Stephen Romero  6  Keyla Salazar  13  of San Jose  and Trevor Deon Irby  25  of Romulus  New York  according to the Santa Clara County Medical Examiner Coroner  A dozen others were injured  Romero was remembered by relatives as a playful child  excited to start his first year at school  Salazar was looking forward to her upcoming birthday and had asked her mother to buy her and her sister a golden retriever puppy  the San Francisco Chronicle reported  Irby graduated from New York s Keuka College with a degree in biology in 2017 and was attending the festival with his girlfriend  according to the college and an online fundraiser  
At least five of the wounded were still in hospital late on Monday  A 12 year old child and a 69 year old were among those injured  officials said ",2019-07-30,Reuters,https://www.investing.com/news/world-news/police-seek-motive-for-shooting-at-california-garlic-festival-1938926,1938926
176277,397793,SO,China Zhongwang Tumbles After U S  Charges Billionaire Owner,news," Bloomberg     China Zhongwang Holdings Ltd  fell as much as 21  in Hong Kong after the aluminum firm s billionaire owner was charged by U S  prosecutors with evading  1 8 billion in American anti dumping tariffs 
Liu Zhongtian  the former president and chairman of Zhongwang  Asia s largest aluminum extrusion company  lied to U S  customs agents to avoid duties imposed in 2011 on certain types of aluminum imported into the U S  from China  according to a statement Wednesday from U S  Attorney Nicola Hanna in Los Angeles after a grand jury indictment was unsealed 
The company s decline in the first ten minutes of trading wiped out this year s gain and saw shares touch their lowest since 2016 
 This indictment outlines the unscrupulous and anti competitive practices of a corrupt businessman   prosecutors said in the statement 
Liu  55  is believed to be in China  said Thom Mrozek  a spokesman for the U S  attorney 
The aluminum extrusions were disguised when they were shipped to the U S  as pallets to qualify them as finished goods and avoid customs duties of as much as 400   according to the prosecutors  The company and Liu are accused of orchestrating bogus sales of the 2 2 million imported pallets  which were actually stockpiled in Southern  NYSE SO  California because there was no demand for them 
A Hong Kong based spokeswoman for Zhongwang  which is based in Liaoyang  Liaoning on the mainland  declined to comment 
Liu and the company would direct that aluminum melting facilities be built and acquired to reconfigure the pallets into a form with commercial value  according to the indictment 
Money Laundering
Prosecutors also allege Liu was behind a  massive  money laundering scheme  One of his associates was charged with evading income taxes on more than  9 million he received in 2015  He took a plea deal in exchange for cooperation with federal investigators  prosecutors said 
Hundreds of millions of dollars were allegedly funneled through shell companies  which were then directed to aluminum companies in the U S  that Liu ran  according to the indictment 
Zhongwang  controlled by Liu  has run into other regulatory issues in the U S  In 2016  the Commerce Department found that it withheld information during its investigation of the company s aluminum shipments and impeded proceedings  Zhongwang President Lu Changqing said then that his firm didn t participate in the inquiry because it stopped making the products cited in early 2015 
The Commerce Department findings came just as Liu was seeking to buy Cleveland based aluminum parts maker Aleris Corp  in what could have been China s biggest ever purchase of an overseas metals processor  The deal was terminated a year later  after it failed to get approval from U S  regulators 
Trump Administration
The case pre dates the Trump administration s introduction of steel and aluminum tariffs last year  But it illustrates the problem those tariffs were meant to address 
The U S  initiated its global tariffs in large part because U S  producers argued they were unable to compete with a flood of Chinese aluminum and steel onto international markets  Beyond producing a mountain of those metals  Chinese companies were consistently finding ways to evade U S  anti dumping tariffs of as much as 400  and other efforts to address the economic threat  according to the U S  firms 
Canada and Mexico agreed earlier this year to do more to block the trans shipment of Chinese metals destined for the U S  as part of a deal with the Trump administration to remove the tariffs  But they are still in place on steel from other major U S  allies including the European Union and Japan 
Meanwhile  Trump s trade war with China and the tariffs he has imposed on some  250 billion in imports has led to new efforts by Chinese  U S  and other companies to find a way around those import taxes  mostly by relocating production ",2019-08-01,Bloomberg,https://www.investing.com/news/commodities-news/china-zhongwang-tumbles-after-us-charges-billionaire-owner-1941768,1941768
176278,397794,SO,Cattle Futures Grinded Higher Today ,opinion,"Cattle futures grinded higher today with the April Live Cattle settling above the 128 10 resistance level and the March Feeder cattle settling above the 50 DMA  144 65  in a quiet trading session  The settlement price for April Live Cattle was 128 30 and March Feeder Cattle was at 144 675  A continuation higher could see price challenge the January 31st high at 129 475  Resistance is just above it at 129 825  A failure from settlement could see price revisit support at 126 625 
The USDA has reported cashtraded on Friday  trade light to moderate in the Southern  NYSE SO  Plains  Compared to last week in the Southern Plains live purchases traded 1 00 higher at 125 00  Trade and demand was moderate in Nebraska and the Western Cornbelt  Compared to last week in Nebraska  live purchases traded mostly 1 00 1 50 higher from 124 50 125 50  bulk from 125 00 125 50  Dressed purchases traded mostly 2 00 higher at 200 00  In the Western Cornbelt compared to the previous week  live purchases traded steady to from 123 00 126 00  bulk from 124 50 126 00  Dressed purchases traded steady to 3 00 higher at 200 00  Boxed beef prices remained firm on Monday with choice up 1 53 to 216 88 and select up 2 69 to 213 86 on only 78 loads 
There was moderate to good demand and light offerings  The choice  select spread narrowed to 3 02  March Feeder Cattle has resistance at 145 05  A breakout above here could see price test the 146 20 resistance level  Support is at 144 20 and 143 50  April Hogs made a new low for the down move at 57 875  It recovered retook the 58 25 key level and traded up to the high at 59 375  Resistance is at 59 925  A rally above here could see the 100 DMA  60 56  tested  this time as resistance 
RISK DISCLOSURE  there is a substantial risk of loss in futures and options trading  This report is a solicitation for entering a derivatives transaction and all transactions include a substantial risk of loss  The use of a stop loss order may not necessarily limit your loss to the intended amount  While current events  market announcements and seasonal factors are typically built into futures prices  a movement in the cash market would not necessarily move in tandem with the related futures and options contracts ",2019-02-11,Benedetto DiCostanzo,https://www.investing.com/analysis/cattle-futures-grinded-higher-today-200386648,200386648
