date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,ibm,fear greed
2018-04-17,151.8355712890625,154.87571716308594,151.53919982910156,153.83364868164062,10677045,ibm,1,0.1525,0.08323790152602563,141.2842892715181,153.2434374740874,-42.93140100719405,148.66921691894532,149.61392669677736,8.271819139456142,0.5655686945596017,54.178067703639975,0.04816666666666667,0.6893333333333334,0.26233333333333336,0.29835,0.0315,0.8573333333333334,0.11116666666666668,0.8825166666666666,0.5358333333333334,0.28
2018-04-18,145.44932556152344,145.91778564453125,141.73995971679688,142.2466583251953,21319258,ibm,2,0.15600000381469728,0.21327208605827916,140.61465227418887,153.20466230100646,60.849634799619885,148.44837595621746,149.39388224283854,25.14956034805512,-0.0264583305527992,43.803044722760006,0.127,0.7127142857142857,0.16014285714285714,0.07307142857142858,0.060714285714285714,0.8378571428571429,0.10157142857142858,0.3479285714285715,0.595,0.32
2018-04-19,142.62905883789062,142.64817810058594,140.17208862304688,141.20458984375,8458061,ibm,3,0.15960000038146974,0.39741032797366865,139.85090764387044,153.1089419044694,37.43966087484071,148.10994364420574,149.0983118693034,28.90310200800803,-0.5727978041800554,43.03630250102873,0.16625,0.769,0.06475,-0.08085,0.0615,0.83775,0.1005,0.4163,0.5083333333333333,0.32
2018-04-20,141.3957977294922,141.46270751953125,138.15487670898438,138.52772521972656,8645818,ibm,4,0.168799991607666,0.09545292252037056,138.6185993838868,153.65386918300774,35.19355862018494,147.74952290852863,148.77214864095052,33.490193834386844,-1.207109542744405,41.12342245934381,0.2735,0.7265,0.0,-0.33335000000000004,0.0635,0.813,0.1235,0.015549999999999953,0.4270833333333333,0.38
2018-04-24,140.06692504882812,140.82217407226562,138.1739959716797,139.15870666503906,5142659,ibm,1,0.1802000045776367,0.24741948884774967,137.1341058641684,154.10203457772613,37.76427563765797,146.85245513916016,148.11265233357747,27.92478299418941,-1.943050613479869,41.82734155745064,0.0,1.0,0.0,0.0,0.0,0.866,0.134,0.5423,0.6879166666666667,0.32
2018-04-26,140.15296936035156,140.87954711914062,139.7705535888672,140.26768493652344,4462027,ibm,3,0.16239999771118163,0.16600007805257216,135.86549040119553,154.24541047771072,244.13909326566176,146.06277974446616,147.5109952290853,24.515971480060493,-2.22331937052698,42.99211732351267,0.0,1.0,0.0,0.0,0.0,0.846,0.154,0.9949,0.6254166666666666,0.42
2018-04-27,140.38241577148438,140.77438354492188,139.25430297851562,140.03823852539062,3352953,ibm,4,0.1540999984741211,0.10665259217583739,135.30342780916988,154.14303672940434,287.495296144236,145.6443603515625,147.2366165161133,26.05582787454082,-2.275871967578041,42.80664274718685,0.0,1.0,0.0,0.0,0.0,0.896,0.104,0.6124,0.5641666666666666,0.4
2018-04-30,140.4015350341797,140.89866638183594,138.5850830078125,138.5850830078125,4618613,ibm,0,0.1593000030517578,0.21786960891364754,134.6767738020457,154.28116229414573,254.06831042284952,145.15678863525392,146.9587323506673,28.08862825997768,-2.406774485262389,41.62996989615026,0.1215,0.635,0.2435,0.1704,0.0195,0.843,0.1375,0.9929,0.5408333333333334,0.42
2018-05-02,138.10707092285156,138.4512481689453,135.82217407226562,136.1854705810547,5433865,ibm,2,0.15970000267028808,0.12859655872654419,133.053612423432,154.32497339199767,193.14216692201737,144.325048828125,146.5745704650879,36.10030158678528,-2.7011787749467544,39.715141482614456,0.0,0.9405,0.0595,0.0903,0.02125,0.90925,0.0695,0.22190000000000001,0.6525,0.39
2018-05-03,135.87954711914062,135.9751434326172,133.7476043701172,135.74569702148438,5249456,ibm,3,0.15899999618530272,0.04523720304284161,132.05352748223876,154.1740070026245,125.0927107941336,143.85659739176432,146.36185531616212,41.51057937452087,-2.879595447463373,39.36986627041679,0.0,0.804,0.196,0.35015,0.0035,0.869,0.128,0.99135,0.635,0.32
2018-05-08,136.71128845214844,137.1988525390625,135.8126220703125,136.71128845214844,5616079,ibm,1,0.14710000038146973,0.04643130626339906,130.36879464698433,153.13216207908988,107.1926134278158,143.08476816813152,146.03011525472004,31.747849216129,-2.805998243633553,40.8330938112904,0.0,0.9420000000000001,0.057999999999999996,0.09106666666666667,0.007666666666666666,0.8893333333333334,0.103,0.9755666666666666,0.6170833333333333,0.49
2018-05-09,135.65965270996094,136.73040771484375,135.06692504882812,136.3384246826172,4389016,ibm,2,0.13420000076293945,0.08380289645773234,129.9841581132372,152.29786855912607,115.28839495761264,142.78840077718098,145.8900578816732,34.09446810962621,-2.7850879488803457,40.50929565037867,0.0,0.891,0.109,0.0258,0.046,0.895,0.06,0.6652,0.6533333333333333,0.49
2018-05-15,137.18930053710938,137.65774536132812,136.63479614257812,137.41873168945312,4277512,ibm,1,0.1463000011444092,0.036719679277488156,134.98919005258497,141.82820954458302,100.53296186546088,141.84990437825522,145.23231404622396,26.32514737333264,-2.180943798173672,42.064195887132286,0.0,0.8335,0.1665,0.3062,0.0165,0.8345,0.14900000000000002,0.839,0.7220833333333333,0.55
2018-05-16,137.3804931640625,138.65200805664062,136.9694061279297,138.26959228515625,3314460,ibm,2,0.13420000076293945,0.05021978924060764,135.30647113520013,141.11322185796394,84.84356993725045,141.5474822998047,145.0645319620768,19.788975408044003,-2.000991646088835,43.22007228207819,0.0,0.684,0.316,0.4019,0.011,0.836,0.153,0.9915,0.6866666666666668,0.53
2018-05-23,138.0019073486328,138.33651733398438,137.170166015625,138.30784606933594,3618846,ibm,2,0.12579999923706056,0.027046157324335556,135.56095137443765,140.2726988330819,51.51881785972588,140.138623046875,144.20474853515626,18.273299629087607,-1.2663183380705334,43.683050286591424,0.0,1.0,0.0,0.0,0.0,0.884,0.116,0.7964,0.6266666666666666,0.54
2018-05-25,137.5717010498047,138.2122344970703,137.1510467529297,137.32313537597656,5140358,ibm,4,0.13220000267028809,0.04500695919448134,135.85704952440148,139.45174411573527,55.99227567165555,139.27597147623698,143.855322265625,20.18848143501104,-1.195516603022753,42.54125287858518,0.0,0.714,0.286,0.4939,0.027,0.84,0.133,0.9852,0.55,0.44
2018-05-29,136.26194763183594,136.6061248779297,134.04397583007812,135.0095672607422,4746330,ibm,1,0.17020000457763673,0.06643684465332349,135.38129772002583,139.56994434540388,25.03703557650549,138.74474182128907,143.64388198852538,34.725943044304884,-1.3503079807455265,39.95282303462199,0.0,1.0,0.0,0.0,0.026,0.905,0.068,0.9081,0.6179166666666667,0.34
2018-05-31,136.52963256835938,136.52963256835938,134.84703063964844,135.09559631347656,7144494,ibm,3,0.15430000305175778,0.049170082914854606,135.04915784181975,139.56556383786773,44.95686946739822,137.92351786295572,143.1859469095866,36.16101251320885,-1.4333003236858983,40.67905269652135,0.0,1.0,0.0,0.0,0.02,0.953,0.027,0.1531,0.6545833333333333,0.43
2018-06-04,136.0420684814453,136.87380981445312,135.92733764648438,136.74952697753906,3174924,ibm,0,0.12739999771118163,0.05428072407554872,134.99082828836725,139.5368954054804,138.86135561750197,137.6810068766276,142.71526489257812,32.88193339859441,-1.3348441756303655,43.28293657486838,0.0,1.0,0.0,0.0,0.011,0.868,0.121,0.9946,0.6254166666666666,0.55
2018-06-06,137.9923553466797,138.3556365966797,137.2275390625,138.34608459472656,3368225,ibm,2,0.11640000343322754,0.045773271887228656,135.07049726571063,139.66659532462145,202.19600505276395,137.585085550944,142.2187703450521,19.218566031666786,-0.989040642614924,45.74119303121245,0.0,1.0,0.0,0.0,0.0,0.856,0.144,0.9931,0.6329166666666667,0.65
2018-06-07,138.62332153320312,140.24856567382812,138.55641174316406,138.96749877929688,4515059,ibm,3,0.12130000114440918,0.13326909909840542,135.14986959586736,139.85013040413264,266.40957230287165,137.5666025797526,141.99633560180663,4.0359861890415765,-0.7693987156231401,46.68405809668733,0.094,0.763,0.143,0.03394999999999998,0.07250000000000001,0.8585,0.0695,0.010099999999999998,0.6391666666666667,0.62
2018-06-11,140.17208862304688,140.92733764648438,139.71319580078125,140.13385009765625,3409960,ibm,0,0.12350000381469728,0.0382468230620718,134.9179541475912,140.49696131871738,257.6893060567792,137.55130666097006,141.59783350626628,0.6156478651539062,-0.301210360031348,48.44517384727457,0.0,0.8634999999999999,0.1365,0.2294,0.038,0.8815,0.0805,0.8551,0.6941666666666667,0.64
2018-06-13,140.33460998535156,140.98471069335938,139.7705535888672,139.91395568847656,3104737,ibm,2,0.12939999580383302,0.05384755450557181,134.78384325618498,141.12629163151036,196.96964819223567,137.6551946004232,141.20921020507814,2.8990573873820717,0.0242010663984331,48.13458713370356,0.0,1.0,0.0,0.0,0.006,0.849,0.145,0.994,0.695,0.64
2018-06-14,140.2007598876953,140.51625061035156,138.70936584472656,138.8145294189453,3479310,ibm,3,0.12119999885559082,0.07944582123859364,134.7904150237715,141.1742135773027,158.770959571888,137.74282989501953,141.0339393615723,10.614681218278236,0.031305320849583,46.53359478934036,0.0,1.0,0.0,0.0,0.003,0.93,0.068,0.9805,0.6925,0.63
2018-06-15,138.52772521972656,139.07266235351562,137.3804931640625,138.9961700439453,9535336,ibm,4,0.11979999542236328,0.06132348612104863,134.80128665303613,141.24842800760842,148.73757931407977,137.85117899576824,140.85388819376627,19.208176697091144,0.0510019757116708,46.83581347454405,0.0,1.0,0.0,0.0,0.075,0.748,0.177,0.7003,0.6258333333333334,0.61
2018-06-18,137.83938598632812,138.1644287109375,136.84512329101562,138.12619018554688,4483574,ibm,0,0.123100004196167,0.06291989755522931,134.8228907334418,141.26506397847226,129.22482236957782,137.86934305826824,140.73263244628907,22.42025595602518,-0.0035367670723474,45.55983903490986,0.0,0.597,0.403,0.4019,0.034,0.864,0.102,0.9776,0.5241666666666667,0.61
2018-06-19,136.8260040283203,137.87762451171875,136.66348266601562,137.5717010498047,3647402,ibm,1,0.1335000038146973,0.07184728419747925,134.7794160136606,141.15653064161282,106.75383483483488,137.8910130818685,140.65312321980795,23.522994296373387,-0.0904525592679306,44.755903299255976,0.09100000000000001,0.7293333333333334,0.17933333333333334,-0.015066666666666673,0.046000000000000006,0.8883333333333333,0.06566666666666666,0.36519999999999997,0.60125,0.53
2018-06-20,137.87762451171875,138.1644287109375,136.14723205566406,136.35755920410156,3483075,ibm,2,0.12789999961853027,0.08204492564094479,134.60400897468642,141.0967570165245,97.78885703444332,137.87922210693358,140.48199513753255,26.6889501689962,-0.2543597693238837,43.035746119045626,0.0,0.8049999999999999,0.195,0.24695,0.0165,0.9075,0.076,0.6416,0.6620833333333332,0.57
2018-06-26,133.23135375976562,133.69981384277344,132.2466583251953,132.9636688232422,4329917,ibm,1,0.15920000076293944,0.034279379222550324,132.6373205504472,141.8014932312911,43.21521320925637,137.40471598307292,139.72466532389322,46.40873981630613,-1.1918036812026855,38.79755245010068,0.0,0.819,0.181,0.10515000000000001,0.0095,0.931,0.0595,0.6748000000000001,0.6704166666666667,0.47
2018-06-28,132.02676391601562,134.35946655273438,131.88336181640625,133.88145446777344,4731790,ibm,3,0.16850000381469726,0.19819147084688998,131.53872560708308,142.28727842123723,19.071035747768985,137.05895487467447,139.30321858723957,41.450159194765305,-1.4747961416698845,41.57711515444649,0.0,1.0,0.0,0.0,0.02425,0.861,0.11499999999999999,0.8855,0.6558333333333333,0.39
2018-06-29,134.14913940429688,135.14340209960938,133.47036743164062,133.55641174316406,3880765,ibm,4,0.1609000015258789,0.18021997218711652,131.24666268766458,142.36423666536274,33.95997652222581,136.90599161783854,139.07488861083985,32.85138129783458,-1.48820115124974,41.16086174155746,0.0,0.574,0.426,0.6369,0.021,0.818,0.162,0.9952,0.57375,0.34
2018-07-03,134.46463012695312,134.7418670654297,133.2409210205078,133.43212890625,2053507,ibm,1,0.16139999389648438,0.03587004446779885,130.56285542443317,142.34919138953163,1.8963269311974424,136.58285573323568,138.6951881408691,32.33994835248115,-1.4602925123702448,41.07271743088548,0.0,1.0,0.0,0.0,0.047,0.861,0.092,0.9629,0.5979166666666667,0.32
2018-07-05,134.30210876464844,135.2103271484375,133.7762908935547,135.2103271484375,3916956,ibm,3,0.14970000267028807,0.04752930911648564,130.4511127360415,142.14735833329442,-3.9139191171375938,136.46622111002603,138.4727533976237,27.51514048403519,-1.2945612474055963,44.397507408627,0.0,0.7869999999999999,0.21300000000000002,0.45594999999999997,0.0285,0.8414999999999999,0.13,0.8721,0.59125,0.33
2018-07-06,135.30592346191406,136.65391540527344,134.96176147460938,136.21414184570312,2980054,ibm,4,0.1336999988555908,0.02331985270853207,130.4498782937871,141.8732570821895,-5.925327496158761,136.39643096923828,138.26752700805665,13.843187522433482,-1.0698901236046652,46.17112400645792,0.0,0.899,0.101,0.29295,0.08149999999999999,0.8125,0.106,0.033550000000000024,0.53375,0.4
2018-07-10,138.15487670898438,139.1873779296875,137.91586303710938,138.34608459472656,3950742,ibm,1,0.12640000343322755,0.028851412720127957,130.67181348973335,141.30524034327445,36.462815049644256,136.44072672526042,137.8583491007487,5.578908038499901,-0.4416434666721045,49.71282361053576,0.0,1.0,0.0,0.0,0.106,0.84,0.055,-0.9742,0.6466666666666667,0.45
2018-07-11,137.66729736328125,139.76100158691406,137.66729736328125,138.5659637451172,3688824,ibm,2,0.13630000114440918,0.08860326381784135,130.8452830112972,140.94725849260905,25.16237472871224,136.55927327473958,137.65200754801432,9.485721440844666,-0.1884367648629279,50.073599865854334,0.0,1.0,0.0,0.0,0.0,0.934,0.066,0.5859,0.6216666666666666,0.41
2018-07-12,139.43594360351562,140.3728485107422,139.33078002929688,140.0095672607422,3262997,ibm,3,0.12579999923706056,0.036291985659947436,130.83389754972862,140.96820511140422,40.89579260218593,136.68132578531902,137.42160619099934,13.56355925054778,0.1272463116597464,52.393320697851415,0.0,0.7735,0.2265,0.2899,0.015,0.852,0.133,0.98925,0.6616666666666667,0.49
2018-07-13,140.0095672607422,140.51625061035156,139.3881378173828,139.48374938964844,3203480,ibm,4,0.1218000030517578,0.10848728468706131,130.77829577703127,141.09072888117183,66.98878910827763,136.82759755452474,137.37555770874025,14.52830219273137,0.3311821665892864,51.491843841850525,0.0,0.748,0.252,0.4019,0.011,0.915,0.073,0.9874,0.6070833333333333,0.47
2018-07-17,138.3843231201172,138.62332153320312,137.0363311767578,137.1797332763672,5331148,ibm,1,0.120600004196167,0.1092240577714806,130.79339659857297,140.987674873595,98.1278409749264,136.95379231770832,137.31739959716796,4.594936713339804,0.3941631645568861,47.66921420580467,0.03883333333333334,0.8283333333333333,0.13283333333333333,0.11858333333333333,0.012000000000000002,0.8668333333333335,0.12133333333333333,0.9125166666666668,0.4441666666666666,0.49
2018-07-18,137.1988525390625,138.43212890625,136.46270751953125,138.1644287109375,7254324,ibm,2,0.12100000381469728,0.05177578663443901,130.7752075653481,141.06513667293316,112.56880203197905,136.97992350260418,137.29604822794596,8.74077852695144,0.4216280870342359,49.34208302378693,0.0,0.875,0.125,0.1796,0.041999999999999996,0.85175,0.106,0.48645000000000005,0.5091666666666667,0.56
2018-07-19,141.34799194335938,143.91969299316406,140.77438354492188,142.67686462402344,15329967,ibm,3,0.12869999885559083,0.11368875816921135,130.26779033292337,142.20448444735007,139.3496139326535,137.12428283691406,137.35468419392905,24.714726116559834,0.7982974001530181,56.00867736008559,0.0,0.9073333333333333,0.09266666666666667,0.13396666666666665,0.03166666666666667,0.8423333333333334,0.12633333333333333,0.9078666666666666,0.5395833333333333,0.5
2018-07-20,142.04588317871094,142.31358337402344,139.82791137695312,139.91395568847656,6709672,ibm,4,0.12859999656677246,0.14973457312919475,130.3222870616974,142.63755943488462,144.80395830990514,137.15583140055338,137.361216990153,18.020147608290205,0.8639139726325027,51.6992485331087,0.0,0.7679999999999999,0.23199999999999998,0.39176666666666665,0.04800000000000001,0.8476666666666667,0.10433333333333333,0.4924,0.4054166666666666,0.53
2018-07-30,138.43212890625,139.8087921142578,138.32696533203125,139.09178161621094,3774177,ibm,0,0.14260000228881836,0.10816924626049733,133.8229397746986,142.93040647774282,-33.14452009494515,137.14053548177085,137.49585723876953,9.437418989831892,0.7718655911819212,50.32347016778041,0.0,1.0,0.0,0.0,0.022000000000000002,0.8683333333333333,0.10966666666666665,0.9518333333333334,0.7116666666666667,0.64
2018-07-31,139.33078002929688,139.3881378173828,137.8202667236328,138.55641174316406,5726013,ibm,1,0.12829999923706056,0.10283926090193116,134.6302999595423,142.60775088274283,-19.34152027190634,137.15487620035807,137.51210962931316,6.097300951762663,0.6653276068230127,49.47890608059113,0.0945,0.9055,0.0,-0.1366,0.023,0.8745,0.10250000000000001,0.9593,0.7141666666666667,0.66
2018-08-02,136.5774383544922,137.05545043945312,136.07073974609375,136.67303466796875,4018104,ibm,3,0.12189999580383301,0.06350330024818902,135.92357456113058,141.83646419619362,-85.08364965686019,137.15264536539715,137.51593373616535,5.0105432645200345,0.2619555694414259,46.60553358867813,0.0,1.0,0.0,0.0,0.09,0.749,0.161,0.9758,0.6916666666666668,0.68
2018-08-03,136.9407196044922,141.4149169921875,136.71128845214844,141.20458984375,8424066,ibm,4,0.11640000343322754,0.029650892250180628,136.28001053101434,141.97907302611458,-58.91471995558153,137.35819040934246,137.5970364888509,18.417615644796,0.4612048562360371,53.4944003802017,0.0,1.0,0.0,0.0,0.031,0.894,0.075,0.5859,0.6920833333333333,0.71
2018-08-09,139.13002014160156,139.52198791503906,138.36520385742188,138.4034423828125,3235801,ibm,3,0.11270000457763672,0.03918517786720979,136.45373190982818,142.20783730403903,25.094733435236105,138.2527094523112,137.72896779378254,9.376810983921592,0.4979898094863131,49.201500104092446,0.0,0.9013333333333332,0.09866666666666667,0.09106666666666667,0.0,0.8976666666666667,0.10233333333333333,0.8406666666666668,0.6791666666666667,0.7
2018-08-10,138.1453094482422,138.69024658203125,137.55258178710938,138.12619018554688,3141243,ibm,4,0.1315999984741211,0.030413909463589125,136.33739979186583,142.1884135015912,-37.53886643641575,138.39420064290366,137.72657775878906,4.022115158452738,0.3704614003350741,48.80299481125813,0.0,1.0,0.0,0.0,0.0,0.951,0.049,0.4588,0.61875,0.56
2018-08-14,136.71128845214844,137.49522399902344,136.6443634033203,137.05545043945312,2991560,ibm,1,0.133100004196167,0.040582092995068896,135.92096300176925,142.3295161242073,-131.98948564808197,138.60165761311848,137.68658421834309,3.960372444199672,-0.0079338859466133,47.400858767781166,0.0,1.0,0.0,0.0,0.0,0.894,0.106,0.7717,0.65375,0.58
2018-08-15,136.28106689453125,137.66729736328125,135.75526428222656,137.58126831054688,4436609,ibm,2,0.14640000343322754,0.07227090582765404,135.84472457067773,142.3474385152598,-140.61419898767844,138.73996225992838,137.66140899658205,9.431349432679328,-0.0750147786285424,48.22330421629397,0.0,1.0,0.0,0.0,0.0,0.925,0.075,0.836,0.5691666666666666,0.46
2018-08-16,138.02102661132812,139.27342224121094,138.02102661132812,138.94837951660156,5492232,ibm,3,0.13449999809265137,0.1429062350681392,136.12933134603793,141.6899832291574,-83.21109855157955,138.86456400553385,137.66539255777994,1.4135262517379854,-0.0176595230871896,50.31290725783379,0.0,0.7685,0.2315,0.30405,0.066,0.8069999999999999,0.1275,0.9842500000000001,0.6716666666666667,0.51
2018-08-29,140.4110870361328,141.42446899414062,140.15296936035156,141.05162048339844,3298875,ibm,2,0.1225,0.015868594235408554,136.35182244041883,141.96270697852648,86.671049593165,139.3001912434896,138.1400573730469,17.205542601730393,0.4788645630915482,53.59616900207793,0.0,0.513,0.487,0.5859,0.033,0.848,0.119,0.9902,0.6491666666666667,0.78
