targets,open,low,high,close,volume
27.48565673828125,145.38241577148438,145.2103271484375,147.09368896484375,145.8126220703125,3833381
29.761001586914062,144.1682586669922,141.7781982421875,144.35946655273438,143.26004028320312,4325942
29.761001586914062,141.38623046875,140.965576171875,147.67686462402344,147.34225463867188,5026344
30.487579345703125,147.64817810058594,146.5965576171875,148.10707092285156,147.25621032714844,3331928
30.487579345703125,149.85659790039062,149.78012084960938,151.988525390625,151.11854553222656,5898812
30.487579345703125,151.0420684814453,150.73614501953125,152.14149475097656,150.9464569091797,4379393
30.487579345703125,151.8355712890625,151.53919982910156,154.87571716308594,153.83364868164062,10677045
30.487579345703125,145.44932556152344,141.73995971679688,145.91778564453125,142.2466583251953,21319258
30.487579345703125,142.62905883789062,140.17208862304688,142.64817810058594,141.20458984375,8458061
30.487579345703125,141.3957977294922,138.15487670898438,141.46270751953125,138.52772521972656,8645818
31.20458984375,140.06692504882812,138.1739959716797,140.82217407226562,139.15870666503906,5142659
31.472274780273438,140.15296936035156,139.7705535888672,140.87954711914062,140.26768493652344,4462027
31.472274780273438,140.38241577148438,139.25430297851562,140.77438354492188,140.03823852539062,3352953
31.472274780273438,140.4015350341797,138.5850830078125,140.89866638183594,138.5850830078125,4618613
31.472274780273438,138.10707092285156,135.82217407226562,138.4512481689453,136.1854705810547,5433865
31.472274780273438,135.87954711914062,133.7476043701172,135.9751434326172,135.74569702148438,5249456
31.472274780273438,136.71128845214844,135.8126220703125,137.1988525390625,136.71128845214844,5616079
33.87190246582031,135.65965270996094,135.06692504882812,136.73040771484375,136.3384246826172,4389016
33.87190246582031,137.18930053710938,136.63479614257812,137.65774536132812,137.41873168945312,4277512
34.13958740234375,137.3804931640625,136.9694061279297,138.65200805664062,138.26959228515625,3314460
34.2447509765625,138.0019073486328,137.170166015625,138.33651733398438,138.30784606933594,3618846
34.73231506347656,137.5717010498047,137.1510467529297,138.2122344970703,137.32313537597656,5140358
