date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,ibm,fear greed
2018-07-11,-0.0035292228353993593,0.004121233302608385,-0.0018022993755347771,0.001589341332172367,-0.06629590087127935,ibm,0.5,0.13630000114440918,0.08860326381784135,0.944281549919274,1.0171852790045333,0.10064949891484896,0.9855181574454404,0.9934041796960759,0.09485721440844666,-0.001359906572796944,0.5007359986585433,0.0,1.0,0.0,0.0,0.0,0.934,0.066,0.5859,0.6216666666666666,0.41
2018-07-12,0.012847250393586362,0.004377808665370964,0.012083353838391764,0.010418168189414878,-0.11543706070010384,ibm,0.75,0.12579999923706056,0.036291985659947436,0.9344639806369406,1.0068469453153637,0.1635831704087437,0.9762284710928009,0.9815158269511451,0.1356355925054778,0.0009088401182097323,0.5239332069785142,0.0,0.7735,0.2265,0.2899,0.015,0.852,0.133,0.98925,0.6616666666666667,0.49
2018-07-13,0.0041138865804764,0.0010215800358173155,0.00041166631001332554,-0.0037555852887860564,-0.018239979993852296,ibm,1.0,0.1218000030517578,0.10848728468706131,0.937588044121911,1.0115209083391807,0.2679551564331105,0.9809572667300208,0.9848857541460335,0.1452830219273137,0.002374342301798381,0.5149184384185053,0.0,0.748,0.252,0.4019,0.011,0.915,0.073,0.9874,0.6070833333333333,0.47
2018-07-17,-0.011608093449773205,-0.013471246698700257,-0.016872358562578516,-0.016518168771366804,0.6641739608176109,ibm,0.25,0.120600004196167,0.1092240577714806,0.9534454796983161,1.0277587767979999,0.3925113638997056,0.9983529567140674,1.0010035470802632,0.04594936713339804,0.002873333801887418,0.4766921420580467,0.03883333333333334,0.8283333333333333,0.13283333333333333,0.11858333333333333,0.012000000000000002,0.8668333333333335,0.12133333333333333,0.9125166666666668,0.4441666666666666,0.49
2018-07-18,-0.008566509228257746,-0.0013792241077367207,-0.0041859239247048485,0.00717814075776424,0.36074331457314646,ibm,0.5,0.12100000381469728,0.05177578663443901,0.9465186429348696,1.0209946075777898,0.45027520812791616,0.991426843946849,0.9937148766068556,0.0874077852695144,0.0030516399261951177,0.49342083023786926,0.0,0.875,0.125,0.1796,0.041999999999999996,0.85175,0.106,0.48645000000000005,0.5091666666666667,0.56
2018-07-19,0.030241793772404657,0.03964082709896344,0.03159600233472948,0.032659896293037116,1.1132178546202236,ibm,0.75,0.12869999885559083,0.11368875816921135,0.9130267242429249,0.9966891606574186,0.5573984557306141,0.961082816042101,0.9626976633939973,0.24714726116559835,0.005595142577997214,0.5600867736008559,0.0,0.9073333333333333,0.09266666666666667,0.13396666666666665,0.03166666666666667,0.8423333333333334,0.12633333333333333,0.9078666666666666,0.5395833333333333,0.5
2018-07-20,0.004937397594096948,-0.011159762682490637,-0.0067233266744636255,-0.01936479991221829,-0.5623166051172843,ibm,1.0,0.12859999656677246,0.14973457312919475,0.9314459477642434,1.0194662764911906,0.5792158332396206,0.9802869965733494,0.9817549386995581,0.18020147608290205,0.0061746090186745786,0.516992485331087,0.0,0.7679999999999999,0.23199999999999998,0.39176666666666665,0.04800000000000001,0.8476666666666667,0.10433333333333333,0.4924,0.4054166666666666,0.53
2018-07-30,-0.025440753308664354,-0.017600507276825605,-0.010734237750827713,-0.005876283521682568,-0.4375020120208558,ibm,0.0,0.14260000228881836,0.10816924626049733,0.962119675366224,1.0275977833983292,-0.1325780803797806,0.9859715210218238,0.9885261058640764,0.09437418989831892,0.005549325648237735,0.503234701677804,0.0,1.0,0.0,0.0,0.022000000000000002,0.8683333333333333,0.10966666666666665,0.9518333333333334,0.7116666666666667,0.64
2018-07-31,0.006491636949796931,-0.003008782856311565,-0.0036630501304080187,-0.0038490403014902475,0.5171553957326325,ibm,0.25,0.12829999923706056,0.10283926090193116,0.9716641638288135,1.029239636683783,-0.07736608108762535,0.9898847297994123,0.9924629824003621,0.06097300951762663,0.0048018536165349126,0.4947890608059113,0.0945,0.9055,0.0,-0.1366,0.023,0.8745,0.10250000000000001,0.9593,0.7141666666666667,0.66
2018-08-02,-0.019761187543956504,-0.01673519292571235,-0.012694264922932907,-0.013592853997160703,-0.2982719389564781,ibm,0.75,0.12189999580383301,0.06350330024818902,0.9945164010687338,1.0377794313323678,-0.34033459862744075,1.0035091830557035,1.0061672667929291,0.05010543264520034,0.0019166587621165835,0.4660553358867813,0.0,1.0,0.0,0.0,0.09,0.749,0.161,0.9758,0.6916666666666668,0.68
