date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,ibm,fear greed
2018-09-25,-0.007875561938424647,-0.005224910123459936,-0.00735979530672759,-0.0074652381795342615,0.031066822977725783,ibm,0.25,0.12420000076293944,0.035403976273733664,0.9676163415812041,1.0159375092804708,0.18342651383967704,0.9867705453335256,0.9797887038246821,0.18690143382173321,0.007805628084841958,0.5416603793376369,0.0,0.846,0.154,0.25,0.014,0.899,0.087,0.8555,0.6170833333333333,0.64
2018-09-26,0.01660993847291592,0.01954662334928159,0.020086202370737327,0.018131802467256763,0.6832062802935355,ibm,0.5,0.12890000343322755,0.038414037844721756,0.9496614125200207,1.0018786664422996,0.17324775700827114,0.9710111172509638,0.9636314417264512,0.3436998411382552,0.008563119213899536,0.5825658476344517,0.14,0.86,0.0,-0.27115,0.07200000000000001,0.817,0.111,0.9113,0.66625,0.53
2018-09-27,-0.0025590522112630687,-0.0062602135162868056,-0.0011894059972723525,-0.0007255530368005525,-0.530174608941661,ibm,0.75,0.12409999847412109,0.022723653988040854,0.9496697622308253,1.00590115702819,0.09281944609510168,0.9733861149415018,0.9656435458556681,0.32695223155652436,0.009116656194461574,0.5803827963222745,0.0,1.0,0.0,0.0,0.022,0.874,0.104,0.7096,0.6433333333333333,0.48
2018-10-08,-0.023090559849609726,-0.021786204636424777,-0.026329654855795193,-0.02052808507818471,-0.06852431705781603,ibm,0.0,0.15689999580383301,0.059140893098561235,0.9825491677014284,1.0393930590836897,-0.6214953027519228,1.0026327167149875,0.9914538421810546,0.025006962000963993,0.007082870200036649,0.5088689353981445,0.0,0.846,0.154,0.2294,0.0235,0.9,0.0765,0.7764500000000001,0.4579166666666666,0.28
2018-10-09,-0.0028283208694827033,-0.004762832688424368,-0.0016986567338336256,-0.007749847669436538,0.12444028110785688,ibm,0.25,0.15949999809265136,0.08579873731568886,0.9912960662780704,1.0469476590631512,-0.6141156430875526,1.0105881706372017,0.9993989555161971,0.04055887461547107,0.004837470973927774,0.4898635765063002,0.0,0.708,0.292,0.5106,0.0,0.82,0.18,0.9924,0.5925,0.23
2018-10-10,-0.003916772438959604,-0.004516135834143009,-0.030150319257332914,-0.03090189300720214,0.5230892793868687,ibm,0.5,0.22959999084472657,0.11036635538828518,1.0148758174022225,1.0856427569115872,-0.6572284278628571,1.041902003649181,1.0311736174558161,0.2631756563690415,0.0005310896064253973,0.4249099523033841,0.0,1.0,0.0,0.0,0.034,0.937,0.029,-0.1027,0.5758333333333333,0.08
2018-10-15,-0.04827119718078965,-0.03676611634026439,-0.016561486636028078,-0.010932778290325573,-0.10494436052080225,ibm,0.0,0.21299999237060546,0.048353085560900476,0.9916132640439322,1.1149621840157913,-0.6670295980251307,1.0489430258418542,1.0403150422640381,0.3391339211972926,-0.010719680372164234,0.4172655206359551,0.0,0.728,0.272,0.4767,0.0,0.937,0.063,0.6486,0.4045833333333333,0.11
2018-10-16,0.018165038667560696,0.02242372980048457,0.010275479709167756,0.028271789348259135,0.75118316383043,ibm,0.25,0.176200008392334,0.06617146120288792,0.9621834501554751,1.0841023727303243,-0.5498387196431761,1.0199742633091287,1.0116455190049964,0.14073036199924352,-0.00989311534244439,0.47650533386526633,0.22699999999999998,0.773,0.0,-0.2263,0.029,0.905,0.0655,0.84995,0.5229166666666667,0.13
2018-10-17,-0.049254923856450916,-0.05706433207107242,-0.057635260618798756,-0.07628170843205662,1.2383991719855096,ibm,0.5,0.17399999618530274,0.26905297682603446,1.0204385904472124,1.1836345356030917,-0.7053853704539352,1.1010692533348383,1.0936553476121111,0.388474428842031,-0.01672462725001091,0.3688777255628503,0.179,0.821,0.0,-0.2202,0.0475,0.9139999999999999,0.038,-0.46265,0.50375,0.14
2018-10-18,-0.023254116347337317,-0.02734230305301355,-0.025333563177524998,-0.026109693838065162,-0.485629890629089,ibm,0.75,0.20059999465942382,0.05858811335912871,1.0224089115637809,1.2249753257259506,-0.7641079027294064,1.1265441477109743,1.120924326913316,0.4577053140797811,-0.0239545394181782,0.3435014072983392,0.0,1.0,0.0,0.0,0.013,0.904,0.082,0.902,0.45375,0.12
2018-10-19,-0.015670892969737005,-0.011319349899671316,-0.015995060089176838,-0.011106833463150223,-0.2217504987950044,ibm,1.0,0.1988999938964844,0.39748076845532015,1.010154870108929,1.24523633934445,-0.7221710587879913,1.1349754838721378,1.1312406465824028,0.49529205814738886,-0.0302163407422143,0.3336640734748943,0.0,1.0,0.0,0.0,0.0925,0.8140000000000001,0.0935,0.05625000000000002,0.3695833333333334,0.14
2018-10-23,-0.012476094845245589,7.58160160092558e-05,0.003516753458238542,0.016343947874427833,-0.17043995261848632,ibm,0.25,0.20709999084472655,0.2407719101502019,0.9624553740539163,1.2279264320941554,-0.6303103256322974,1.1088712571003148,1.1093132902013882,0.41654297989222644,-0.03526298092949756,0.36171627440887916,0.0,1.0,0.0,0.0,0.0,0.855,0.145,0.8807,0.6916666666666668,0.12
2018-10-24,0.016664092527489238,-0.0015921366419280325,-0.010980449673664072,-0.030485519633623226,-0.11654498215185316,ibm,0.5,0.25229999542236325,0.18414777057668177,0.9748466207335882,1.2652289042999587,-0.5538417161521488,1.138665749500797,1.1418730373518207,0.44662913045795277,-0.03992916890353284,0.33375479547109377,0.0,1.0,0.0,0.0,0.034,0.938,0.029,-0.1027,0.695,0.06
2018-10-25,-0.029884838308390504,-0.029614970837404497,-0.014645695237731293,-0.005974375815929189,0.8045111195863233,ibm,0.75,0.2421999931335449,0.11024307984627468,0.9644387962196118,1.2692900118415922,-0.5044141846586733,1.1395782560782748,1.146488751529172,0.48413926862604884,-0.042994707596545056,0.32875966188249167,0.0,0.88325,0.11674999999999999,0.174975,0.012750000000000001,0.9095,0.078,0.563,0.69875,0.09
