date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,msft,fear greed
2019-02-27,111.69000244140624,112.36000061035156,110.87999725341795,112.16999816894533,21487100,msft,2,0.14699999809265138,0.09734594708898583,98.1814876639557,109.02716330650328,198.20993783225663,103.02275263468424,101.61625900268557,24.8062232513981,1.8356159690781908,57.59484151048001,0.0,0.919875,0.080125,0.129525,0.023875,0.8552500000000001,0.120875,0.8667125,0.8191666666666667,0.72
2019-02-28,112.04000091552734,112.87999725341795,111.7300033569336,112.02999877929688,29083900,msft,3,0.1477999973297119,0.04628027491036833,98.11811789047331,109.68055306899932,187.6778539194712,103.26339162190756,101.65346069335938,27.283463165417736,1.9138475435999,57.39327254358458,0.0,0.9253333333333332,0.07466666666666667,0.12726666666666667,0.019666666666666666,0.8676666666666666,0.11233333333333334,0.5829333333333334,0.8254166666666667,0.72
2019-03-01,112.88999938964844,113.0199966430664,111.66999816894533,112.52999877929688,23501200,msft,4,0.1356999969482422,0.10410076150075752,98.36354700311162,110.26122411505244,168.59938478908796,103.50827153523764,101.68748715718588,27.96644681381441,1.9918939924836248,57.93715122040235,0.0,1.0,0.0,0.0,0.057999999999999996,0.853,0.089,0.36665000000000003,0.79625,0.71
2019-03-04,113.0199966430664,113.25,110.8000030517578,112.26000213623048,26608000,msft,0,0.1463000011444092,0.07797018363662181,99.1229809819663,110.46064175973294,139.43562857416163,103.7207021077474,101.69790840148926,20.451210250625536,2.0095187746727845,57.52696615150683,0.0,0.8505,0.1495,0.21395,0.018500000000000003,0.8855,0.096,0.8976,0.7270833333333333,0.65
2019-03-05,112.25,112.38999938964844,111.2300033569336,111.6999969482422,19538300,msft,1,0.14739999771118165,0.03274621439767056,99.44350257508032,110.75985054381616,116.05940555496387,103.86405766805014,101.75658899943032,20.451210250625536,1.9572330161142872,56.66607904388806,0.12866666666666668,0.725,0.14633333333333334,0.015066666666666673,0.045000000000000005,0.8116666666666666,0.143,0.9758,0.7575,0.63
2019-03-06,111.87000274658205,112.66000366210938,111.43000030517578,111.75,17687000,msft,2,0.15739999771118163,0.04317138101669949,99.61060078862626,111.0748263048796,109.34920907933515,104.0741709391276,101.8053243001302,22.07417529037744,1.897819910577411,56.7258871990967,0.0945,0.8755000000000001,0.03,-0.044550000000000006,0.046,0.81625,0.138,0.9957,0.7370833333333333,0.61
2019-03-07,111.4000015258789,111.5500030517578,109.87000274658205,110.38999938964844,25339000,msft,3,0.16590000152587892,0.01315998315017149,100.0258470158452,111.12473205519971,69.0947134995893,104.2073984781901,101.90226504007975,8.41339487315907,1.7247486017125766,54.60514498940562,0.0,0.942,0.058,0.08895,0.06,0.8200000000000001,0.1195,0.48035,0.72125,0.58
2019-03-08,109.16000366210938,110.70999908447266,108.8000030517578,110.51000213623048,22818400,msft,4,0.16049999237060547,0.02245960105328981,100.64836640369757,111.0521340845837,50.055734861540046,104.36086018880208,101.95669199625652,0.1926528721720266,1.5787513405405915,54.75952346542002,0.10125,0.81425,0.08449999999999999,-0.031675,0.0455,0.8225,0.132,0.928925,0.6795833333333333,0.55
2019-03-11,110.98999786376952,112.9499969482422,110.9800033569336,112.83000183105467,26491600,msft,0,0.14329999923706058,0.13996417290410754,101.20458254060124,111.23164487639092,96.8894489873119,104.55796407063802,102.0324587504069,14.671951743160356,1.6253139817521003,57.640723535288885,0.0782,0.8516,0.0702,-0.054099999999999995,0.0398,0.8734,0.0868,0.34764,0.72875,0.59
2019-03-12,112.81999969482422,113.98999786376952,112.6500015258789,113.62000274658205,26132700,msft,1,0.13770000457763673,0.07260839532720045,101.94057748493502,111.34819280925444,114.28806667239014,104.84760080973308,102.11309356689452,20.40296883095543,1.7042050614884658,58.57017218770329,0.0708,0.7762,0.153,0.053099999999999994,0.028599999999999997,0.8640000000000001,0.10740000000000001,0.5314,0.76,0.59
