date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,msft,fear greed
2018-12-12,110.88999938964844,111.2699966430664,109.04000091552734,109.08000183105467,36183000,msft,2,0.21459999084472656,0.048878465923544265,97.73912199855783,108.79326707004569,78.1573975989498,103.29036051432293,104.7820058186849,3.24591271541371,0.2964178503187185,51.264226169426365,0.030199999999999998,0.7722,0.1976,0.26567999999999997,0.032,0.8642,0.1038,0.9044399999999999,0.8225,0.1
2018-12-13,109.58000183105467,110.87000274658205,108.62999725341795,109.4499969482422,31333400,msft,3,0.20649999618530276,0.04445688979711677,97.81644766919102,109.0018804252914,68.02860193901925,103.4882448832194,104.72948710123698,4.925898392351991,0.3731256529210469,51.62674421514664,0.0,0.9518000000000001,0.0482,0.04526,0.0374,0.8470000000000001,0.11560000000000001,0.57534,0.8308333333333333,0.11
2018-12-14,108.25,109.26000213623048,105.5,106.02999877929688,47043100,msft,4,0.21629999160766603,0.3242632284651981,97.93953918901268,108.98083968671972,-21.47654040314923,103.47795689900715,104.64621620178222,16.725520575376073,0.1663114216945587,48.198589299680165,0.05433333333333334,0.8643333333333333,0.08133333333333333,0.09106666666666667,0.03933333333333333,0.8796666666666666,0.08066666666666666,0.6264,0.74625,0.08
2018-12-17,105.41000366210938,105.8000030517578,101.70999908447266,102.88999938964844,56957300,msft,0,0.24520000457763672,0.08459870136071927,97.38687436763549,109.1108535986731,-128.15652481428342,103.39533996582033,104.4826841990153,28.25149798231393,-0.2387720542658229,45.339143096392334,0.0,0.7933333333333333,0.2066666666666667,0.33499999999999996,0.02566666666666667,0.8673333333333333,0.10666666666666667,0.6264,0.7545833333333333,0.1
2018-12-19,103.6500015258789,106.87999725341795,101.3499984741211,103.69000244140624,68198200,msft,2,0.25579999923706054,0.0613530551859719,96.90587924009807,109.08640286439407,-98.48834601895308,103.23196309407552,104.15718854268393,16.708857150936275,-0.6681570527935321,46.21292181413981,0.0,0.91675,0.08325,0.1147,0.02225,0.88925,0.0885,0.576725,0.8108333333333333,0.08
2018-12-20,103.0500030517578,104.30999755859376,98.77999877929688,101.51000213623048,70334200,msft,3,0.283799991607666,0.07725456252283734,96.86196542357014,109.11106161500408,-151.9717140378302,103.04754257202148,103.95745379130044,24.57738748971429,-0.9828453519640732,44.24790025269733,0.06566666666666666,0.8101666666666666,0.12416666666666666,0.12165000000000002,0.054833333333333324,0.854,0.09083333333333332,0.36643333333333333,0.7616666666666667,0.05
2018-12-21,101.62999725341795,103.0,97.45999908447266,98.2300033569336,111242100,msft,4,0.3011000061035156,0.1811297084412848,95.73182685272435,109.7713752041604,-186.3737258445537,102.62237701416016,103.71259740193685,28.29650240762371,-1.4701027132899611,41.501248142687366,0.0,1.0,0.0,0.0,0.042,0.867,0.09066666666666667,0.6281666666666667,0.7145833333333332,0.03
2018-12-24,97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341795,43935200,msft,0,0.3606999969482422,0.09486551559612438,93.55477315100116,111.08772562829571,-257.9467454925474,102.07234522501628,103.39508247375488,37.04505931884346,-2.149988378223071,38.41753091170926,0.0,1.0,0.0,0.0,0.034,0.938,0.029,-0.1027,0.68125,0.02
2018-12-26,95.13999938964844,100.69000244140624,93.95999908447266,100.55999755859376,51634800,msft,2,0.3040999984741211,0.11233918826495073,92.9325414356974,111.1409677806112,-165.57205603193805,101.79832280476889,103.18138186136882,24.36693260700604,-2.164331506092537,45.04257291961315,0.0,1.0,0.0,0.0,0.048,0.853,0.0995,0.448,0.8283333333333333,0.04
2018-12-27,99.3000030517578,101.19000244140624,96.4000015258789,101.18000030517578,49498500,msft,3,0.29959999084472655,0.04722791912325708,92.43412493685972,111.0655820943903,-124.59057037547092,101.63047205607096,102.9578182220459,22.14650132054121,-2.1032870065488254,45.62606208973982,0.0915,0.75525,0.1535,0.07855000000000001,0.04175,0.8375,0.1205,0.7203999999999999,0.8416666666666667,0.08
