date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,msft,fear greed
2018-01-08,0.0,0.0,0.0,0.0,0.0,msft,0.0,0.09520000457763672,0.06110951391976574,0.9445266295950708,0.9472553162911921,0.26666666666663996,0.9458909729431314,0.9458909729431314,1.0,2.1644727669679278e-05,1.0,0.0,0.923,0.077,0.13396666666666665,0.015333333333333332,0.8576666666666667,0.127,0.9965999999999999,0.8233333333333333,0.75
2018-01-09,0.005102092893504162,0.0016934017021696945,0.0029680609675726277,-0.0006796279952806517,-0.11887577443133002,msft,0.25,0.10079999923706057,0.06502552457045857,0.9454975235652795,0.9474637388518727,0.3760915867944539,0.9464806312085762,0.9464806312085762,1.0,7.64059262597489e-06,0.5918367346938777,0.0,0.8887499999999999,0.11125,0.152025,0.01325,0.861,0.1255,0.950075,0.87,0.75
2018-01-10,-0.008911459694636581,-0.006085888595710798,-0.0051217498875042455,-0.004534136480889517,-0.04270617882089678,msft,0.5,0.0981999969482422,0.04225263117623371,0.9451956438721769,0.9541784451853236,-0.44214421518713803,0.9496870445287502,0.9496870445287502,0.2177030009516081,-0.00015455285526401946,0.15512435508007869,0.0,0.81025,0.18975,0.2083,0.01425,0.85625,0.1295,0.992375,0.88375,0.75
2018-01-11,0.0030730325653400836,-0.0006804080545087521,-0.001944923821271205,0.0029606255651786206,-0.045211824878566564,msft,0.75,0.09880000114440918,0.060938191765000635,0.9428766340529883,0.9506865581729291,-0.32662528624599263,0.9467815961129586,0.9467815961129586,0.37209454145686105,-0.00012757959784838306,0.43530555950284155,0.10333333333333333,0.8966666666666666,0.0,-0.13396666666666665,0.018,0.9169999999999999,0.065,0.4595666666666667,0.8579166666666667,0.77
2018-01-12,0.00612732250489656,0.018722359892220597,0.013869774347795572,0.017257000584331328,0.36288597274396506,msft,1.0,0.1015999984741211,0.07096268783682015,0.9200950879233395,0.9465629616145357,0.76278163023556,0.9333290247689375,0.9333290247689375,0.5497724122427637,0.0005791159496439455,0.8121151356904474,0.08633333333333333,0.9136666666666667,0.0,-0.12040000000000001,0.026333333333333334,0.876,0.09766666666666667,0.6569666666666666,0.7929166666666667,0.79
2018-01-16,0.016127217037392505,0.011249745488561613,-0.004974503416537046,-0.013950893094725192,0.5079290525925468,msft,0.25,0.1165999984741211,0.17237041905892114,0.9342586381344091,0.9587634443524421,0.40794615831968456,0.9465110412434256,0.9465110412434256,0.68726127377794,0.00042883078106091847,0.5180365800584883,0.0,0.7999999999999999,0.19999999999999998,0.32313333333333333,0.009666666666666665,0.8686666666666666,0.12166666666666666,0.9813000000000001,0.86625,0.75
2018-01-17,-0.01132071765083742,-0.00561738221266217,0.008408110962480064,0.020260338952373225,-0.2999614750940581,msft,0.5,0.11909999847412109,0.14972839143848657,0.9127941590519703,0.9473007809513984,0.5108932322419095,0.9300474700016843,0.9300474700016843,0.68726127377794,0.0012032014788971943,0.686308207554142,0.0,0.879,0.121,0.24695,0.03,0.8745,0.095,0.88725,0.8883333333333333,0.75
2018-01-18,0.00808263589922964,0.004319886961915653,0.010253562389964888,-0.0004437643199267649,-0.05704260534245076,msft,0.75,0.12220000267028809,0.08726148284207534,0.912909043791069,0.9515478965273727,0.5090496796527437,0.9322284701592208,0.9322284701592208,0.7243967331766669,0.0017069490962978594,0.6808130845075202,0.0,0.9315714285714286,0.06842857142857142,0.10414285714285713,0.03257142857142857,0.8632857142857143,0.104,0.6673285714285715,0.8766666666666667,0.72
2018-01-19,0.003786150627351992,-0.0006617134642703526,0.0,-0.0011098609968325235,0.5263020650090853,msft,1.0,0.11270000457763672,0.14623761976454272,0.9145440365100257,0.9546063202065542,0.40735898990591013,0.93457517835829,0.93457517835829,0.7243967331766669,0.0019871933025933054,0.6670046229002131,0.1455,0.8545,0.0,-0.28595,0.0455,0.9055,0.0485,-0.005950000000000011,0.8408333333333333,0.8
2018-01-22,-0.001553132800048762,0.011146696053714544,0.0008921949408080554,0.017888895670572946,-0.35995661016949154,msft,0.0,0.11029999732971191,0.06522414403451321,0.8954538334098979,0.9459785476054738,0.5615506079106818,0.9207161905076859,0.9207161905076859,0.796059842223075,0.003008569467074761,0.7510995903108852,0.024499999999999997,0.8933333333333332,0.08216666666666667,0.04218333333333333,0.04066666666666666,0.8843333333333333,0.07533333333333334,0.44225000000000003,0.85,0.78
2018-01-23,0.021111128065321116,0.007421963379073526,0.020057979659084957,0.0031656032485014585,-0.00799945766388721,msft,0.25,0.11100000381469728,0.31710182848750473,0.8910627475639126,0.9493192108581848,0.6508049040578957,0.9201909792110488,0.9201909792110488,0.8282085387837135,0.003894303318255513,0.7622860072209431,0.13399999999999998,0.8091666666666667,0.05683333333333334,-0.1566,0.035333333333333335,0.8861666666666667,0.07866666666666668,0.5962999999999999,0.8629166666666667,0.78
2018-01-24,0.007072921818133571,0.012242656728671308,0.0004369774429457962,-0.0008705313354337996,0.42133790063554977,msft,0.5,0.11470000267028808,0.05367663964329086,0.8916830729653555,0.9542071069985797,0.5940133089536046,0.9229450899819677,0.9229450899819677,0.8657902575132765,0.00446392040494859,0.7526335353300594,0.0,0.847,0.153,0.2083,0.02366666666666667,0.8633333333333333,0.11299999999999999,0.8723000000000001,0.8766666666666667,0.78
2018-01-25,-0.000864417378894422,-0.002033634173024157,0.003821778413662713,0.005554368742382021,-0.20717601983322065,msft,0.75,0.11579999923706057,0.058420555971923555,0.8863481139635097,0.9534211350737062,0.5406496436500846,0.9198846245186079,0.9198846245186079,0.8657902575132765,0.005106054644895341,0.7716991701837288,0.118,0.63,0.252,0.4019,0.016,0.829,0.154,0.9981,0.8483333333333333,0.77
2018-01-26,0.00702932321075167,0.008794505722987234,0.007070613768314082,0.018737091879458934,0.10571121016404383,msft,1.0,0.11079999923706056,0.30840494295627635,0.8670168067010378,0.9447022118134789,0.6143918296424629,0.9058595092572583,0.9058595092572583,0.8863977717610533,0.006474702980833968,0.8203007670360191,0.0,0.9375,0.0625,0.1147,0.0605,0.8415,0.09775,0.64935,0.7708333333333333,0.79
2018-01-29,0.021692403173178887,0.014777795297969742,0.012313667823519614,-0.001488405201809928,0.0821912642858611,msft,0.0,0.13840000152587892,0.1253538958424286,0.8672804480964715,0.9520345866850223,0.6227349236299988,0.9096575173907469,0.9096575173907469,0.9111254613253744,0.00742873187426912,0.8059374771325889,0.0,0.9349999999999999,0.065,0.047822222222222224,0.03422222222222222,0.8864444444444444,0.07922222222222222,0.5097888888888888,0.8458333333333333,0.62
2018-01-30,-0.019339881749997567,-0.018753204225909537,-0.01728556045114693,-0.012563887650989924,0.22379545072996754,msft,0.25,0.1478999996185303,0.17066429344931175,0.879404548921129,0.9660168142328477,0.3527839606667547,0.9227106815769883,0.9227106815769883,0.5034234549956419,0.007414100292073609,0.6991912943364348,0.0,0.8986666666666666,0.10133333333333333,0.12040000000000001,0.01966666666666667,0.8623333333333333,0.118,0.9845666666666667,0.8925,0.61
