date,open,high,low,close,volume,ticker,day,vix,turbulence,boll_lb,boll_ub,cci_30,close_30_sma,close_60_sma,dx_30,macd,rsi_30,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,msft,fear greed
2018-07-26,110.73999786376952,111.0,109.5,109.62000274658205,31372100,msft,3,0.12140000343322754,0.07930232748445833,92.08583800700816,106.1138873347887,172.958427041385,97.95202382405598,95.88418680826824,52.40317574264094,2.3032505469675613,64.6265847787231,0.0524,0.8766,0.071,-0.048720000000000006,0.056600000000000004,0.8272,0.1162,0.40338,0.8316666666666667,0.72
2018-07-27,110.18000030517578,110.18000030517578,106.13999938964844,107.68000030517578,37005300,msft,4,0.13029999732971193,0.11099034415474578,92.73105747818408,106.3328882920796,113.40327342181912,98.15128758748372,96.11613477071128,19.064595114181547,2.226565686943601,60.666456891594464,0.28250000000000003,0.5974999999999999,0.12,-0.16219999999999996,0.0755,0.8025,0.122,0.9802,0.7704166666666667,0.67
2018-07-30,107.19000244140624,107.52999877929688,104.76000213623048,105.37000274658205,34668300,msft,0,0.14260000228881836,0.10816924626049733,93.52990687587528,106.17958103916378,62.77104670605959,98.31808420817056,96.3024434407552,8.631538124191628,1.965145682755832,56.40882532946321,0.0,0.96025,0.03975,0.044475,0.03325,0.88725,0.07925,0.596925,0.8675,0.64
2018-07-31,106.48999786376952,106.72000122070312,105.37999725341795,106.08000183105467,27655200,msft,1,0.12829999923706056,0.10283926090193116,94.13592365734716,106.15321284777978,61.65257684689108,98.48424402872722,96.48277867635092,8.631538124191637,1.7920187416517876,57.36030447298993,0.0,1.0,0.0,0.0,0.019,0.922,0.059,0.928,0.885,0.66
2018-08-01,106.02999877929688,106.4499969482422,105.41999816894533,106.27999877929688,23628700,msft,2,0.13149999618530273,0.14838360872416181,95.06015243780062,105.91940765131068,57.30640227788848,98.65677057902018,96.64949951171874,8.631538124191625,1.6511924880990847,57.62982767111316,0.0,0.777,0.22299999999999998,0.2143,0.0835,0.8015,0.11499999999999999,0.484,0.8975,0.66
2018-08-02,105.4000015258789,108.08999633789062,104.83999633789062,107.56999969482422,26104300,msft,3,0.12189999580383301,0.06350330024818902,95.94355439165312,105.78181487104222,68.87125120585952,98.83820978800456,96.8432487487793,18.94206856839177,1.620309235277091,59.34439238200628,0.143,0.7944,0.0626,-0.17356000000000002,0.0448,0.8493999999999999,0.10600000000000001,0.19451999999999997,0.8841666666666668,0.68
2018-08-03,107.8000030517578,108.0500030517578,106.81999969482422,108.04000091552734,18659600,msft,4,0.11640000343322754,0.029650892250180628,96.6038421863058,105.7785247570536,80.21152003464661,99.05784556070964,97.02657101949056,18.94206856839177,1.613449060943239,59.95512356346069,0.0,0.8954000000000001,0.1046,0.15126,0.009,0.8625999999999999,0.129,0.91478,0.83375,0.71
2018-08-06,108.12000274658205,108.41999816894533,107.55999755859376,108.12999725341795,20265900,msft,0,0.11270000457763672,0.020735362312433364,97.21181145765335,105.7702564134404,83.40875582678035,99.30358403523763,97.19595438639324,21.233495258172987,1.5965439159913046,60.073951085325646,0.143,0.857,0.0,-0.21075,0.0695,0.854,0.07700000000000001,0.2062,0.8554166666666667,0.72
2018-08-07,108.55999755859376,109.0999984741211,108.16999816894533,108.87999725341795,16080200,msft,1,0.1093000030517578,0.023728431941002975,97.83278168201952,105.79482451915236,92.83840368976604,99.63749440511069,97.38060239156088,25.377832795109008,1.6222365796354978,61.06970491404133,0.08320000000000001,0.8817999999999999,0.034999999999999996,-0.07361999999999999,0.0322,0.8612,0.1068,0.9087999999999999,0.8808333333333332,0.73
2018-08-08,109.33000183105467,109.75,108.76000213623048,109.48999786376952,15487500,msft,2,0.10850000381469728,0.047387026591703886,98.6001293973391,105.74463607507302,101.34695722828468,99.96885935465497,97.5697296142578,29.18504840492252,1.6703480524429608,61.86985737519095,0.17966666666666664,0.8203333333333332,0.0,-0.16623333333333332,0.05566666666666666,0.8636666666666667,0.08066666666666666,0.5251,0.8804166666666667,0.74
2018-08-09,109.70999908447266,110.16000366210938,109.5999984741211,109.66999816894533,13677200,msft,3,0.11270000457763672,0.03918517786720979,98.92132909007752,105.946744945567,108.29594531053584,100.35497411092122,97.77297299702964,31.54016555359221,1.702718808515982,62.10759371816984,0.1016,0.7824,0.11599999999999999,0.07250000000000001,0.0364,0.8652000000000001,0.0984,0.66462,0.8525,0.7
2018-08-10,109.41999816894533,109.69000244140624,108.37999725341795,109.0,18183700,msft,4,0.1315999984741211,0.030413909463589125,99.11955407837333,106.08943334838447,87.36499476515718,100.68506495157878,97.96157366434733,18.95637453978134,1.657636620992491,60.65146128179456,0.0,0.777,0.223,0.3182,0.037,0.795,0.168,0.9998,0.8041666666666667,0.56
