targets,open,low,high,close,volume
6.936458988189692,44.32500076293945,44.20500183105469,44.86000061035156,42.21519088745117,130756400.0
7.25457622146606,44.3125,43.29999923706055,44.32500076293945,41.54277038574219,204420400.0
7.467440689086914,43.62749862670898,42.63249969482422,43.73749923706055,40.80118942260742,166116000.0
7.780771453857419,42.540000915527344,41.76750183105469,42.540000915527344,40.050071716308594,202561600.0
8.421784767150875,41.38249969482422,41.17499923706055,41.84249877929688,39.81400680541992,184192800.0
8.421784767150875,41.71749877929688,41.625,42.11000061035156,39.92368316650391,129915600.0
8.421784767150875,41.79249954223633,41.68999862670898,42.15499877929688,40.00714492797852,188923200.0
8.421784767150875,41.5,40.025001525878906,41.70000076293945,38.27123260498047,346375200.0
8.421784767150875,39.775001525878906,39.0,40.970001220703125,37.31504821777344,290954000.0
8.421784767150875,38.70750045776367,38.5,40.93000030517578,38.87451171875,272975200.0
8.421784767150875,40.772499084472656,39.76750183105469,40.84999847412109,38.04231643676758,206434400.0
8.421784767150875,40.0724983215332,38.75749969482422,40.25,36.99552154541016,217562000.0
8.421784767150875,39.26750183105469,37.560001373291016,39.47249984741211,37.44803237915039,282690400.0
8.421784767150875,40.48749923706055,40.41249847412109,41.1875,39.346641540527344,130196800.0
8.421784767150875,40.7599983215332,40.720001220703125,41.8849983215332,40.07210159301758,162579600.0
8.421784767150875,42.4474983215332,42.25,43.272499084472656,41.41764831542969,204588800.0
8.421784767150875,43.09000015258789,42.942501068115234,43.70500183105469,41.283573150634766,160704400.0
8.421784767150875,43.20750045776367,42.75249862670898,43.52999877929688,40.95796203613281,149886400.0
8.421784767150875,42.95000076293945,42.9275016784668,43.48749923706055,41.300331115722656,123967600.0
8.645075809478755,43.41749954223633,43.3849983215332,43.91249847412109,42.01859664916992,135249600.0
9.026850025177005,44.087501525878906,44.0525016784668,44.84749984741211,42.84939956665039,152648800.0
8.929236236572265,44.775001525878906,44.540000915527344,45.119998931884766,42.71052932739258,155712400.0
7.5251146316528335,44.81499862670898,44.51250076293945,45.15499877929688,42.64589309692383,151128400.0
7.5251146316528335,44.6349983215332,43.165000915527344,44.94499969482422,41.89889526367188,195208000.0
7.5251146316528335,43.8025016784668,43.630001068115234,44.435001373291016,42.33463668823242,113605600.0
7.5251146316528335,44.477500915527344,44.032501220703125,44.5625,42.29872512817383,95154000.0
7.5251146316528335,43.73500061035156,43.567501068115234,43.962501525878906,41.90607070922852,126814000.0
7.5251146316528335,43.869998931884766,43.76750183105469,44.27999877929688,42.36336898803711,95096400.0
7.5251146316528335,44.4900016784668,44.34749984741211,45.0,43.09122085571289,128740800.0
7.5251146316528335,45.0724983215332,45.0525016784668,45.59749984741211,43.50779724121094,128828400.0
7.5251146316528335,45.647499084472656,44.810001373291016,45.875,43.08882522583008,126774000.0
7.5251146316528335,45.08000183105469,44.45249938964844,45.130001068115234,42.722503662109375,117473600.0
7.5251146316528335,44.625,44.51750183105469,45.060001373291016,42.77278137207031,90975200.0
