,date,open,high,low,close,volume,ticker,day,vix,turbulence,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
0,2018-11-08,52.494998931884766,52.52999877929688,51.6875,50.460819244384766,101450400,aapl,3,0.16719999313354492,0.04872103885188138,-0.8231336474163058,55.0712755290625,48.91317614635255,47.28346310698254,-119.7102018113478,27.380601834884622,52.73517672220866,52.95876948038737,0.07083333333333333,0.8713333333333333,0.057666666666666665,-0.045533333333333335,0.038,0.8631666666666667,0.09916666666666667,0.63815,0.4204166666666665,0.29
1,2018-11-09,51.38750076293945,51.50249862670898,50.5625,49.48786163330078,137463200,aapl,4,0.17360000610351561,0.09285552827225889,-0.8906334856724882,54.96633739515521,48.60986537889265,45.46226168659464,-151.6371466220396,33.92221619551033,52.5699099222819,52.92606213887533,0.168,0.832,0.0,-0.2423,0.05366666666666667,0.884,0.06233333333333333,0.05763333333333335,0.4320833333333334,0.18
2,2018-11-12,49.75,49.962501525878906,48.4474983215332,46.99494934082031,204542000,aapl,0,0.20450000762939452,0.2142037565193796,-1.132233091972644,55.330040100423176,47.7031870571696,41.250935848684016,-211.92639763909645,44.05078692492159,52.30932591756185,52.83468189239502,0.08633333333333333,0.8433333333333334,0.07033333333333333,0.022266666666666674,0.04933333333333333,0.8296666666666667,0.12066666666666666,0.9782333333333333,0.4495833333333333,0.11
3,2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,46.52542495727539,187531600,aapl,1,0.20020000457763673,0.04832707274122234,-1.3460725259863793,55.44951850760569,46.87825134407888,40.51961570809878,-204.490335428673,46.476531730323366,52.0168509165446,52.74399820963541,0.0,1.0,0.0,0.0,0.032,0.918,0.05,0.7579,0.455,0.1
4,2018-11-14,48.47499847412109,48.619998931884766,46.48249816894531,45.21119689941406,243204000,aapl,2,0.2125,0.06112552621373563,-1.60310938645312,55.66872589102864,45.84531753548502,38.54112525441289,-212.7855947423692,51.75153311046377,51.65813763936361,52.63309892018636,0.0,0.863,0.137,0.23373333333333335,0.02866666666666667,0.8653333333333334,0.10633333333333334,0.5669,0.4404166666666665,0.07
5,2018-11-15,47.09749984741211,47.99250030517578,46.72499847412109,46.32695770263672,185915200,aapl,3,0.1997999954223633,0.15193007822313992,-1.6972159331594767,55.71471662063952,45.22187128524427,41.06833325674192,-180.3462041231249,51.75153311046376,51.369418207804365,52.54075546264649,0.05883333333333333,0.8686666666666666,0.0725,0.06078333333333333,0.03666666666666667,0.8588333333333332,0.10466666666666667,0.9801000000000001,0.4354166666666665,0.1
6,2018-11-16,47.625,48.74250030517578,47.3650016784668,46.84005737304688,147713200,aapl,4,0.18139999389648442,0.07938411376632451,-1.710673615131391,55.5200408695493,44.811050057574725,42.19902811290799,-142.57410002929015,42.999250662590285,51.12754859924316,52.45519491831462,0.0,0.8815,0.1185,0.21075,0.0335,0.8654999999999999,0.101,0.92795,0.4479166666666666,0.1
7,2018-11-19,47.5,47.67499923706055,46.247501373291016,44.98368835449219,167701200,aapl,0,0.20100000381469726,0.12561663423314473,-1.849808938708108,55.379474546644815,44.1281643846296,39.37175781883453,-162.08436657409464,47.79493875993378,50.82798080444336,52.33600171407064,0.0,0.7,0.3,0.4588,0.0,0.91,0.09,0.9423,0.3941666666666665,0.08
8,2018-11-20,44.59249877929688,45.36750030517578,43.87749862670898,42.83445358276367,271300800,aapl,1,0.22479999542236329,0.11398380970489928,-2.1091865730466,55.3061608114009,43.11293480017136,36.447127420497054,-198.58927712894365,56.15735864940555,50.4318489074707,52.17383257548014,0.0,0.9353999999999999,0.06459999999999999,0.07518,0.038400000000000004,0.8524,0.1092,0.83606,0.41375,0.07
9,2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,42.78604888916016,124496800,aapl,2,0.20799999237060546,0.06373308259802327,-2.292227696841813,55.34946619546934,42.16051419698672,36.38415862367886,-174.74384481240668,56.15735864940555,50.118599955240896,52.00378189086914,0.0,1.0,0.0,0.0,0.0035,0.9795,0.017,0.42955,0.4570833333333333,0.13
