date,open,high,low,close,volume,ticker,day,vix,turbulence,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,neg_title,neu_title,pos_title,compound_title,neg_body,neu_body,pos_body,compound_body,aapl,fear greed
2018-01-08,0.0,0.0,0.0,0.0,0.0,aapl,0.0,0.09520000457763672,0.06110951391976574,0.0,0.0,0.0,0.0,0.26666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.934,0.058,0.9637,0.3958333333333333,0.75
2018-01-09,0.0011471003225744791,-0.0031319574616833767,-0.0029896454640871983,-0.0001147362877008673,0.04940732601444986,aapl,0.25,0.10079999923706057,0.06502552457045857,-347802.8281028619,-364362.6715066926,-361194.0587874168,0.0,-0.4000000000000915,0.3968618744789958,-362778.3651470547,-362778.3651470547,0.0,0.9468,0.053200000000000004,0.08808,0.0264,0.9189999999999999,0.05500000000000001,0.68498,0.3970833333333333,0.75
2018-01-11,0.00022912223107174334,0.002456346056022296,0.00622802495961583,0.005449417416761415,-0.13511397331356556,aapl,0.75,0.09880000114440918,0.060938191765000635,127.80501116732869,7682.293983249951,7602.019975388343,0.6056978985605591,0.518897609316796,0.24622646694847494,7642.156979319146,7642.156979319146,0.244,0.756,0.0,-0.296525,0.040999999999999995,0.86375,0.09525,0.6360250000000001,0.3791666666666666,0.77
2018-01-12,0.009107030020285123,0.0106558496703697,0.006647878771290028,0.01032632115015475,0.3616085538121996,aapl,1.0,0.1015999984741211,0.07096268783682015,259.33691720279654,4092.070311143239,3992.5655865235562,0.8162239925626293,0.7051024469820372,0.6029363903563457,4042.3179488333976,4042.3179488333976,0.0,1.0,0.0,0.0,0.126,0.874,0.0,-0.8934,0.3716666666666666,0.79
2018-01-16,0.009762749984150387,0.011445640349069697,0.0027896698559115585,-0.0050821272522202365,0.1631829287004143,aapl,0.25,0.1165999984741211,0.17237041905892114,1268.2347448893847,-8321.797347176449,-8120.482356150089,0.6403526296142189,0.5397574857464369,0.7436898570406069,-8221.139851663269,-8221.139851663269,0.0,0.9316666666666666,0.06833333333333333,0.06743333333333333,0.03,0.8493333333333334,0.12066666666666666,0.7298,0.3783333333333333,0.75
2018-01-17,-0.009836987408882503,-0.0007804191433455898,-0.0060746682703382016,0.01651628141089967,0.16305608826384455,aapl,0.5,0.11909999847412109,0.14972839143848657,251.66799488192729,2585.5946342128836,2487.7712992595634,0.7909867868371099,0.4660552808267405,0.45339956296208794,2536.682966736224,2536.682966736224,0.319,0.5,0.181,-0.296,0.07,0.866,0.064,0.1434,0.3779166666666665,0.75
2018-01-18,0.018279882669740122,0.00474201452449452,0.018164120310408816,0.0008932908870356027,-0.09286703037211952,aapl,0.75,0.12220000267028809,0.08726148284207534,118246.73058909486,48063.3081185157,45950.3903500358,0.7958495976168338,0.5420883464807217,0.5211029804421796,47006.849234275745,47006.849234275745,0.0955,0.9045000000000001,0.0,-0.1909,0.032,0.8865000000000001,0.0815,0.7847500000000001,0.4054166666666666,0.72
2018-01-19,-0.004237021394461471,-0.0028873084666196647,-0.0047124619236500465,-0.004462723516028055,0.039485916892676,aapl,1.0,0.11270000457763672,0.14623761976454272,5091.0884090443415,-9636.59311930971,-9207.09779827508,0.7103587950322826,0.36000225333976793,0.3451020744190756,-9421.845458792393,-9421.845458792393,0.0,0.548,0.452,0.5106,0.06,0.778,0.162,0.7845,0.385,0.8
2018-01-22,-0.007334402072208701,-0.01002340479677255,-0.00456568142649072,-0.008181142322873924,-0.16396248585200968,aapl,0.0,0.11029999732971191,0.06522414403451321,1292.5008250945666,-5253.019457393756,-5029.531423151576,0.5905777168002314,0.14170798101687865,0.2017687405049416,-5141.275440272666,-5141.275440272666,0.0,1.0,0.0,0.0,0.027,0.8845000000000001,0.088,0.49805,0.3958333333333333,0.78
2018-01-23,0.0,0.009337403945930856,0.0012457599835764555,0.0002259507691120266,0.20585718185372914,aapl,0.25,0.11100000381469728,0.31710182848750473,1467911.6094020437,190087.7228519354,182332.4581379938,0.592524738138405,0.23134024329094965,0.3528430482987537,186210.09049496462,186210.09049496462,0.11375,0.82275,0.0635,0.04137499999999998,0.05025,0.8432499999999999,0.10600000000000001,0.66105,0.3983333333333334,0.78
2018-01-24,-0.0002820251037627397,-0.011925988411347843,-0.020472855027875214,-0.015928559491481753,0.5633682175404033,aapl,0.5,0.11470000267028808,0.05367663964329086,107.94113276485727,-2694.6936310955643,-2583.0498183651002,0.4399280767831637,-0.2256133756469026,0.06130184547414772,-2638.871724730332,-2638.871724730332,0.2836666666666667,0.5866666666666667,0.12966666666666668,-0.2032333333333333,0.07433333333333333,0.84,0.08566666666666667,0.3312,0.3975,0.78
2018-01-25,-0.015458423092604145,-0.013254405319043427,-0.015415694087703713,-0.017850996375621597,-0.187380515838928,aapl,0.75,0.11579999923706057,0.058420555971923555,-161.75403514321877,-2410.180447493281,-2289.3228776736646,0.34002297069657744,-0.5653503643990079,0.24381622812662682,-2349.7516625834733,-2349.7516625834733,0.16833333333333333,0.677,0.15466666666666667,0.05460000000000002,0.024999999999999998,0.8756666666666666,0.09966666666666667,0.6332333333333334,0.3870833333333333,0.77
2018-01-29,-0.024926886606234655,-0.027379213316304885,-0.020289635136607864,-0.018409174713624576,0.2193984926196153,aapl,0.0,0.13840000152587892,0.1253538958424286,-575.8362731831278,-2347.5145360683796,-2189.5055108811325,0.2831381473991118,-0.8128912070358746,0.4117089835358854,-2268.510023474756,-2268.510023474756,0.0,0.94225,0.05775,0.1147,0.013749999999999998,0.902,0.08399999999999999,0.7951,0.4125,0.62
2018-01-30,-0.027209713112174128,-0.016396382727294934,-0.014185732160634235,-0.005894293007802864,-0.09068253805262205,aapl,0.25,0.1478999996185303,0.17066429344931175,-7952.090588919528,-7353.307336862006,-6777.9361968260855,0.26680889328373625,-0.85490808734607,0.4945990386908046,-7065.621766844046,-7065.621766844046,0.31,0.69,0.0,-0.2023,0.028,0.859,0.113,0.9728,0.40125,0.61
2018-01-31,0.008095187263773784,0.006393065396635311,0.010928980480330308,0.0027549347290840576,-0.29467601339466043,aapl,0.5,0.13539999961853028,0.1724674474790641,-43229.94190008818,15748.39834938353,14416.464233955876,0.28658385922990887,-0.6235605054693548,0.3994369947210832,15082.431291669702,15082.431291669702,0.0,0.9279999999999999,0.072,0.0663,0.053500000000000006,0.8625,0.08399999999999999,0.50205,0.3983333333333334,0.61
2018-02-01,0.0017978250166970078,0.001068586281004702,0.0015615285695851355,0.0020904623951898404,0.4541994956725752,aapl,0.75,0.1347000026702881,0.06595250855196738,-82055.01430931943,20755.42525174051,18919.866054296337,0.3014163719528968,-0.5182590818864201,0.38359608329269745,19837.645653018426,19837.645653018426,0.0,0.8705,0.1295,0.21075,0.041499999999999995,0.8825000000000001,0.0765,0.86775,0.4095833333333333,0.58
2018-02-02,-0.00699885255584487,-0.010793453434539968,-0.03993756669887194,-0.043390146812870234,0.8334180238319062,aapl,1.0,0.17309999465942383,0.21566747377524723,-260.7442704934365,-1006.2711396406845,-897.8441629789062,0.20825576225917827,-0.7676088929672364,0.574225160255433,-952.0576513097953,-952.0576513097953,0.0,0.9285,0.0715,0.064,0.03,0.8915,0.0785,0.9857499999999999,0.41,0.17
2018-02-05,-0.04156622829207457,-0.017505983906002887,-0.025609031525362314,-0.024984389450691147,-0.16000337206589843,aapl,0.0,0.3731999969482422,0.3376718969805997,-1042.1272414352886,-1762.3219758996852,-1526.8707385417774,0.17707053566787237,-0.829195437322354,0.6462241860947908,-1645.815251797548,-1645.815251797548,0.065,0.935,0.0,-0.064,0.0175,0.8525,0.13,0.97775,0.4129166666666666,0.18
